base_date,emd_cd,m60_resd_pop,m60_work_pop,m60_visit_pop
2019-12-31,2019-12-31,50110256,617997.9429000004,45393.60520000004,299752.9541000002
2020-01-31,2020-01-31,50110256,660034.8585999999,45399.817000000025,290282.57039999973
2020-02-29,2020-02-29,50110256,635228.9845999997,43569.485400000005,239686.89749999973
2020-03-31,2020-03-31,50110256,705369.0228999993,48341.25130000007,266984.1182999999
2020-04-30,2020-04-30,50110256,677200.4211999996,59316.703300000016,303959.5932000004
2020-05-31,2020-05-31,50110256,702975.4709999998,65196.83280000001,320838.7922000002
2020-06-30,2020-06-30,50110256,690942.6545999995,61452.29740000005,300595.3082000003
2020-07-31,2020-07-31,50110256,697667.7168000004,56837.04810000003,330690.26629999984
2020-08-31,2020-08-31,50110256,743611.1532000004,42589.198500000035,353129.2108000004
2020-09-30,2020-09-30,50110256,718168.8066999994,32999.71419999999,311023.5747999995
2020-10-31,2020-10-31,50110256,732486.6460000004,53816.260299999965,384274.6048999997
2020-11-30,2020-11-30,50110256,735036.8840000009,52192.453500000105,368473.2625000002
2020-12-31,2020-12-31,50110256,787718.9692999999,51990.9099,298025.03059999994
2021-01-31,2021-01-31,50110256,792420.7752999995,45575.66650000004,258587.9564999998
2021-02-28,2021-02-28,50110256,707729.5093999995,43632.32510000002,282391.25939999975
2021-03-31,2021-03-31,50110256,778624.1018999993,48953.94960000006,378699.4312999996
2021-04-30,2021-04-30,50110256,762351.9790000004,49342.643800000005,465044.6125000001
2021-05-31,2021-05-31,50110256,799965.2637999995,55668.501600000076,411199.9796999993
2021-06-30,2021-06-30,50110256,764481.4228999991,50666.65489999997,382409.4082999999
2018-01-31,2018-01-31,50110259,778160.0199999991,70111.3673999999,430224.8827000009
2018-02-28,2018-02-28,50110259,705261.2605000002,41367.8185,368984.2703999997
2018-03-31,2018-03-31,50110259,759594.6287,59763.75250000009,548241.8449999989
2018-04-30,2018-04-30,50110259,726639.6364999987,93132.53549999997,625900.6625999995
2018-05-31,2018-05-31,50110259,775695.6246999999,87365.88310000017,584689.4602999999
2018-06-30,2018-06-30,50110259,792150.5305000005,77326.85939999996,519002.8359
2018-07-31,2018-07-31,50110259,825076.4372000002,72519.62510000003,485536.59360000043
2018-08-31,2018-08-31,50110259,809705.5641,84869.42820000001,550973.9221000002
2018-09-30,2018-09-30,50110259,802255.6890999995,60386.31379999995,525689.253399999
2018-10-31,2018-10-31,50110259,809447.9215000002,74510.92299999995,605943.5668000007
2018-11-30,2018-11-30,50110259,803839.351099999,63695.926800000016,596059.5203999996
2018-12-31,2018-12-31,50110259,835190.4026000003,67896.29179999998,453962.1771000006
2019-01-31,2019-01-31,50110259,852986.1631000004,79231.13980000005,528242.1723999995
2019-02-28,2019-02-28,50110259,769923.3319000008,57216.554900000054,472039.4054999995
2019-03-31,2019-03-31,50110259,878566.3640000004,74852.56040000003,657600.7379000004
2019-04-30,2019-04-30,50110259,828710.1206000004,94469.08409999992,698144.9052000009
2019-05-31,2019-05-31,50110259,890135.947299999,100585.94450000017,650704.4372000005
2019-06-30,2019-06-30,50110259,868437.6550999996,100872.80670000003,609909.5362000006
2019-07-31,2019-07-31,50110259,923892.2850000001,87363.11169999985,597289.5931999994
2019-08-31,2019-08-31,50110259,935217.8579999995,91891.38950000009,605039.2296999992
2019-09-30,2019-09-30,50110259,854682.7273999999,68052.27320000001,552844.3151000002
2019-10-31,2019-10-31,50110259,885472.1498000001,83805.46370000012,663692.8791000012
2019-11-30,2019-11-30,50110259,869744.5875,75965.38880000007,666035.6166
2019-12-31,2019-12-31,50110259,912791.3907999999,87310.8210000001,622694.5814999997
2020-01-31,2020-01-31,50110259,910334.8897000002,80668.67619999999,590062.6620999997
2020-02-29,2020-02-29,50110259,882266.606300001,77800.86029999991,476938.7166999996
2020-03-31,2020-03-31,50110259,977407.6243000001,95323.66490000003,503898.79080000066
2020-04-30,2020-04-30,50110259,946243.1101,94403.26340000001,480503.1413999999
2020-05-31,2020-05-31,50110259,958388.910600001,107547.36740000008,566049.1953000003
2020-06-30,2020-06-30,50110259,978292.9582999996,94224.93569999983,541620.6461999996
2020-07-31,2020-07-31,50110259,1012641.7478999995,95748.81269999986,594713.2204000005
2020-08-31,2020-08-31,50110259,1045990.8990999996,112666.7949000001,624906.2776000011
2020-09-30,2020-09-30,50110259,1012749.124399999,92147.17650000007,507137.7554
2020-10-31,2020-10-31,50110259,1039244.0385000001,89447.69990000007,680018.9813999999
2020-11-30,2020-11-30,50110259,1004313.2689000011,95586.25770000007,700348.8352000002
2020-12-31,2020-12-31,50110259,1085592.6495000012,97718.22050000004,576190.3837999996
2021-01-31,2021-01-31,50110259,1097888.9021000003,92853.85819999996,512122.4952999999
2021-02-28,2021-02-28,50110259,995735.283599998,77775.76240000011,514258.1544999996
2021-03-31,2021-03-31,50110259,1096101.9312999994,91407.20450000008,665050.6453000004
2021-04-30,2021-04-30,50110259,1040472.2903000007,100557.3261,763334.4857
2021-05-31,2021-05-31,50110259,1093527.0613000006,112140.08009999992,698303.4556000007
2021-06-30,2021-06-30,50110259,1067085.8211000008,111729.07290000007,659175.9388000001
2018-01-31,2018-01-31,50110310,357795.2471999995,13331.876200000002,128217.07709999995
2018-02-28,2018-02-28,50110310,328872.87080000015,6687.481600000002,119296.68340000018
2018-03-31,2018-03-31,50110310,371578.3190000001,14980.561899999992,169993.08050000013
2018-04-30,2018-04-30,50110310,363054.7121,21715.340600000014,190694.3047999997
2018-05-31,2018-05-31,50110310,371322.72009999986,14235.772200000005,148781.2139999998
2018-06-30,2018-06-30,50110310,346411.10669999954,21689.061999999973,151564.72699999996
2018-07-31,2018-07-31,50110310,350404.14470000047,24396.64900000003,163402.65530000004
2018-08-31,2018-08-31,50110310,371476.7503000002,17502.81680000002,165635.2568000001
2018-09-30,2018-09-30,50110310,331032.5807999997,18733.100900000016,187883.01100000003
2018-10-31,2018-10-31,50110310,343427.3473999996,15007.924499999996,167419.95240000036
2018-11-30,2018-11-30,50110310,331932.9755000001,15595.515300000021,158857.63650000005
2018-12-31,2018-12-31,50110310,340811.0923000001,11871.210900000018,135762.59300000008
2019-01-31,2019-01-31,50110310,345694.35349999956,20605.10920000003,167462.14119999995
2019-02-28,2019-02-28,50110310,314777.4414999997,23166.026800000003,133487.66420000014
2019-03-31,2019-03-31,50110310,328352.181,23312.73680000001,187375.27130000005
2019-04-30,2019-04-30,50110310,327858.2453000001,31603.813999999922,190180.87229999946
2019-05-31,2019-05-31,50110310,348348.6067000002,32187.248899999977,174961.4211999999
2019-06-30,2019-06-30,50110310,330262.23210000026,37549.57160000006,171711.93340000018
2019-07-31,2019-07-31,50110310,344181.7124,20476.037900000003,188832.50750000033
2019-08-31,2019-08-31,50110310,349640.23179999966,26732.648899999997,190933.25460000025
2019-09-30,2019-09-30,50110310,353085.0533000001,21332.687600000037,161421.57169999985
2019-10-31,2019-10-31,50110310,367049.7474,16972.706399999995,181178.15910000014
2019-11-30,2019-11-30,50110310,331679.2230999999,18960.766599999995,166923.07270000025
2019-12-31,2019-12-31,50110310,341514.57190000004,22327.038900000003,161004.82850000003
2020-01-31,2020-01-31,50110310,360403.6504999993,21992.586899999973,148351.39679999996
2020-02-29,2020-02-29,50110310,364197.0302999998,18794.002799999962,134352.92919999993
2020-03-31,2020-03-31,50110310,391336.0414000001,28608.14039999998,173930.09230000013
2020-04-30,2020-04-30,50110310,383155.12609999947,26269.26039999998,169760.7256
2020-05-31,2020-05-31,50110310,402119.2005999995,23925.061999999973,177062.8924000003
2020-06-30,2020-06-30,50110310,392298.5675,23340.637899999976,167594.14659999995
2020-07-31,2020-07-31,50110310,399223.1149000001,20557.00049999999,186481.38149999976
2020-08-31,2020-08-31,50110310,394462.7960000002,26530.80089999995,207406.24579999995
2020-09-30,2020-09-30,50110310,397066.30090000055,26125.578400000006,216508.05740000014
2020-10-31,2020-10-31,50110310,413797.3307000002,21623.597400000017,221068.0111
2020-11-30,2020-11-30,50110310,400388.2611000001,15585.287799999978,207171.2923999999
2020-12-31,2020-12-31,50110310,424877.33209999924,21181.51390000001,187484.11900000053
2021-01-31,2021-01-31,50110310,465856.9674999995,17729.822999999993,154548.9108000001
2021-02-28,2021-02-28,50110310,396270.09300000005,22519.583000000006,145427.88229999988
2021-03-31,2021-03-31,50110310,441978.79520000046,29037.69140000003,210813.9253
2021-04-30,2021-04-30,50110310,428986.22129999986,28509.967200000046,225047.35289999977
2021-05-31,2021-05-31,50110310,438569.5026000002,30868.238499999945,236679.92719999948
2021-06-30,2021-06-30,50110310,430922.8275000003,36021.748600000006,210602.5535999999
2018-01-31,2018-01-31,50110320,82819.36689999996,1710.1241,52649.84000000002
2018-02-28,2018-02-28,50110320,67569.16839999997,1490.820599999999,47473.294299999965
2018-03-31,2018-03-31,50110320,81657.89019999998,2636.695899999997,83633.04040000019
2018-04-30,2018-04-30,50110320,81947.24699999999,1291.4189999999999,89325.99350000001
2018-05-31,2018-05-31,50110320,73215.41149999997,1464.9075000000005,77094.71209999987
2018-06-30,2018-06-30,50110320,59642.697300000036,1807.4882999999988,69859.18979999992
2018-07-31,2018-07-31,50110320,52209.71440000008,7957.082599999989,82344.36730000003
2018-08-31,2018-08-31,50110320,57353.066600000035,4295.654799999997,74354.24740000004
2018-09-30,2018-09-30,50110320,54728.2048,2016.2972999999993,77992.15770000001
2018-10-31,2018-10-31,50110320,58633.73870000003,1600.4368999999992,89947.7855000001
2018-11-30,2018-11-30,50110320,58605.49399999997,7695.910200000008,86864.66180000002
2018-12-31,2018-12-31,50110320,66517.09850000002,4098.111899999999,82523.92089999997
2019-01-31,2019-01-31,50110320,69391.08249999995,279.97940000000006,94640.4177000001
2019-02-28,2019-02-28,50110320,66378.43449999999,360.30299999999994,58931.42670000005
2019-03-31,2019-03-31,50110320,73396.80090000007,2385.4302999999995,100425.79140000009
2019-04-30,2019-04-30,50110320,75792.19609999996,2684.7543000000037,100241.5965
2019-05-31,2019-05-31,50110320,78440.56349999999,5528.286100000008,95861.28899999992
2019-06-30,2019-06-30,50110320,68336.88449999999,4322.566600000002,85655.95909999996
2019-07-31,2019-07-31,50110320,64619.23760000011,4151.661299999999,91713.97620000008
2019-08-31,2019-08-31,50110320,66113.62629999999,4828.808000000007,80656.99530000016
2019-09-30,2019-09-30,50110320,62716.255100000046,1133.2416999999998,64800.11290000008
2019-10-31,2019-10-31,50110320,71364.52550000006,2944.5672000000004,83973.72630000002
2019-11-30,2019-11-30,50110320,71299.74940000004,3708.520499999997,96828.65869999997
2019-12-31,2019-12-31,50110320,88076.462,7101.108400000007,106717.45760000002
2020-01-31,2020-01-31,50110320,81275.90269999992,4936.802800000001,71850.60329999997
2020-02-29,2020-02-29,50110320,79964.58149999996,6747.933400000008,67290.59190000001
2020-03-31,2020-03-31,50110320,87570.15910000002,3488.277600000005,87652.82799999994
2020-04-30,2020-04-30,50110320,81634.95720000002,5270.499100000007,89191.49279999992
2020-05-31,2020-05-31,50110320,87258.02779999997,3425.217999999999,78500.42229999999
2020-06-30,2020-06-30,50110320,82547.47929999999,2413.9995000000004,78520.35240000008
2020-07-31,2020-07-31,50110320,82738.4864,1930.7936000000002,64284.49239999993
2020-08-31,2020-08-31,50110320,83690.1056,4708.861799999993,76830.9185999999
2020-09-30,2020-09-30,50110320,73623.65620000006,1883.2291000000016,78980.08130000006
2020-10-31,2020-10-31,50110320,71328.45069999991,2468.1983000000005,93292.57800000004
2020-11-30,2020-11-30,50110320,77517.2037,3661.677500000003,102066.49130000015
2020-12-31,2020-12-31,50110320,82898.5895999999,6993.3112,82182.01730000007
2021-01-31,2021-01-31,50110320,83834.817,7005.277899999993,81405.79440000004
2021-02-28,2021-02-28,50110320,66565.34890000006,1320.5415000000005,80830.01620000013
2021-03-31,2021-03-31,50110320,78861.56809999999,400.57849999999996,103599.3353999998
2021-04-30,2021-04-30,50110320,85953.13920000003,6449.586400000002,91588.66339999998
2021-05-31,2021-05-31,50110320,95280.52469999982,2623.393799999999,98638.37639999983
2021-06-30,2021-06-30,50110320,81973.05689999995,3782.853400000003,75501.97080000021
2018-01-31,2018-01-31,50110330,75216.81550000008,1957.9406999999997,47845.09220000001
2018-02-28,2018-02-28,50110330,71210.67650000007,2339.3445000000006,35893.203999999976
2018-03-31,2018-03-31,50110330,71249.88350000011,3626.3918999999964,46061.06959999997
2018-04-30,2018-04-30,50110330,71351.31700000007,4489.50699999999,46083.79929999997
2018-05-31,2018-05-31,50110330,75059.30999999994,2604.478400000001,31494.589100000063
2018-06-30,2018-06-30,50110330,69085.54200000003,3458.731200000004,44375.22900000001
2018-07-31,2018-07-31,50110330,73647.70449999996,2414.553100000001,77627.2921
2018-08-31,2018-08-31,50110330,74048.62059999995,584.7851999999998,71721.99430000008
2018-09-30,2018-09-30,50110330,72275.38109999996,245.81190000000012,66235.6582
2018-10-31,2018-10-31,50110330,68294.29140000007,3722.0914999999986,93842.2201000002
2018-11-30,2018-11-30,50110330,63807.9679,212.29000000000008,74904.2505
2018-12-31,2018-12-31,50110330,58015.032200000045,429.76599999999985,51088.71169999988
2019-01-31,2019-01-31,50110330,66041.53220000006,2736.388400000004,58996.641900000075
2019-02-28,2019-02-28,50110330,54322.12400000001,725.0813000000004,43249.18579999995
2019-03-31,2019-03-31,50110330,58513.734400000045,3503.837500000003,60888.3143
2019-04-30,2019-04-30,50110330,52709.49919999997,6084.112799999997,55773.69050000005
2019-05-31,2019-05-31,50110330,59044.7126,2770.5474,48686.37999999995
2019-06-30,2019-06-30,50110330,56309.134300000005,4627.693599999998,43986.07549999996
2019-07-31,2019-07-31,50110330,56170.646600000015,6886.819599999999,67856.01730000005
2019-08-31,2019-08-31,50110330,60551.989100000006,6998.152799999997,97935.16080000014
2019-09-30,2019-09-30,50110330,49606.24429999999,10080.279999999984,62197.345000000016
2019-10-31,2019-10-31,50110330,58001.74049999998,4140.016199999997,71463.65970000008
2019-11-30,2019-11-30,50110330,54231.51739999996,7652.663500000008,57197.48530000001
2019-12-31,2019-12-31,50110330,57200.10729999996,4009.7506999999982,60872.72230000003
2020-01-31,2020-01-31,50110330,55836.336300000024,4897.975399999997,58700.71820000006
2020-02-29,2020-02-29,50110330,59194.06799999999,5359.144600000006,37094.81330000001
2020-03-31,2020-03-31,50110330,74658.23009999997,2699.7877999999996,35011.92509999998
2020-04-30,2020-04-30,50110330,70307.4165999999,2333.6397000000006,36862.99790000003
2020-05-31,2020-05-31,50110330,69072.92790000004,3932.683899999997,53091.108400000005
2020-06-30,2020-06-30,50110330,65299.8014,4399.740099999999,47860.185199999985
2020-07-31,2020-07-31,50110330,69481.85450000003,1305.5330999999994,77139.77029999995
2020-08-31,2020-08-31,50110330,69264.83930000002,4553.978999999999,81972.39020000026
2020-09-30,2020-09-30,50110330,68461.67049999992,4063.351600000001,62928.552099999884
2020-10-31,2020-10-31,50110330,73144.30610000002,6282.363500000008,80745.74360000006
2020-11-30,2020-11-30,50110330,76492.13599999994,2895.759900000001,73070.01529999988
2020-12-31,2020-12-31,50110330,81951.57899999991,3652.4216999999962,78742.15300000003
2021-01-31,2021-01-31,50110330,80912.30319999994,2225.3063999999986,52893.67260000001
2021-02-28,2021-02-28,50110330,70715.83679999995,3986.635099999999,39622.942400000036
2021-03-31,2021-03-31,50110330,80212.89790000011,3567.600600000002,71904.08549999999
2021-04-30,2021-04-30,50110330,83620.25529999992,2118.4987,73050.10330000009
2021-05-31,2021-05-31,50110330,94275.69209999997,2690.8253,57834.554800000005
2021-06-30,2021-06-30,50110330,89763.66489999993,4027.8848000000025,87633.63979999999
2018-01-31,2018-01-31,50110510,63545.07329999997,12418.524900000004,134626.1183000002
2018-02-28,2018-02-28,50110510,63403.621100000004,7642.8124000000025,109411.2029
2018-03-31,2018-03-31,50110510,64417.00890000005,7287.277199999999,133391.2950000001
2018-04-30,2018-04-30,50110510,57757.53280000004,8261.5005,137648.92850000027
2018-05-31,2018-05-31,50110510,57531.758400000035,9387.697199999982,139121.62920000008
2018-06-30,2018-06-30,50110510,62090.82660000001,10016.6202,130095.79820000006
2018-07-31,2018-07-31,50110510,65214.688599999994,13995.266900000019,114884.75699999994
2018-08-31,2018-08-31,50110510,72055.39489999991,8158.5282999999945,115677.93389999995
2018-09-30,2018-09-30,50110510,61984.79759999999,8173.7282999999925,118514.88399999993
2018-10-31,2018-10-31,50110510,65118.785600000025,7822.5272999999925,124931.28630000007
2018-11-30,2018-11-30,50110510,67751.61420000008,7076.677200000005,113828.74179999986
2018-12-31,2018-12-31,50110510,68251.15339999998,7654.2638999999945,118229.26710000001
2019-01-31,2019-01-31,50110510,68047.49760000002,9464.922000000008,126440.43610000024
2019-02-28,2019-02-28,50110510,58611.11789999996,6913.330899999993,120885.80900000001
2019-03-31,2019-03-31,50110510,66503.50000000009,15234.181799999998,125064.49099999959
2019-04-30,2019-04-30,50110510,66972.9934,10130.082700000008,124112.35980000022
2019-05-31,2019-05-31,50110510,59351.12369999998,10230.524600000026,133956.00420000008
2019-06-30,2019-06-30,50110510,63009.574899999985,9905.730199999996,121172.9635
2019-07-31,2019-07-31,50110510,58672.54269999993,10101.089799999998,125452.60559999988
2019-08-31,2019-08-31,50110510,58481.42010000007,10776.880300000023,128261.25920000009
2019-09-30,2019-09-30,50110510,60203.05429999998,9751.001599999994,124738.18430000011
2019-10-31,2019-10-31,50110510,62262.479899999984,12256.568799999983,134670.16400000016
2019-11-30,2019-11-30,50110510,62269.84079999995,12924.890099999995,146790.9381999998
2019-12-31,2019-12-31,50110510,72433.88209999993,12701.157500000001,152596.08859999996
2020-01-31,2020-01-31,50110510,74502.06440000005,12195.02519999999,145240.58680000034
2020-02-29,2020-02-29,50110510,46886.99060000002,8565.325900000009,81196.19999999991
2020-03-31,2020-03-31,50110510,73092.85879999999,8446.44109999999,115685.5428999999
2020-04-30,2020-04-30,50110510,69217.2382000001,9581.191699999998,116925.27400000015
2020-05-31,2020-05-31,50110510,74923.32159999994,9732.069199999998,124845.18120000012
2020-06-30,2020-06-30,50110510,67848.69870000005,10561.423199999997,120112.20499999991
2020-07-31,2020-07-31,50110510,74280.25080000001,10135.930600000003,115281.58440000005
2020-08-31,2020-08-31,50110510,82917.97839999999,10032.505900000004,113721.61179999991
2020-09-30,2020-09-30,50110510,79298.53180000004,9051.680899999998,114324.91939999991
2020-10-31,2020-10-31,50110510,80669.43509999994,11035.286699999995,125444.3267000001
2020-11-30,2020-11-30,50110510,80637.28740000002,7620.122100000011,130905.06590000016
2020-12-31,2020-12-31,50110510,89068.02719999994,9380.173600000007,115031.92220000006
2021-01-31,2021-01-31,50110510,94752.55460000006,11114.352499999997,119306.7192999999
2021-02-28,2021-02-28,50110510,80667.40499999997,12676.198600000022,110933.52750000007
2021-03-31,2021-03-31,50110510,89350.60809999997,14631.536199999988,125367.70720000016
