base_date,emd_cd,f60_resd_pop,f60_work_pop,f60_visit_pop
2019-05-31,2019-05-31,50110253,1172354.8474999992,86016.69410000012,775335.2524999976
2019-06-30,2019-06-30,50110253,1153433.0677000005,87775.3032999999,680724.9933000008
2019-07-31,2019-07-31,50110253,1229604.2870000019,87619.07349999997,631126.8726999997
2019-08-31,2019-08-31,50110253,1237291.8562999999,94858.0669000001,731690.2775999996
2019-09-30,2019-09-30,50110253,1208006.3908999995,71339.69190000005,645706.8051
2019-10-31,2019-10-31,50110253,1237084.810100001,85688.77319999997,768066.8042999991
2019-11-30,2019-11-30,50110253,1207599.4697000002,88840.62869999997,707251.9566999989
2019-12-31,2019-12-31,50110253,1249938.5322999987,81351.04100000006,628708.557800001
2020-01-31,2020-01-31,50110253,1273452.3978999984,83623.14739999996,618369.0498999994
2020-02-29,2020-02-29,50110253,1232587.4836000004,63602.852399999974,474595.9335999996
2020-03-31,2020-03-31,50110253,1378334.7951999996,77344.90090000004,492298.7564999995
2020-04-30,2020-04-30,50110253,1324838.8879,77678.0408999998,525233.1483000001
2020-05-31,2020-05-31,50110253,1330451.9763000028,85237.21790000016,641454.8887999997
2020-06-30,2020-06-30,50110253,1304996.0490000003,76066.52559999994,655380.1993999999
2020-07-31,2020-07-31,50110253,1374436.488099999,91074.93439999997,634815.6734999992
2020-08-31,2020-08-31,50110253,1441064.5089999984,81173.01569999993,680171.3451000004
2020-09-30,2020-09-30,50110253,1402369.3111999992,73715.58360000003,602492.5276000006
2020-10-31,2020-10-31,50110253,1431200.1215000006,82565.82299999996,869947.0128000019
2020-11-30,2020-11-30,50110253,1406083.8929,85890.64850000001,849036.6240999999
2020-12-31,2020-12-31,50110253,1536760.5244999996,91056.30599999997,633794.091800001
2021-01-31,2021-01-31,50110253,1558471.0520999997,87404.57110000016,550850.9063000006
2021-02-28,2021-02-28,50110253,1367917.5172000004,72451.19769999993,598908.0025999998
2021-03-31,2021-03-31,50110253,1504130.6304000001,87717.96209999998,825037.5861999997
2021-04-30,2021-04-30,50110253,1447326.992900001,95621.29489999992,971847.5543999999
2021-05-31,2021-05-31,50110253,1478623.9810000008,106882.63039999997,938952.6160000009
2021-06-30,2021-06-30,50110253,1472595.3377999999,106045.659,812939.8351
2018-01-31,2018-01-31,50110256,465967.1278000002,24405.450499999937,194942.73220000006
2018-02-28,2018-02-28,50110256,424554.1419999998,15385.512600000022,156144.4748999999
2018-03-31,2018-03-31,50110256,490551.3845000001,16765.463399999964,257206.40180000025
2018-04-30,2018-04-30,50110256,481985.3937000001,27762.16749999996,358234.70130000025
2018-05-31,2018-05-31,50110256,526045.8426999999,28696.880500000007,269866.5174000001
2018-06-30,2018-06-30,50110256,515514.7390999995,17938.41950000004,247289.0377000002
2018-07-31,2018-07-31,50110256,519504.6766999998,18313.904800000048,224893.71000000034
2018-08-31,2018-08-31,50110256,535889.1085999999,19246.57399999998,249210.9806999998
2018-09-30,2018-09-30,50110256,496301.36789999984,18695.543499999985,232699.97879999998
2018-10-31,2018-10-31,50110256,495880.8194,31263.370000000014,279137.2484
2018-11-30,2018-11-30,50110256,478171.30020000023,18974.183500000017,215347.92990000002
2018-12-31,2018-12-31,50110256,485024.6656000003,20164.457800000004,182411.65919999988
2019-01-31,2019-01-31,50110256,519208.1452000002,27334.02320000003,208448.40340000033
2019-02-28,2019-02-28,50110256,479552.9151,26855.2319,177964.9179000001
2019-03-31,2019-03-31,50110256,520432.7960999996,24018.594199999985,260032.3894999999
2019-04-30,2019-04-30,50110256,494678.6044000005,25646.920499999982,344059.0681999993
2019-05-31,2019-05-31,50110256,530263.4228000001,31811.84389999999,283722.4910999998
2019-06-30,2019-06-30,50110256,497978.97380000004,35348.68330000006,249263.4692
2019-07-31,2019-07-31,50110256,551610.4279000005,26520.47819999997,211268.28659999982
2019-08-31,2019-08-31,50110256,551922.5863,28439.248499999972,250330.58269999997
2019-09-30,2019-09-30,50110256,535762.7043000008,25455.592800000035,245403.50100000034
2019-10-31,2019-10-31,50110256,554169.9998,28480.888199999983,273907.96569999965
2019-11-30,2019-11-30,50110256,525683.3140999998,20437.039299999986,222827.69940000007
2019-12-31,2019-12-31,50110256,527435.3168000004,24259.21829999997,191460.67139999982
2020-01-31,2020-01-31,50110256,549989.9155999997,22780.835999999952,213881.35849999965
2020-02-29,2020-02-29,50110256,533310.7338000003,23841.472900000026,158597.29230000023
2020-03-31,2020-03-31,50110256,587963.3578999998,28131.4133,203971.21100000016
2020-04-30,2020-04-30,50110256,599017.3945999998,18859.599800000015,225795.15890000024
2020-05-31,2020-05-31,50110256,598337.3166999995,21612.080300000012,265364.9219000004
2020-06-30,2020-06-30,50110256,603654.3563000005,18863.12989999996,234952.74429999987
2020-07-31,2020-07-31,50110256,611606.4127000008,40928.35859999991,237466.3104999995
2020-08-31,2020-08-31,50110256,656240.860199999,22822.212400000008,255034.39960000012
2020-09-30,2020-09-30,50110256,645170.1217000013,29675.328400000002,220717.54410000003
2020-10-31,2020-10-31,50110256,655139.9042999998,19117.250100000027,301854.0809999999
2020-11-30,2020-11-30,50110256,607563.4103000002,26296.897799999966,288378.49180000013
2020-12-31,2020-12-31,50110256,625925.6839999995,37169.16710000009,202309.2771999997
2021-01-31,2021-01-31,50110256,631172.3372000005,26740.61640000001,191730.9716000001
2021-02-28,2021-02-28,50110256,567778.8328000004,17557.2553,232484.05449999988
2021-03-31,2021-03-31,50110256,610414.5523999997,36599.993900000045,321584.9132000004
2021-04-30,2021-04-30,50110256,584645.4127999997,34614.45849999998,431458.87340000033
2021-05-31,2021-05-31,50110256,615027.5044000006,33672.69500000002,372420.06150000065
2021-06-30,2021-06-30,50110256,618227.4264000012,39433.33580000001,303253.68339999934
2018-01-31,2018-01-31,50110259,676224.8392,32943.29169999998,346738.5637000006
2018-02-28,2018-02-28,50110259,609803.9758999998,30707.02040000003,273116.5667999995
2018-03-31,2018-03-31,50110259,672732.7330000006,28677.733000000007,460953.8671000001
2018-04-30,2018-04-30,50110259,645487.4225000001,29466.783200000016,597629.5051000003
2018-05-31,2018-05-31,50110259,669352.787899999,39382.63119999999,536609.5160000009
2018-06-30,2018-06-30,50110259,687474.3718999992,31754.62010000002,469304.29560000007
2018-07-31,2018-07-31,50110259,711765.0806999988,23753.47549999998,393597.5949000006
2018-08-31,2018-08-31,50110259,715525.8402999995,34171.94950000005,442045.5189999994
2018-09-30,2018-09-30,50110259,699605.5538000005,26246.87719999996,413138.2365999996
2018-10-31,2018-10-31,50110259,733834.8547000003,27173.346599999993,541035.4737000007
2018-11-30,2018-11-30,50110259,742663.0069000004,43324.41809999995,522430.3504999999
2018-12-31,2018-12-31,50110259,752213.8688999999,39576.756799999974,361313.2862000001
2019-01-31,2019-01-31,50110259,796822.3085999992,43211.29380000002,389929.0174000003
2019-02-28,2019-02-28,50110259,742545.7463999984,37608.94059999999,338684.87050000014
2019-03-31,2019-03-31,50110259,801481.2565000006,41919.65569999996,521654.4808999994
2019-04-30,2019-04-30,50110259,787252.5246,30803.74020000002,611192.4156999995
2019-05-31,2019-05-31,50110259,846072.4602,34355.43880000005,551230.7502000005
2019-06-30,2019-06-30,50110259,827806.0299999992,47571.972100000065,478483.94260000024
2019-07-31,2019-07-31,50110259,856120.1378999999,46416.36800000004,445905.08890000015
2019-08-31,2019-08-31,50110259,876637.0335000007,57590.30629999993,469674.28260000044
2019-09-30,2019-09-30,50110259,818540.4199999996,31871.651399999973,442702.82099999994
2019-10-31,2019-10-31,50110259,838121.4931999992,43818.89330000005,589490.8465999998
2019-11-30,2019-11-30,50110259,812082.7784999994,45094.88990000004,558505.4220000003
2019-12-31,2019-12-31,50110259,853088.6137000005,50303.388099999946,461600.52409999975
2020-01-31,2020-01-31,50110259,898657.213100001,56282.054299999894,411280.71110000013
2020-02-29,2020-02-29,50110259,866605.4946000001,43501.274600000026,292964.5982000003
2020-03-31,2020-03-31,50110259,926424.7842999987,56528.251100000045,311919.92139999976
2020-04-30,2020-04-30,50110259,895555.9374000009,46322.18129999996,375417.87559999945
2020-05-31,2020-05-31,50110259,911177.4906999997,57098.98109999996,458421.10239999957
2020-06-30,2020-06-30,50110259,921279.5841999997,36861.1371,420209.15790000017
2020-07-31,2020-07-31,50110259,946190.2142999994,41994.992900000034,448649.8149000003
2020-08-31,2020-08-31,50110259,1000580.1581999989,44509.451899999985,462119.89499999955
2020-09-30,2020-09-30,50110259,944545.4729000002,65536.50730000006,369431.16949999996
2020-10-31,2020-10-31,50110259,971248.0911,62257.981900000115,610959.4301000005
2020-11-30,2020-11-30,50110259,957297.9629999998,59842.380900000055,608876.5696000002
2020-12-31,2020-12-31,50110259,1030321.7364999995,61629.536399999975,436671.29700000037
2021-01-31,2021-01-31,50110259,1061052.1574000004,55793.19750000005,347209.9057000001
2021-02-28,2021-02-28,50110259,927145.2966,38108.550999999985,395378.0777000001
2021-03-31,2021-03-31,50110259,999376.6749999989,58141.10719999999,549162.1702000007
2021-04-30,2021-04-30,50110259,977417.7872000005,75184.46619999995,654004.4776999998
2021-05-31,2021-05-31,50110259,1013310.2251000007,70074.89850000002,585180.6177999997
2021-06-30,2021-06-30,50110259,987295.6691000004,69120.34650000009,525736.1944999992
2018-01-31,2018-01-31,50110310,288798.4772,4371.5419999999995,106964.93530000008
2018-02-28,2018-02-28,50110310,256578.58119999993,4563.484499999995,87797.86060000017
2018-03-31,2018-03-31,50110310,280127.44730000006,6549.7212,130463.47699999987
2018-04-30,2018-04-30,50110310,281070.2537999997,5620.1582999999955,156338.78700000016
2018-05-31,2018-05-31,50110310,306625.0106000001,9293.793699999993,142266.55459999992
2018-06-30,2018-06-30,50110310,289179.4828999998,17669.532800000037,126290.8649999999
2018-07-31,2018-07-31,50110310,304099.4735999999,8850.243400000007,126206.20559999994
2018-08-31,2018-08-31,50110310,313902.5215,23205.017899999977,133232.74179999996
2018-09-30,2018-09-30,50110310,319671.2870000004,10063.551800000034,128657.33679999993
2018-10-31,2018-10-31,50110310,313331.193,20134.06569999999,151317.16209999996
2018-11-30,2018-11-30,50110310,302798.55169999984,23505.023700000012,122671.96189999995
2018-12-31,2018-12-31,50110310,333599.0754,15911.345999999983,115614.38379999984
2019-01-31,2019-01-31,50110310,365114.94469999976,16981.87340000004,111026.88450000016
2019-02-28,2019-02-28,50110310,313542.53080000024,9996.264499999987,102877.4833999997
2019-03-31,2019-03-31,50110310,344711.5419000003,24344.793599999975,139668.3378999999
2019-04-30,2019-04-30,50110310,339811.4634000001,21544.283900000017,166093.11330000008
2019-05-31,2019-05-31,50110310,359448.76200000005,22309.432300000015,145434.17399999997
2019-06-30,2019-06-30,50110310,360719.3529999997,14388.551100000032,123709.4834
2019-07-31,2019-07-31,50110310,359109.0979999997,23962.006200000007,125048.13210000008
2019-08-31,2019-08-31,50110310,366123.1733999994,20850.518999999986,122274.65049999996
2019-09-30,2019-09-30,50110310,347123.1203000002,17094.43670000002,122585.16770000014
2019-10-31,2019-10-31,50110310,340170.29890000005,14626.191999999997,157236.77159999998
2019-11-30,2019-11-30,50110310,325502.303,17019.445499999965,140356.77310000014
2019-12-31,2019-12-31,50110310,336519.9546999994,14014.126500000008,115017.92279999997
2020-01-31,2020-01-31,50110310,346577.76710000006,13120.097999999973,125233.66910000003
2020-02-29,2020-02-29,50110310,354526.7202,24886.566299999988,95108.48110000015
2020-03-31,2020-03-31,50110310,385994.00310000026,18178.049400000007,116959.43410000006
2020-04-30,2020-04-30,50110310,383305.3132000005,14723.568200000003,119458.39990000006
2020-05-31,2020-05-31,50110310,406491.42749999993,36028.060400000024,141002.42210000003
2020-06-30,2020-06-30,50110310,407492.3586000004,20398.553699999993,126453.08899999985
2020-07-31,2020-07-31,50110310,433522.35349999997,16833.76990000002,123561.06179999992
2020-08-31,2020-08-31,50110310,425024.68559999956,17767.862500000003,125180.9549000001
2020-09-30,2020-09-30,50110310,410480.7089999998,15336.571700000013,134728.0518000001
2020-10-31,2020-10-31,50110310,425023.05809999997,12426.955200000022,174752.17600000012
2020-11-30,2020-11-30,50110310,407924.3650000002,18018.814499999982,154398.96710000024
2020-12-31,2020-12-31,50110310,423192.03140000044,15005.844000000012,143778.49570000023
2021-01-31,2021-01-31,50110310,432632.40199999977,17207.071899999984,132061.65080000015
2021-02-28,2021-02-28,50110310,390162.0396999997,13608.748200000025,142599.48699999988
2021-03-31,2021-03-31,50110310,422312.2070999998,17489.560599999993,195330.7541999999
2021-04-30,2021-04-30,50110310,404226.7666000003,18196.76059999998,225427.1078
2021-05-31,2021-05-31,50110310,428414.5925000003,17023.462500000012,192688.16709999976
2021-06-30,2021-06-30,50110310,415728.89349999966,18828.18210000001,158006.37690000012
2018-01-31,2018-01-31,50110320,65156.48659999997,0.0,30997.00429999998
2018-02-28,2018-02-28,50110320,54788.22060000002,455.3833,24060.91380000003
2018-03-31,2018-03-31,50110320,60287.59969999996,2133.280899999998,52012.33809999999
2018-04-30,2018-04-30,50110320,70549.08969999997,1349.5945999999992,65599.77710000002
2018-05-31,2018-05-31,50110320,66690.90580000008,4167.303899999994,61005.12749999998
2018-06-30,2018-06-30,50110320,61135.76229999998,2630.785299999999,61567.40409999989
2018-07-31,2018-07-31,50110320,64455.116799999996,5515.119400000001,44599.7732
2018-08-31,2018-08-31,50110320,74421.62299999993,3092.0961000000007,45072.84869999995
2018-09-30,2018-09-30,50110320,76147.34850000011,6363.607599999995,49051.1873
2018-10-31,2018-10-31,50110320,77574.05409999994,2517.7367999999988,56781.96069999995
2018-11-30,2018-11-30,50110320,82514.44139999997,0.0,57623.28409999992
2018-12-31,2018-12-31,50110320,86029.33269999994,0.0,44000.333100000076
2019-01-31,2019-01-31,50110320,80859.39280000012,979.6018,45078.811199999975
2019-02-28,2019-02-28,50110320,62161.43670000005,457.37410000000017,39871.714600000036
2019-03-31,2019-03-31,50110320,71592.85339999996,1387.3221999999992,69929.72529999993
2019-04-30,2019-04-30,50110320,79893.69370000006,409.36080000000004,68960.26180000011
2019-05-31,2019-05-31,50110320,75779.83079999995,945.5069999999996,57791.63729999997
2019-06-30,2019-06-30,50110320,68679.84980000001,331.4303,47290.07759999997
2019-07-31,2019-07-31,50110320,70923.23080000002,0.0,40852.03989999993
2019-08-31,2019-08-31,50110320,66438.76170000002,414.2767000000002,59551.46590000009
2019-09-30,2019-09-30,50110320,64914.649900000004,3947.6048999999985,48041.057599999986
2019-10-31,2019-10-31,50110320,75741.83630000005,3960.360700000007,56231.721799999934
2019-11-30,2019-11-30,50110320,72801.27279999995,3386.510800000002,50809.702900000004
2019-12-31,2019-12-31,50110320,77270.67519999994,1365.9187000000006,40988.57440000007
2020-01-31,2020-01-31,50110320,63351.96410000007,44.4754,32204.99880000001
2020-02-29,2020-02-29,50110320,60956.06950000003,0.0,27594.74840000003
2020-03-31,2020-03-31,50110320,65623.51500000001,911.0732,33487.908300000025
2020-04-30,2020-04-30,50110320,67911.90930000003,94.53919999999998,45297.52940000005
2020-05-31,2020-05-31,50110320,75894.52549999996,1291.0334000000007,42528.37879999997
2020-06-30,2020-06-30,50110320,66426.53980000001,470.18350000000004,44004.007600000004
2020-07-31,2020-07-31,50110320,67478.86670000003,673.5243000000003,32203.44909999994
2020-08-31,2020-08-31,50110320,67612.48289999999,2963.6471999999976,40809.547199999884
2020-09-30,2020-09-30,50110320,71915.37390000005,436.2008999999999,27978.138500000034
2020-10-31,2020-10-31,50110320,66787.68639999996,1735.1810999999993,49341.629300000044
2020-11-30,2020-11-30,50110320,66051.59309999998,1099.9345999999996,48484.78610000003
2020-12-31,2020-12-31,50110320,63083.601199999954,374.1852999999997,29623.13499999996
2021-01-31,2021-01-31,50110320,65688.05819999998,523.4520999999999,25372.865400000035
2021-02-28,2021-02-28,50110320,52638.49569999996,0.0,19906.259599999998
2021-03-31,2021-03-31,50110320,60449.86600000004,1335.7934999999993,52592.85070000005
2021-04-30,2021-04-30,50110320,69956.21520000004,473.192,55509.00899999999
2021-05-31,2021-05-31,50110320,78483.4997,2802.1859999999992,45183.75469999998
2021-06-30,2021-06-30,50110320,69322.5352,2428.025300000001,43250.27479999995
2018-01-31,2018-01-31,50110330,39497.50979999996,0.0,19187.11630000001
2018-02-28,2018-02-28,50110330,35534.34520000003,0.0,16818.959699999992
2018-03-31,2018-03-31,50110330,38428.366599999965,861.7136000000003,38502.57010000005
2018-04-30,2018-04-30,50110330,45863.42920000001,718.3193000000003,40212.97140000005
2018-05-31,2018-05-31,50110330,44769.33870000004,807.2415999999998,34751.409600000006
2018-06-30,2018-06-30,50110330,42233.15690000001,670.5343,39138.228900000046
2018-07-31,2018-07-31,50110330,40278.090300000025,2692.066100000003,28865.6651
2018-08-31,2018-08-31,50110330,40521.93340000007,3543.1346000000017,31391.30380000005
2018-09-30,2018-09-30,50110330,34626.189900000034,6451.216800000004,29354.220299999986
2018-10-31,2018-10-31,50110330,34265.05060000001,3950.4163999999982,40122.32649999996
2018-11-30,2018-11-30,50110330,33291.57639999999,76.973,35471.02019999996
2018-12-31,2018-12-31,50110330,40606.85950000002,1011.5648999999994,19817.749400000062
2019-01-31,2019-01-31,50110330,43809.55349999997,314.9691,31706.331800000014
2019-02-28,2019-02-28,50110330,43067.47389999998,675.9315,22668.399700000024
2019-03-31,2019-03-31,50110330,45300.85600000002,1008.7684999999998,35818.40629999998
2019-04-30,2019-04-30,50110330,35784.77540000002,3928.9819999999972,42249.635499999946
2019-05-31,2019-05-31,50110330,43226.90130000002,6675.051400000001,39102.17670000002
2019-06-30,2019-06-30,50110330,51386.623100000026,0.0,30565.746299999977
2019-07-31,2019-07-31,50110330,42080.405300000006,5647.689900000002,28219.40709999999
2019-08-31,2019-08-31,50110330,47300.849999999984,3549.0076999999997,36472.63219999999
2019-09-30,2019-09-30,50110330,43546.02670000003,2928.6282999999967,29892.68970000002
2019-10-31,2019-10-31,50110330,41425.6623,3105.333000000003,48373.132599999975
2019-11-30,2019-11-30,50110330,41057.23249999998,4740.726499999996,36380.39020000001
2019-12-31,2019-12-31,50110330,47832.0007,6094.825900000006,24876.600000000024
2020-01-31,2020-01-31,50110330,45046.85959999999,3541.3422999999975,25287.269899999996
2020-02-29,2020-02-29,50110330,48391.63470000003,3202.8252,18949.747300000025
2020-03-31,2020-03-31,50110330,50680.263000000035,2777.529300000001,23145.79160000002
2020-04-30,2020-04-30,50110330,49833.97479999999,4298.602299999996,22497.00350000001
2020-05-31,2020-05-31,50110330,58699.635799999975,5314.645399999988,33232.098600000005
2020-06-30,2020-06-30,50110330,55730.367600000005,5421.540800000002,28058.14859999998
2020-07-31,2020-07-31,50110330,51735.15790000001,5871.589999999998,29574.684999999983
2020-08-31,2020-08-31,50110330,53080.88670000005,5897.840199999995,37453.563099999905
2020-09-30,2020-09-30,50110330,50171.19600000001,6000.511299999998,26036.33299999998
2020-10-31,2020-10-31,50110330,58351.82900000002,6675.4483999999975,39714.058099999966
2020-11-30,2020-11-30,50110330,63412.82259999998,4972.564100000007,34386.61240000003
2020-12-31,2020-12-31,50110330,80372.12210000004,2786.5652,19861.679199999977
2021-01-31,2021-01-31,50110330,79888.8448,2919.907799999995,10523.559800000017
2021-02-28,2021-02-28,50110330,65159.878800000006,2465.8928999999994,15104.866700000008
2021-03-31,2021-03-31,50110330,67682.83639999997,2438.912799999999,34993.889600000024
2021-04-30,2021-04-30,50110330,71328.82710000002,2870.7886999999937,41190.46690000005
2021-05-31,2021-05-31,50110330,75361.69809999997,3215.6961000000015,47539.67510000001
2021-06-30,2021-06-30,50110330,75954.79160000008,5978.2893000000095,36189.20080000006
2018-01-31,2018-01-31,50110510,85718.1206000001,15930.331600000014,149866.54030000005
2018-02-28,2018-02-28,50110510,77244.07689999999,14139.687300000012,123890.29130000013
2018-03-31,2018-03-31,50110510,75995.56090000001,14674.386199999999,149874.4157000003
2018-04-30,2018-04-30,50110510,63956.37819999996,18956.90020000002,165777.36199999976
2018-05-31,2018-05-31,50110510,71061.99570000004,23936.69379999999,155795.09759999986
2018-06-30,2018-06-30,50110510,95753.88180000005,18287.298300000028,156282.6778999998
2018-07-31,2018-07-31,50110510,97567.162,24109.737199999963,127033.10640000002
2018-08-31,2018-08-31,50110510,79729.00080000001,24994.68260000002,134993.41109999994
2018-09-30,2018-09-30,50110510,78334.26650000006,17495.126700000023,138754.13589999996
2018-10-31,2018-10-31,50110510,77410.12459999991,18130.870099999982,144107.78139999977
2018-11-30,2018-11-30,50110510,74630.35679999994,19129.314600000005,137684.10989999992
2018-12-31,2018-12-31,50110510,76498.07269999996,18738.022600000026,136612.5412
2019-01-31,2019-01-31,50110510,74256.3842999999,26614.677000000058,139539.63860000012
2019-02-28,2019-02-28,50110510,72089.53960000006,19456.35080000003,124171.27480000004
2019-03-31,2019-03-31,50110510,75012.31189999993,22121.236299999982,145481.4128999999
2019-04-30,2019-04-30,50110510,79718.2357,18427.381999999998,150558.5194999998
2019-05-31,2019-05-31,50110510,88085.13190000004,13752.747699999994,149603.6563000004
2019-06-30,2019-06-30,50110510,84632.69200000004,22287.258400000017,145905.33929999982
2019-07-31,2019-07-31,50110510,98953.1608,14695.021499999992,145515.1812999998
2019-08-31,2019-08-31,50110510,92625.73759999995,17272.20469999999,147250.00380000006
2019-09-30,2019-09-30,50110510,85676.95429999985,18321.88670000001,151302.47639999993
2019-10-31,2019-10-31,50110510,88095.86509999998,16580.496499999983,162517.73379999984
2019-11-30,2019-11-30,50110510,93174.44450000006,15969.471000000005,168440.1139
2019-12-31,2019-12-31,50110510,98344.0045000001,17751.982599999992,172786.22280000005
2020-01-31,2020-01-31,50110510,92960.81379999997,17804.88359999998,167111.15639999983
2020-02-29,2020-02-29,50110510,59896.851999999984,9344.329000000005,80421.8143999999
2020-03-31,2020-03-31,50110510,87755.0539000001,17786.32480000001,133388.59850000002
2020-04-30,2020-04-30,50110510,94554.31799999994,15621.289699999978,131204.58509999997
2020-05-31,2020-05-31,50110510,101690.01070000004,19287.656199999983,139320.6008000002
2020-06-30,2020-06-30,50110510,101825.96439999995,18879.33720000001,132295.65670000002
2020-07-31,2020-07-31,50110510,104635.68410000001,17881.630600000004,135394.00639999987
2020-08-31,2020-08-31,50110510,100262.87540000006,19085.536000000022,120756.78380000012
2020-09-30,2020-09-30,50110510,94133.82549999992,19531.59390000004,134335.45099999986
2020-10-31,2020-10-31,50110510,99297.4213999999,20811.5511,138737.18340000018
2020-11-30,2020-11-30,50110510,102055.34960000005,19402.82270000001,135273.5877000002
2020-12-31,2020-12-31,50110510,99261.62260000003,18016.050699999996,113217.93780000009
2021-01-31,2021-01-31,50110510,104511.58259999983,14411.097800000001,109271.0096000001
2021-02-28,2021-02-28,50110510,86685.48349999989,13030.268300000002,112626.04299999992
2021-03-31,2021-03-31,50110510,91920.43369999989,17844.122399999986,138045.5062999996
2021-04-30,2021-04-30,50110510,85801.32769999995,19644.501600000007,138056.71290000007
