base_date,emd_cd,m0_resd_pop,m0_work_pop,m0_visit_pop
2018-10-31,2018-10-31,50110253,1135661.598500002,79189.4782,636675.2603999994
2018-11-30,2018-11-30,50110253,1136629.9727999992,70618.96629999985,439098.84089999954
2018-12-31,2018-12-31,50110253,1209765.0048000005,66225.18989999994,509419.83960000006
2019-01-31,2019-01-31,50110253,1212107.408499999,45956.50239999997,704312.7252000005
2019-02-28,2019-02-28,50110253,1101173.8022,31481.302200000024,612679.3342999989
2019-03-31,2019-03-31,50110253,1115522.6042999995,45807.33040000001,593331.377
2019-04-30,2019-04-30,50110253,1134400.5622999994,88086.13349999992,587539.5938
2019-05-31,2019-05-31,50110253,1185101.6407999995,81767.98770000004,685510.6996000006
2019-06-30,2019-06-30,50110253,1177559.3824000005,73594.33139999994,467457.99960000016
2019-07-31,2019-07-31,50110253,1218267.9977999998,70072.73000000007,671419.9354999998
2019-08-31,2019-08-31,50110253,1229621.7840000005,63649.7599,713826.7065000009
2019-09-30,2019-09-30,50110253,1101531.2304000007,60719.59260000001,538802.1527000001
2019-10-31,2019-10-31,50110253,1176210.6568000002,79716.44249999993,591181.2663999994
2019-11-30,2019-11-30,50110253,1157191.632099999,72045.5261,477190.4535000001
2019-12-31,2019-12-31,50110253,1245205.855199999,67347.83639999994,511303.16869999963
2020-01-31,2020-01-31,50110253,1162689.8740999997,54768.762899999965,731766.9591000001
2020-02-29,2020-02-29,50110253,1204930.312000001,40168.64640000004,440618.75960000034
2020-03-31,2020-03-31,50110253,1354009.7437000023,42092.675199999976,410384.4955999997
2020-04-30,2020-04-30,50110253,1301531.2009000005,35325.93279999998,361252.9430999998
2020-05-31,2020-05-31,50110253,1365327.877099999,38640.7582,444888.2996000002
2020-06-30,2020-06-30,50110253,1270765.5677000016,39287.61729999994,449328.5182999999
2020-07-31,2020-07-31,50110253,1333519.143000001,79537.81850000018,459332.1725000007
2020-08-31,2020-08-31,50110253,1322631.8647,78176.83380000021,678235.0102999989
2020-09-30,2020-09-30,50110253,1308148.5699999996,62023.62690000005,406585.7270000007
2020-10-31,2020-10-31,50110253,1348484.9758999983,50427.18919999995,474991.1191000002
2020-11-30,2020-11-30,50110253,1355679.5407000019,72141.84310000016,476575.43849999947
2020-12-31,2020-12-31,50110253,1521864.0566999984,68448.9165000001,413736.1941999994
2021-01-31,2021-01-31,50110253,1512680.2646,54046.673000000104,493665.7585000001
2021-02-28,2021-02-28,50110253,1313904.2230000002,34019.46730000003,589682.1721999998
2021-03-31,2021-03-31,50110253,1291875.3873000012,44618.13869999996,537027.3908000006
2021-04-30,2021-04-30,50110253,1300915.9074000001,77537.90429999997,408021.68330000003
2021-05-31,2021-05-31,50110253,1389630.2063999998,58606.18109999999,502062.06860000006
2021-06-30,2021-06-30,50110253,1296520.2833999996,56198.905099999996,495473.2406000003
2018-01-31,2018-01-31,50110256,314412.8272999998,32075.722100000043,212004.39429999978
2018-02-28,2018-02-28,50110256,290443.94029999996,11454.724700000004,195041.7286999999
2018-03-31,2018-03-31,50110256,297376.35569999943,13475.700399999992,223402.29289999974
2018-04-30,2018-04-30,50110256,293118.7172,93831.9725999999,186492.78219999978
2018-05-31,2018-05-31,50110256,308140.06379999995,87358.78900000009,304023.1823999997
2018-06-30,2018-06-30,50110256,308477.7896,83558.49320000001,167754.38589999973
2018-07-31,2018-07-31,50110256,317616.79839999997,66414.18810000001,277077.6633999998
2018-08-31,2018-08-31,50110256,335949.6494000001,50288.052999999985,299634.45729999954
2018-09-30,2018-09-30,50110256,312592.7413000004,64644.24900000005,228285.7892999996
2018-10-31,2018-10-31,50110256,333308.5244999996,90919.45729999997,229691.97470000037
2018-11-30,2018-11-30,50110256,325812.6048000002,85303.94230000002,140981.52120000005
2018-12-31,2018-12-31,50110256,353179.4234000001,66885.39629999995,141645.23089999988
2019-01-31,2019-01-31,50110256,337436.17979999975,27372.759599999994,209644.45000000013
2019-02-28,2019-02-28,50110256,317380.8842999998,9348.847799999992,217547.2135999996
2019-03-31,2019-03-31,50110256,314020.18549999996,12605.018000000004,221153.55699999977
2019-04-30,2019-04-30,50110256,312570.4411000003,104316.21239999997,164765.70790000004
2019-05-31,2019-05-31,50110256,320157.70649999974,98324.37600000006,236888.4688000002
2019-06-30,2019-06-30,50110256,312547.43769999954,91606.54309999998,141214.07999999987
2019-07-31,2019-07-31,50110256,333711.50869999983,56836.358700000055,261111.72959999988
2019-08-31,2019-08-31,50110256,334202.5232,52354.539800000064,273407.3109999998
2019-09-30,2019-09-30,50110256,300345.34799999994,68336.62909999998,177849.57830000014
2019-10-31,2019-10-31,50110256,305554.7349999998,69196.8797,192532.67770000003
2019-11-30,2019-11-30,50110256,279609.7891000001,65617.81690000006,137403.96429999993
2019-12-31,2019-12-31,50110256,296133.1471000002,58812.33550000001,155551.5023
2020-01-31,2020-01-31,50110256,292165.8877999995,13236.29320000001,256106.4381999997
2020-02-29,2020-02-29,50110256,291768.2878,16324.445099999986,111168.31370000006
2020-03-31,2020-03-31,50110256,308945.5874999996,14716.431199999986,114006.40160000007
2020-04-30,2020-04-30,50110256,296643.70429999975,8131.377200000005,79202.96199999998
2020-05-31,2020-05-31,50110256,292725.5611999999,6066.105600000002,130072.06589999993
2020-06-30,2020-06-30,50110256,275132.649,22860.534200000053,163275.95649999997
2020-07-31,2020-07-31,50110256,297313.94990000007,113049.98460000008,129959.69420000011
2020-08-31,2020-08-31,50110256,314730.8665999997,41136.68769999993,248939.6465999999
2020-09-30,2020-09-30,50110256,313647.3162,34622.13460000003,118668.10249999988
2020-10-31,2020-10-31,50110256,321152.38240000006,44193.54380000005,140795.12180000005
2020-11-30,2020-11-30,50110256,321210.8299999997,57935.70579999999,105156.05219999983
2020-12-31,2020-12-31,50110256,340712.00460000004,29013.717599999996,87496.03529999997
2021-01-31,2021-01-31,50110256,346546.5180000001,10160.900000000007,127381.2991999999
2021-02-28,2021-02-28,50110256,318474.14049999963,16779.224500000004,177258.08609999993
2021-03-31,2021-03-31,50110256,325011.4370999998,9395.201699999996,161158.81770000013
2021-04-30,2021-04-30,50110256,326702.8552999999,68654.03929999993,90096.55089999989
2021-05-31,2021-05-31,50110256,342812.1630000002,47999.96460000005,142136.3207999998
2021-06-30,2021-06-30,50110256,333530.2555,37670.631799999996,131696.76999999976
2018-01-31,2018-01-31,50110259,695071.6039999999,26534.188500000004,362854.2415999996
2018-02-28,2018-02-28,50110259,648019.8274,20512.4296,259973.51939999993
2018-03-31,2018-03-31,50110259,613426.2535999999,26178.501499999977,201545.94840000002
2018-04-30,2018-04-30,50110259,593623.1943000001,38315.83479999998,196215.74220000015
2018-05-31,2018-05-31,50110259,607153.0475999991,44558.21180000001,362812.6447999994
2018-06-30,2018-06-30,50110259,609909.8271999997,39585.73190000001,236474.34829999984
2018-07-31,2018-07-31,50110259,632425.1869999996,41495.58469999989,359970.30590000027
2018-08-31,2018-08-31,50110259,657638.1575000002,47777.44409999997,363397.0106999992
2018-09-30,2018-09-30,50110259,626997.9930999996,34652.38400000003,245016.0824
2018-10-31,2018-10-31,50110259,655851.8121,27289.86789999997,289636.29729999957
2018-11-30,2018-11-30,50110259,634035.0562,26310.397400000045,191676.8488000002
2018-12-31,2018-12-31,50110259,677752.3315000006,23989.138300000006,200450.67949999982
2019-01-31,2019-01-31,50110259,639802.7149999993,19678.53119999999,318439.63910000015
2019-02-28,2019-02-28,50110259,575381.2877000002,15056.864099999993,296547.80270000006
2019-03-31,2019-03-31,50110259,580543.7810999996,14822.10130000001,206161.6319999999
2019-04-30,2019-04-30,50110259,554029.0948,41965.13269999997,280338.70560000086
2019-05-31,2019-05-31,50110259,601103.7224999997,37966.04929999995,378581.19820000016
2019-06-30,2019-06-30,50110259,587277.4160000003,37293.31560000001,217198.7414000002
2019-07-31,2019-07-31,50110259,645999.0012000004,37232.835500000074,368159.54880000005
2019-08-31,2019-08-31,50110259,661008.8415999998,29447.700400000038,388102.30070000037
2019-09-30,2019-09-30,50110259,622632.8692999994,38249.70540000002,221452.94189999977
2019-10-31,2019-10-31,50110259,636747.0371,52257.02669999999,319025.43160000036
2019-11-30,2019-11-30,50110259,619929.0093000012,54135.038399999976,221286.30899999978
2019-12-31,2019-12-31,50110259,668038.2249000004,56155.40799999996,277007.9193999997
2020-01-31,2020-01-31,50110259,663998.6876000008,37995.22290000005,385022.1545000016
2020-02-29,2020-02-29,50110259,670100.8753000007,21029.916900000022,225238.04869999984
2020-03-31,2020-03-31,50110259,767422.7996000004,11943.206500000002,191364.75250000006
2020-04-30,2020-04-30,50110259,732593.3988999996,30325.52819999999,134058.74289999992
2020-05-31,2020-05-31,50110259,736837.6626000004,16993.593199999996,191124.4889
2020-06-30,2020-06-30,50110259,644900.8492999999,13616.236599999986,204826.97729999985
2020-07-31,2020-07-31,50110259,659149.4267000003,58612.55729999989,232823.05479999995
2020-08-31,2020-08-31,50110259,700034.0019000001,40598.80640000002,351691.13780000043
2020-09-30,2020-09-30,50110259,666125.9133999996,36464.25139999994,178312.23630000002
2020-10-31,2020-10-31,50110259,681399.5798000009,41995.27509999994,218789.25850000023
2020-11-30,2020-11-30,50110259,683139.3158000011,44960.15260000013,204357.23910000024
2020-12-31,2020-12-31,50110259,766532.6685999993,49844.703999999925,185286.68949999992
2021-01-31,2021-01-31,50110259,782321.5634999999,41923.072600000036,216611.8395000002
2021-02-28,2021-02-28,50110259,684556.635599999,17465.564100000007,265115.62110000005
2021-03-31,2021-03-31,50110259,664771.5039,36296.60310000003,202407.27839999963
2021-04-30,2021-04-30,50110259,632410.1311,71010.75179999993,158389.38949999987
2021-05-31,2021-05-31,50110259,691215.9579999999,47213.86419999991,229543.89420000018
2021-06-30,2021-06-30,50110259,638597.3449000005,51803.312199999964,210715.99449999988
2018-01-31,2018-01-31,50110310,129848.75989999999,4880.1089999999995,71747.88260000006
2018-02-28,2018-02-28,50110310,110241.43870000004,4546.407900000001,67506.07639999998
2018-03-31,2018-03-31,50110310,107861.39379999987,3674.4212,45437.97769999995
2018-04-30,2018-04-30,50110310,104505.64059999998,4606.337500000001,47222.89420000003
2018-05-31,2018-05-31,50110310,109964.52800000005,3674.090900000002,66679.63370000002
2018-06-30,2018-06-30,50110310,106976.8545,3489.0393999999987,47238.53980000002
2018-07-31,2018-07-31,50110310,110032.23420000002,2674.8562000000015,80183.37219999985
2018-08-31,2018-08-31,50110310,109657.61730000003,3683.6904999999983,82310.90930000004
2018-09-30,2018-09-30,50110310,105687.51049999995,6159.5420999999915,69118.6593
2018-10-31,2018-10-31,50110310,119159.0809,6415.608200000005,57755.3472999999
2018-11-30,2018-11-30,50110310,117567.91769999996,5651.213099999997,36641.57799999997
2018-12-31,2018-12-31,50110310,126277.70229999993,7610.555400000009,53001.39849999999
2019-01-31,2019-01-31,50110310,126776.5728999998,11724.6954,76091.0607000001
2019-02-28,2019-02-28,50110310,126530.0888,3514.6748999999986,72221.14750000006
2019-03-31,2019-03-31,50110310,120847.97900000006,2921.1974,52562.92690000005
2019-04-30,2019-04-30,50110310,125385.19570000007,5534.7525,45867.4941
2019-05-31,2019-05-31,50110310,123453.33630000004,6547.9913,70944.09259999999
2019-06-30,2019-06-30,50110310,120906.05549999999,3778.115799999999,50630.759299999925
2019-07-31,2019-07-31,50110310,111101.14160000002,10693.551599999992,81228.88239999989
2019-08-31,2019-08-31,50110310,113204.02840000002,8067.553800000011,98039.33739999986
2019-09-30,2019-09-30,50110310,117202.96460000002,3637.2949999999987,71138.06559999991
2019-10-31,2019-10-31,50110310,127762.11389999997,7589.580799999999,55324.680700000004
2019-11-30,2019-11-30,50110310,129589.6824999998,4049.5894999999973,46300.801499999914
2019-12-31,2019-12-31,50110310,128050.81020000008,4159.285100000003,58319.57790000004
2020-01-31,2020-01-31,50110310,125912.40960000006,2757.4669999999996,105764.47459999996
2020-02-29,2020-02-29,50110310,143425.99550000002,862.6207999999995,55797.799299999955
2020-03-31,2020-03-31,50110310,162408.83900000004,2141.7398,51409.224500000084
2020-04-30,2020-04-30,50110310,160768.12889999978,2670.354999999997,46190.16679999991
2020-05-31,2020-05-31,50110310,162793.54120000004,2104.7835999999984,55717.961300000024
2020-06-30,2020-06-30,50110310,139279.9847,7869.182100000001,53057.16909999991
2020-07-31,2020-07-31,50110310,154116.48340000014,14070.676699999995,50031.36780000002
2020-08-31,2020-08-31,50110310,148170.57580000002,7316.162299999995,92545.4647000001
2020-09-30,2020-09-30,50110310,144368.81949999993,9554.941500000034,58925.817000000025
2020-10-31,2020-10-31,50110310,153365.42800000028,6124.919800000006,66553.34110000006
2020-11-30,2020-11-30,50110310,151618.9960000001,8549.679200000008,43836.40069999998
2020-12-31,2020-12-31,50110310,169374.49619999994,9118.89810000001,60285.635100000065
2021-01-31,2021-01-31,50110310,176016.3443000002,8097.041599999996,88647.13239999981
2021-02-28,2021-02-28,50110310,165731.6249,6992.503599999996,84542.43769999998
2021-03-31,2021-03-31,50110310,163583.25879999978,10165.7713,53651.869300000035
2021-04-30,2021-04-30,50110310,171949.7996000001,10713.371000000005,35759.40339999995
2021-05-31,2021-05-31,50110310,182245.35919999992,5866.829499999997,67878.3478
2021-06-30,2021-06-30,50110310,190200.09909999996,5892.980400000005,53221.77879999998
2018-01-31,2018-01-31,50110320,16358.278000000002,45.8051,15982.348600000016
2018-02-28,2018-02-28,50110320,16706.311100000006,0.0,21167.440999999977
2018-03-31,2018-03-31,50110320,14421.741499999991,193.3602,15640.694800000007
2018-04-30,2018-04-30,50110320,16669.451299999986,104.19330000000002,15275.508500000007
2018-05-31,2018-05-31,50110320,18400.903200000008,0.0,28874.47800000001
2018-06-30,2018-06-30,50110320,18964.910800000027,885.7386000000001,17007.25360000002
2018-07-31,2018-07-31,50110320,17478.2041,0.0,30259.55029999997
2018-08-31,2018-08-31,50110320,20259.0775,0.0,30232.95190000002
2018-09-30,2018-09-30,50110320,16522.210599999984,205.5456,23733.398599999997
2018-10-31,2018-10-31,50110320,17516.275499999996,266.12499999999994,19663.408800000016
2018-11-30,2018-11-30,50110320,20622.7878,0.0,11575.592399999981
2018-12-31,2018-12-31,50110320,21247.212199999984,79.02329999999999,17654.37529999998
2019-01-31,2019-01-31,50110320,13796.493500000002,650.8471999999996,26603.144599999967
2019-02-28,2019-02-28,50110320,10643.823899999994,0.0,30710.771900000003
2019-03-31,2019-03-31,50110320,13090.885599999981,0.0,17944.626500000028
2019-04-30,2019-04-30,50110320,19589.72250000001,54.058099999999996,17820.15079999996
2019-05-31,2019-05-31,50110320,22222.628099999994,4896.6764,33121.9297
2019-06-30,2019-06-30,50110320,25507.8748,7143.67720000001,18457.494499999986
2019-07-31,2019-07-31,50110320,23148.52600000004,7302.088999999997,23839.37450000003
2019-08-31,2019-08-31,50110320,22416.413499999984,8712.949500000004,30420.768299999978
2019-09-30,2019-09-30,50110320,24347.387899999983,6980.181599999993,20526.608099999987
2019-10-31,2019-10-31,50110320,26554.150199999975,8551.5117,18879.720800000003
2019-11-30,2019-11-30,50110320,27660.941599999962,4394.3772000000035,16326.963799999987
2019-12-31,2019-12-31,50110320,26961.4526,5901.665200000004,15737.887000000015
2020-01-31,2020-01-31,50110320,20766.5921,3328.2519999999977,30545.350899999976
2020-02-29,2020-02-29,50110320,16694.830599999994,4081.620399999995,18581.978900000002
2020-03-31,2020-03-31,50110320,23332.29720000003,2288.6457000000014,16535.765799999986
2020-04-30,2020-04-30,50110320,22130.29119999997,0.0,11481.16699999999
2020-05-31,2020-05-31,50110320,22978.380299999993,0.0,15874.905399999978
2020-06-30,2020-06-30,50110320,26562.94899999999,2439.9632999999994,12327.010899999985
2020-07-31,2020-07-31,50110320,29508.714099999997,0.0,10186.798200000012
2020-08-31,2020-08-31,50110320,27507.0101,0.0,26762.070900000006
2020-09-30,2020-09-30,50110320,25742.853299999977,2158.8471000000022,14163.540300000011
2020-10-31,2020-10-31,50110320,27587.57649999998,0.0,16086.590900000001
2020-11-30,2020-11-30,50110320,25389.30459999999,140.3171,12630.525300000003
2020-12-31,2020-12-31,50110320,26195.467900000018,0.0,10600.400900000008
2021-01-31,2021-01-31,50110320,23352.17789999999,1963.6719000000023,10669.28080000001
2021-02-28,2021-02-28,50110320,23123.31689999999,0.0,11846.016900000004
2021-03-31,2021-03-31,50110320,22198.305800000013,0.0,7325.866199999993
2021-04-30,2021-04-30,50110320,25544.11560000001,0.0,5905.901999999997
2021-05-31,2021-05-31,50110320,26631.3165,169.61119999999997,11691.817199999998
2021-06-30,2021-06-30,50110320,26210.08650000001,196.62589999999997,9610.19149999999
2018-01-31,2018-01-31,50110330,13834.965500000008,574.1018000000003,24454.554000000007
2018-02-28,2018-02-28,50110330,9266.993400000001,493.2481999999999,22535.484899999978
2018-03-31,2018-03-31,50110330,6527.0342,200.4349,13886.212999999983
2018-04-30,2018-04-30,50110330,11551.3571,726.6620999999999,13395.66410000001
2018-05-31,2018-05-31,50110330,10708.051200000022,624.5373999999999,25158.032800000004
2018-06-30,2018-06-30,50110330,12027.673,0.0,16595.85839999997
2018-07-31,2018-07-31,50110330,9166.620399999998,2425.4386000000004,34811.48989999996
2018-08-31,2018-08-31,50110330,15955.426799999997,69.3963,34273.6252
2018-09-30,2018-09-30,50110330,8366.136299999996,0.0,20395.568699999993
2018-10-31,2018-10-31,50110330,8164.477799999997,1587.129900000001,23719.927100000008
2018-11-30,2018-11-30,50110330,10003.384099999996,2007.3272000000013,10622.814899999992
2018-12-31,2018-12-31,50110330,13373.392199999997,0.0,13570.173899999992
2019-01-31,2019-01-31,50110330,11477.506299999986,1877.5250000000003,32251.86800000001
2019-02-28,2019-02-28,50110330,13673.0203,0.0,32007.77460000002
2019-03-31,2019-03-31,50110330,15239.98509999998,0.0,13389.763199999989
2019-04-30,2019-04-30,50110330,8934.027699999995,3235.7938,16255.518599999989
2019-05-31,2019-05-31,50110330,12149.086700000003,1195.944,29647.88870000001
2019-06-30,2019-06-30,50110330,14745.22519999999,859.9529000000005,17695.13110000001
2019-07-31,2019-07-31,50110330,14052.061899999992,1114.1337999999994,34007.13190000001
2019-08-31,2019-08-31,50110330,23919.395000000022,604.9827999999998,39185.42860000008
2019-09-30,2019-09-30,50110330,16545.300599999988,2448.8678,17532.958700000003
2019-10-31,2019-10-31,50110330,14281.056699999992,6237.533700000005,24332.593399999976
2019-11-30,2019-11-30,50110330,17532.98840000001,825.5135000000005,11875.14879999999
2019-12-31,2019-12-31,50110330,14263.197600000003,3185.6441,14951.480699999995
2020-01-31,2020-01-31,50110330,8936.054300000005,1409.4105,28761.704700000024
2020-02-29,2020-02-29,50110330,5977.6520999999975,2356.5258000000026,13389.283700000018
2020-03-31,2020-03-31,50110330,8359.60159999999,2978.2341,22319.101199999994
2020-04-30,2020-04-30,50110330,14133.170499999993,190.2353,7798.774699999997
2020-05-31,2020-05-31,50110330,12397.866000000002,0.0,15819.476499999992
2020-06-30,2020-06-30,50110330,10060.541499999988,0.0,10668.954799999996
2020-07-31,2020-07-31,50110330,12731.428999999986,3149.4933999999953,15054.896899999994
2020-08-31,2020-08-31,50110330,13157.636399999994,840.7938999999999,37112.55950000002
2020-09-30,2020-09-30,50110330,13968.931100000016,2104.2762000000025,11539.8832
2020-10-31,2020-10-31,50110330,14813.95809999997,1167.5344999999988,17452.870700000036
2020-11-30,2020-11-30,50110330,13879.042700000018,2432.0175999999997,14355.862799999999
2020-12-31,2020-12-31,50110330,14122.134700000002,4248.568599999999,11944.161199999995
2021-01-31,2021-01-31,50110330,13790.123199999984,1479.3292000000001,12238.581699999986
2021-02-28,2021-02-28,50110330,12060.292099999995,0.0,26229.34150000001
2021-03-31,2021-03-31,50110330,13226.008200000004,2855.9125,9105.775500000002
2021-04-30,2021-04-30,50110330,16937.236200000014,2072.8028000000004,11859.202399999991
2021-05-31,2021-05-31,50110330,20565.136899999983,1956.7275000000004,21717.414000000026
2021-06-30,2021-06-30,50110330,15848.484399999992,3388.5205000000005,16133.0196
2018-01-31,2018-01-31,50110510,31265.167499999996,2548.6581000000006,84740.4056000002
2018-02-28,2018-02-28,50110510,26392.3198,6785.9568,83299.55470000002
2018-03-31,2018-03-31,50110510,25482.18519999998,5973.286700000001,61251.823800000006
2018-04-30,2018-04-30,50110510,25885.346300000023,2007.880199999998,59870.01240000003
2018-05-31,2018-05-31,50110510,25912.93789999999,1946.6152000000009,75166.74039999995
2018-06-30,2018-06-30,50110510,25936.488200000014,3015.264200000001,64880.42259999995
2018-07-31,2018-07-31,50110510,29144.942600000024,3380.485100000001,77835.0215
2018-08-31,2018-08-31,50110510,29147.756999999994,5768.577100000007,69345.30539999994
2018-09-30,2018-09-30,50110510,21585.91610000001,3266.856099999999,66909.06730000002
2018-10-31,2018-10-31,50110510,19554.922299999995,4286.733300000003,63061.57929999999
2018-11-30,2018-11-30,50110510,24869.9177,554.8970999999998,60767.23840000012
2018-12-31,2018-12-31,50110510,27471.61850000001,758.4830999999997,73219.8138
2019-01-31,2019-01-31,50110510,28106.110000000008,3434.097900000001,75778.89450000002
2019-02-28,2019-02-28,50110510,25098.552099999964,1669.2946000000024,76611.79169999983
2019-03-31,2019-03-31,50110510,21819.361899999978,1184.3458,56752.21799999999
2019-04-30,2019-04-30,50110510,18378.4037,910.4091999999996,51461.472699999984
2019-05-31,2019-05-31,50110510,16965.469100000002,451.5319000000001,61196.5736000001
2019-06-30,2019-06-30,50110510,17688.554399999997,1769.4957000000006,52760.01319999993
2019-07-31,2019-07-31,50110510,20941.36010000001,674.7474000000002,68134.3131
2019-08-31,2019-08-31,50110510,24849.965199999966,1178.9719999999995,71785.18490000002
2019-09-30,2019-09-30,50110510,23386.992999999973,1267.5117000000002,59669.97899999997
2019-10-31,2019-10-31,50110510,21994.591899999967,829.8348000000001,63021.39519999994
2019-11-30,2019-11-30,50110510,20696.517600000017,1707.0321000000001,75405.96799999994
2019-12-31,2019-12-31,50110510,30176.40559999999,1854.2051000000001,78212.5785
2020-01-31,2020-01-31,50110510,32946.75969999997,2201.0700999999995,84034.51209999995
2020-02-29,2020-02-29,50110510,22515.4695,3768.0727000000024,34554.52909999997
2020-03-31,2020-03-31,50110510,35717.57829999996,1639.7143999999996,53456.447199999966
2020-04-30,2020-04-30,50110510,35362.64249999999,3806.5924000000023,47043.29420000001
2020-05-31,2020-05-31,50110510,34781.92780000002,1451.7639,56825.19150000002
2020-06-30,2020-06-30,50110510,29551.4415,1518.4436000000026,46606.28820000001
2020-07-31,2020-07-31,50110510,28763.129799999995,532.1142000000001,52583.57769999996
2020-08-31,2020-08-31,50110510,28128.461299999974,2716.3672000000006,57148.13839999998
2020-09-30,2020-09-30,50110510,26674.5254,2590.493699999998,44609.62289999997
2020-10-31,2020-10-31,50110510,25177.320699999993,3977.4473999999977,48061.997800000056
2020-11-30,2020-11-30,50110510,24310.84200000001,4784.495200000003,52502.11109999997
2020-12-31,2020-12-31,50110510,28909.026799999992,1228.485500000001,49438.04780000003
2021-01-31,2021-01-31,50110510,29165.85970000002,4210.6990000000005,50491.68719999999
2021-02-28,2021-02-28,50110510,26862.955700000035,3079.0659000000032,63991.88639999987
2021-03-31,2021-03-31,50110510,23068.29259999999,1048.0722000000003,47571.28130000005
2021-04-30,2021-04-30,50110510,19627.25240000002,2593.294199999995,47155.54509999993
2021-05-31,2021-05-31,50110510,29489.91800000003,857.1859999999999,51894.20500000001
2021-06-30,2021-06-30,50110510,23963.67770000002,925.9707999999999,49374.45819999999
