base_date,emd_cd,f40_resd_pop,f40_work_pop,f40_visit_pop
2020-03-31,2020-03-31,50110250,1215332.1459000004,92077.04950000011,391127.8488999994
2020-04-30,2020-04-30,50110250,1175447.1468999991,82411.84930000007,358323.18330000003
2020-05-31,2020-05-31,50110250,1196881.7835000001,77967.45179999985,452773.8800000006
2020-06-30,2020-06-30,50110250,1152781.900099999,108381.1372999999,434137.32090000063
2020-07-31,2020-07-31,50110250,1198037.5746000002,113919.29629999983,460427.2845000002
2020-08-31,2020-08-31,50110250,1166830.0121,98117.966,724059.3161000009
2020-09-30,2020-09-30,50110250,1118945.6102000007,86745.65290000006,441933.60370000027
2020-10-31,2020-10-31,50110250,1154499.9930999996,92618.30530000005,510374.2063999992
2020-11-30,2020-11-30,50110250,1159274.2222000002,105315.06080000011,465331.4648
2020-12-31,2020-12-31,50110250,1256021.6417000017,112182.76229999997,364175.5481000002
2021-01-31,2021-01-31,50110250,1296144.1613000005,89956.61280000016,396369.4608000006
2021-02-28,2021-02-28,50110250,1137743.4103999985,67023.07770000002,430237.6923000001
2021-03-31,2021-03-31,50110250,1225055.594899998,84042.07829999992,437073.0955999999
2021-04-30,2021-04-30,50110250,1195475.100799999,113706.93970000002,506424.4519000002
2021-05-31,2021-05-31,50110250,1250534.5155000004,109431.86209999998,570609.4408999996
2021-06-30,2021-06-30,50110250,1198458.772199999,107290.05589999969,578900.4266999998
2018-01-31,2018-01-31,50110253,2016682.4815000005,201107.46140000003,1260981.5897000004
2018-02-28,2018-02-28,50110253,1820154.6588000015,158057.067,1068937.9203
2018-03-31,2018-03-31,50110253,2067714.396899999,195846.39900000003,1250773.0647000014
2018-04-30,2018-04-30,50110253,2000702.8763000004,250813.69509999992,1184525.3021000014
2018-05-31,2018-05-31,50110253,2043061.106600001,246119.07200000028,1284960.1923999984
2018-06-30,2018-06-30,50110253,1971097.3185000014,222726.40790000037,1286784.3104000005
2018-07-31,2018-07-31,50110253,2036339.1086999984,225733.93929999994,1386598.0146000006
2018-08-31,2018-08-31,50110253,2047916.5424999995,239665.35389999993,1505322.4456000056
2018-09-30,2018-09-30,50110253,1943468.0019000005,204248.35889999985,1155714.761700001
2018-10-31,2018-10-31,50110253,2025927.2791000009,224040.10099999994,1227959.102900001
2018-11-30,2018-11-30,50110253,1967981.9585999998,231358.1388999999,1118216.0254000004
2018-12-31,2018-12-31,50110253,2071305.670700002,225412.39060000028,1126412.8779999984
2019-01-31,2019-01-31,50110253,2067569.3186999992,204739.62970000025,1167241.8762000012
2019-02-28,2019-02-28,50110253,1823191.609500001,164405.87279999952,1073168.979500001
2019-03-31,2019-03-31,50110253,2096280.1251,192945.88849999986,1214589.5741999988
2019-04-30,2019-04-30,50110253,2071230.8671999995,233794.33250000043,1131044.7469999986
2019-05-31,2019-05-31,50110253,2145961.0400000005,248361.59749999983,1242865.9909999985
2019-06-30,2019-06-30,50110253,2084665.027400001,241151.34350000005,1185259.2463999982
2019-07-31,2019-07-31,50110253,2139881.1690000016,229103.52259999988,1369713.5974000015
2019-08-31,2019-08-31,50110253,2098392.7213999997,228743.00080000007,1547690.602600001
2019-09-30,2019-09-30,50110253,1993011.8731999977,196494.48340000026,1128941.1850000008
2019-10-31,2019-10-31,50110253,2111756.773899999,227270.3989999998,1235635.2744000002
2019-11-30,2019-11-30,50110253,2006972.6151999966,223944.07650000014,1185410.0145999996
2019-12-31,2019-12-31,50110253,2107724.476200001,228562.85969999994,1149097.7876
2020-01-31,2020-01-31,50110253,2069891.759,200727.7463000001,1249877.7447000018
2020-02-29,2020-02-29,50110253,2016343.6653999998,172300.04690000016,981326.6351000012
2020-03-31,2020-03-31,50110253,2220658.519300001,204083.5311999994,991533.5819000009
2020-04-30,2020-04-30,50110253,2152374.346699998,200332.6456000002,962502.8758999993
2020-05-31,2020-05-31,50110253,2182889.069900001,201555.20270000029,1136115.194900001
2020-06-30,2020-06-30,50110253,2118862.2268000017,216726.71099999992,1120850.6560999996
2020-07-31,2020-07-31,50110253,2225288.3140000044,238844.55720000004,1129456.2877000007
2020-08-31,2020-08-31,50110253,2153480.331100001,232656.0406999999,1507395.3590999965
2020-09-30,2020-09-30,50110253,2104814.0434999983,214908.44890000022,1096331.0049
2020-10-31,2020-10-31,50110253,2196761.3302000007,226133.57360000047,1345041.9576000038
2020-11-30,2020-11-30,50110253,2211305.1975,243736.52539999995,1315924.5008000017
2020-12-31,2020-12-31,50110253,2408316.6373999994,243077.0444999998,1081022.972300001
2021-01-31,2021-01-31,50110253,2435204.5570999985,195464.869,1055401.7704999994
2021-02-28,2021-02-28,50110253,2103246.6549000028,153579.8217000001,1225983.5781999996
2021-03-31,2021-03-31,50110253,2331141.727400001,209855.4063,1286496.7078000004
2021-04-30,2021-04-30,50110253,2248943.027100002,246301.87750000006,1343671.7121000013
2021-05-31,2021-05-31,50110253,2370803.334200001,248024.79920000007,1456724.0440000019
2021-06-30,2021-06-30,50110253,2286980.605700001,229957.9311000001,1411577.3425000003
2018-01-31,2018-01-31,50110256,625735.6367000003,63407.461600000126,387748.49260000023
2018-02-28,2018-02-28,50110256,544223.8711999994,53432.03029999995,350150.5434
2018-03-31,2018-03-31,50110256,623203.6697999998,63094.52659999995,369322.9154000002
2018-04-30,2018-04-30,50110256,629816.0837999997,84512.72609999994,413386.8614000002
2018-05-31,2018-05-31,50110256,680569.6634999998,67025.62909999995,455212.6403999988
2018-06-30,2018-06-30,50110256,665979.1687999988,76667.49429999998,434685.46939999994
2018-07-31,2018-07-31,50110256,673059.4173000001,75251.61350000005,500083.60940000013
2018-08-31,2018-08-31,50110256,689755.3924999991,72734.24339999988,587635.3113000001
2018-09-30,2018-09-30,50110256,667822.8332999996,73791.67289999999,418559.5210000001
2018-10-31,2018-10-31,50110256,689135.0587999998,84350.56650000004,408563.6882999997
2018-11-30,2018-11-30,50110256,663684.822800001,75154.1294000001,343900.4302999996
2018-12-31,2018-12-31,50110256,709363.7222,71095.9507,330665.2828999999
2019-01-31,2019-01-31,50110256,689658.0555000005,66965.21539999988,395047.06729999953
2019-02-28,2019-02-28,50110256,612997.3669999999,56477.770100000016,402476.30939999985
2019-03-31,2019-03-31,50110256,690842.6678,73079.26319999993,380530.33930000005
2019-04-30,2019-04-30,50110256,692936.026799999,91594.33059999999,372046.4348999999
2019-05-31,2019-05-31,50110256,716371.567399999,90849.0287000002,449344.18209999986
2019-06-30,2019-06-30,50110256,705460.3475,85809.85469999985,451434.91359999997
2019-07-31,2019-07-31,50110256,716367.161899999,90567.74540000007,516836.0297999996
2019-08-31,2019-08-31,50110256,703893.2840999999,88802.89400000015,624724.6581999997
2019-09-30,2019-09-30,50110256,653749.5128999996,80508.82870000001,392268.88039999985
2019-10-31,2019-10-31,50110256,670940.3431,90988.77029999992,424994.47510000004
2019-11-30,2019-11-30,50110256,651052.1654999999,82977.31000000004,364742.7645999997
2019-12-31,2019-12-31,50110256,672468.5143000004,85193.70860000001,364816.2633000001
2020-01-31,2020-01-31,50110256,659186.1772000002,63059.52559999994,441201.5284999999
2020-02-29,2020-02-29,50110256,627790.7028000004,64676.20769999999,283931.81109999993
2020-03-31,2020-03-31,50110256,687474.5330000004,62942.67939999998,336328.64330000005
2020-04-30,2020-04-30,50110256,662120.4093000011,74989.20930000005,307524.20470000076
2020-05-31,2020-05-31,50110256,676465.996099999,76054.79489999996,404480.95409999986
2020-06-30,2020-06-30,50110256,658065.3888,83209.43850000005,373248.4841000005
2020-07-31,2020-07-31,50110256,704312.6966000005,88762.49989999991,414923.0756999994
2020-08-31,2020-08-31,50110256,699893.675400001,80515.03600000008,632143.8675999993
2020-09-30,2020-09-30,50110256,690337.4028000016,77523.13300000002,371200.6568000004
2020-10-31,2020-10-31,50110256,737304.7694000001,78661.4484,466937.1727000001
2020-11-30,2020-11-30,50110256,723738.3184000002,84024.79450000003,428175.9312
2020-12-31,2020-12-31,50110256,772756.1906000001,92499.25519999994,311439.7437000002
2021-01-31,2021-01-31,50110256,780184.6102000003,69279.32239999993,362996.3325000001
2021-02-28,2021-02-28,50110256,696648.4541,55778.90260000004,440984.1297999999
2021-03-31,2021-03-31,50110256,754146.6148999996,82711.82849999983,422728.0935999999
2021-04-30,2021-04-30,50110256,761770.5667999994,96718.23559999994,456756.7138999995
2021-05-31,2021-05-31,50110256,778349.1198000013,102691.85470000003,559024.3436999997
2021-06-30,2021-06-30,50110256,739673.1055000005,107056.4419,519192.2013000003
2018-01-31,2018-01-31,50110259,1032666.319700001,126079.73970000025,729738.9728000002
2018-02-28,2018-02-28,50110259,905605.9775999998,110015.2970999999,566181.4002
2018-03-31,2018-03-31,50110259,1022108.4125999983,125489.23549999998,666075.6880000007
2018-04-30,2018-04-30,50110259,998425.9001000002,152864.64469999986,745422.9818000008
2018-05-31,2018-05-31,50110259,1029849.9814999988,170260.24129999988,766514.8605000016
2018-06-30,2018-06-30,50110259,1031727.0204999998,161936.46059999985,780958.7603000004
2018-07-31,2018-07-31,50110259,1083195.1076000002,144928.97700000007,826054.2437000003
2018-08-31,2018-08-31,50110259,1057808.3274000003,141565.02810000005,915318.7551999997
2018-09-30,2018-09-30,50110259,1007548.9316999986,121526.42210000005,713521.332499999
2018-10-31,2018-10-31,50110259,1086870.096600001,143962.45750000014,753614.9417000008
2018-11-30,2018-11-30,50110259,1021473.9134999994,144115.30489999993,693810.2637000005
2018-12-31,2018-12-31,50110259,1073252.3466999992,140990.2092999999,607517.6554000004
2019-01-31,2019-01-31,50110259,1050117.6272,120749.39180000006,713935.9299999996
2019-02-28,2019-02-28,50110259,952426.3090000008,101985.94710000002,660218.7690000001
2019-03-31,2019-03-31,50110259,1079041.0303000007,131496.75869999998,671390.8636000003
2019-04-30,2019-04-30,50110259,1078853.3794999986,141167.3244,698042.7877999996
2019-05-31,2019-05-31,50110259,1141791.5676000002,150178.7747000002,773742.558399999
2019-06-30,2019-06-30,50110259,1103468.9710999993,134231.22329999993,784588.4726000014
2019-07-31,2019-07-31,50110259,1147476.5665000002,156444.57059999992,912050.4368000003
2019-08-31,2019-08-31,50110259,1148577.1353000007,132179.87379999994,988612.2984000001
2019-09-30,2019-09-30,50110259,1097706.1068000009,110373.59480000006,651458.0032000003
2019-10-31,2019-10-31,50110259,1151589.5080000004,121716.2953,807439.5263000013
2019-11-30,2019-11-30,50110259,1112799.8701,138216.2809999999,782341.5683999986
2019-12-31,2019-12-31,50110259,1140557.0785999992,144649.37010000003,724347.9584000005
2020-01-31,2020-01-31,50110259,1117655.8198000002,134693.0613999999,802397.9449999998
2020-02-29,2020-02-29,50110259,1082441.0979,130417.39489999984,568437.3269000002
2020-03-31,2020-03-31,50110259,1234905.561400001,140328.00049999976,517582.5853999991
2020-04-30,2020-04-30,50110259,1205676.9721999995,111579.53419999976,519174.1410000004
2020-05-31,2020-05-31,50110259,1242902.5968000002,121186.16980000012,664182.7996999997
2020-06-30,2020-06-30,50110259,1148851.2952000005,134387.20000000007,646133.9650999997
2020-07-31,2020-07-31,50110259,1196805.1520999996,135477.95039999974,748298.131499999
2020-08-31,2020-08-31,50110259,1233279.885999999,140234.72950000004,978571.3755999999
2020-09-30,2020-09-30,50110259,1206526.5734999997,132761.1008,565127.7612999994
2020-10-31,2020-10-31,50110259,1249002.9613999992,128010.7355999998,772930.8325000001
2020-11-30,2020-11-30,50110259,1255099.1092000008,122433.02939999993,794267.4658000001
2020-12-31,2020-12-31,50110259,1358459.2222000007,141773.20459999997,567501.7317999997
2021-01-31,2021-01-31,50110259,1400844.0547999986,108028.42480000018,548263.4906000011
2021-02-28,2021-02-28,50110259,1193882.7982999997,101893.63140000011,654711.1160999995
2021-03-31,2021-03-31,50110259,1303671.1789000013,127948.40640000004,687888.2799000009
2021-04-30,2021-04-30,50110259,1299583.0275999987,148403.83930000028,773579.2172999998
2021-05-31,2021-05-31,50110259,1353793.3846000005,148246.24669999996,859201.3819000006
2021-06-30,2021-06-30,50110259,1310448.313399999,148102.74630000023,819964.4081
2018-01-31,2018-01-31,50110310,292892.0511,29527.614000000012,176778.3457999999
2018-02-28,2018-02-28,50110310,274474.2234,30014.089000000004,153158.5113
2018-03-31,2018-03-31,50110310,300695.4067000002,38043.55580000009,168824.1659000001
2018-04-30,2018-04-30,50110310,302040.9160000001,37300.07440000002,181947.2808999998
2018-05-31,2018-05-31,50110310,325876.75059999997,42086.9582,188419.74340000033
2018-06-30,2018-06-30,50110310,314385.83920000016,43334.931300000004,170245.1519
2018-07-31,2018-07-31,50110310,319091.36649999995,39500.305999999975,180705.73930000007
2018-08-31,2018-08-31,50110310,324506.1417000004,40626.605300000025,224570.69340000022
2018-09-30,2018-09-30,50110310,317964.54959999997,29822.549899999987,194018.9887000002
2018-10-31,2018-10-31,50110310,330595.91370000027,31959.47050000001,186533.57569999987
2018-11-30,2018-11-30,50110310,325058.0716,33764.84790000001,155334.00969999997
2018-12-31,2018-12-31,50110310,330185.7100000001,34479.49989999993,150052.1129000003
2019-01-31,2019-01-31,50110310,312451.76139999996,37185.28950000002,177037.59499999994
2019-02-28,2019-02-28,50110310,293030.33129999985,26950.971800000043,161634.18639999995
2019-03-31,2019-03-31,50110310,324028.4348000003,33499.00470000004,169831.65000000008
2019-04-30,2019-04-30,50110310,305606.7032999999,29000.130599999986,182007.07309999995
2019-05-31,2019-05-31,50110310,346512.0196000002,37632.77479999992,190403.74569999977
2019-06-30,2019-06-30,50110310,347778.57029999956,40110.240099999995,180316.52599999993
2019-07-31,2019-07-31,50110310,348296.4065000007,41369.35680000003,191907.33359999958
2019-08-31,2019-08-31,50110310,357734.5124000005,37928.59519999999,235106.8188999997
2019-09-30,2019-09-30,50110310,366714.7371000003,35427.37969999994,178506.28789999985
2019-10-31,2019-10-31,50110310,382187.85829999996,35267.62689999995,190784.2551000005
2019-11-30,2019-11-30,50110310,363345.9194000002,31278.587100000004,174252.77360000001
2019-12-31,2019-12-31,50110310,396649.36120000016,37264.51170000001,164531.18890000004
2020-01-31,2020-01-31,50110310,388279.2267999997,31750.763400000014,195107.01399999985
2020-02-29,2020-02-29,50110310,387111.76160000014,32013.852200000023,140619.1390999999
2020-03-31,2020-03-31,50110310,421446.7683000001,31444.67730000001,168139.49800000008
2020-04-30,2020-04-30,50110310,418345.15479999996,30224.54560000007,169434.35590000002
2020-05-31,2020-05-31,50110310,444372.8335000003,33619.54240000001,187869.11339999991
2020-06-30,2020-06-30,50110310,415369.4512000003,34384.85600000006,165509.27460000012
2020-07-31,2020-07-31,50110310,420372.5616000002,37565.79969999999,185608.13959999994
2020-08-31,2020-08-31,50110310,424576.8279,37830.44999999995,243988.19720000005
2020-09-30,2020-09-30,50110310,420036.7637000002,34813.465300000054,191756.21979999988
2020-10-31,2020-10-31,50110310,444505.3034000002,34289.60160000006,213750.1589000001
2020-11-30,2020-11-30,50110310,432325.7915000004,38897.66850000004,195760.83289999998
2020-12-31,2020-12-31,50110310,475518.28060000023,45418.88939999995,176017.51740000024
2021-01-31,2021-01-31,50110310,481340.1481999999,30786.51070000004,183790.6700999999
2021-02-28,2021-02-28,50110310,430538.8529,31553.66970000001,197255.2108000004
2021-03-31,2021-03-31,50110310,472499.32740000007,36079.978799999975,198437.77659999966
2021-04-30,2021-04-30,50110310,444566.44700000004,43003.98660000003,209963.3832999997
2021-05-31,2021-05-31,50110310,437423.6863000002,55998.87819999998,245897.42829999988
2021-06-30,2021-06-30,50110310,438132.43480000005,49053.62170000001,221240.27620000034
2018-01-31,2018-01-31,50110320,71841.45110000006,1075.8557999999991,42488.009500000015
2018-02-28,2018-02-28,50110320,64201.81849999997,1161.9124999999997,37747.01659999999
2018-03-31,2018-03-31,50110320,73069.62530000003,13.7481,40540.29620000001
2018-04-30,2018-04-30,50110320,64660.79840000009,788.6134000000004,50286.310999999965
2018-05-31,2018-05-31,50110320,60269.84100000001,2909.9302,63201.44960000011
2018-06-30,2018-06-30,50110320,59319.642000000014,0.0,51636.318299999984
2018-07-31,2018-07-31,50110320,61451.02570000007,48.385999999999996,59547.640500000045
2018-08-31,2018-08-31,50110320,61076.06489999997,3277.564300000004,63875.35580000003
2018-09-30,2018-09-30,50110320,58594.98259999999,6390.3715999999995,60502.39319999995
2018-10-31,2018-10-31,50110320,58359.94259999997,1562.4054000000012,46033.791099999944
2018-11-30,2018-11-30,50110320,59286.55619999997,1505.6654,40705.09290000009
2018-12-31,2018-12-31,50110320,59237.989999999954,2277.0120000000006,41822.68120000003
2019-01-31,2019-01-31,50110320,53466.986800000035,2360.4980000000014,52802.50260000012
2019-02-28,2019-02-28,50110320,51146.45620000002,3132.352600000003,53099.10959999997
2019-03-31,2019-03-31,50110320,61007.1688,1738.4651999999994,53492.10110000002
2019-04-30,2019-04-30,50110320,64869.41669999997,1904.407000000002,45632.7431000001
2019-05-31,2019-05-31,50110320,65997.08490000009,1215.9905999999994,59174.644400000114
2019-06-30,2019-06-30,50110320,60552.478800000004,2570.4173000000037,52985.91680000004
2019-07-31,2019-07-31,50110320,62178.20880000003,6021.13780000001,53411.106399999975
2019-08-31,2019-08-31,50110320,60272.89049999999,1646.319,72627.71270000008
2019-09-30,2019-09-30,50110320,57887.004799999966,4102.5560999999925,51460.33369999998
2019-10-31,2019-10-31,50110320,63484.799500000096,2857.1051000000007,47380.95710000002
2019-11-30,2019-11-30,50110320,64443.39700000007,3794.714899999995,42772.41230000002
2019-12-31,2019-12-31,50110320,66792.99869999997,2177.388099999998,49185.46060000005
2020-01-31,2020-01-31,50110320,67079.9386,947.6016999999999,47912.63910000002
2020-02-29,2020-02-29,50110320,55805.928300000014,4653.463900000002,38170.32579999996
2020-03-31,2020-03-31,50110320,74773.79820000002,3580.2035,33625.883399999984
2020-04-30,2020-04-30,50110320,73964.38660000006,1656.931800000001,37714.835900000064
2020-05-31,2020-05-31,50110320,75875.31660000006,1195.3731000000002,44667.86490000004
2020-06-30,2020-06-30,50110320,70486.56850000001,1173.879,46261.912599999945
2020-07-31,2020-07-31,50110320,69900.62720000008,3001.5986000000053,34029.61679999995
2020-08-31,2020-08-31,50110320,70824.0672,3065.015799999999,61144.12140000002
2020-09-30,2020-09-30,50110320,67828.65120000001,5102.0221000000065,36659.96030000006
2020-10-31,2020-10-31,50110320,67607.4502,3012.690699999994,43810.22199999997
2020-11-30,2020-11-30,50110320,70804.7457999999,1496.7409999999995,42973.522700000045
2020-12-31,2020-12-31,50110320,69538.73440000007,1741.5242999999998,35238.371100000055
2021-01-31,2021-01-31,50110320,59520.71729999996,3306.2655999999956,29170.167900000033
2021-02-28,2021-02-28,50110320,50942.39770000005,1725.2142999999996,35082.70450000007
2021-03-31,2021-03-31,50110320,54197.69190000012,5247.913900000009,30844.14460000004
2021-04-30,2021-04-30,50110320,60082.461600000046,172.19580000000005,34273.67000000001
2021-05-31,2021-05-31,50110320,63128.22270000001,944.0597000000007,51142.0936
2021-06-30,2021-06-30,50110320,57794.67670000004,2936.7706000000044,36142.29500000001
2018-01-31,2018-01-31,50110330,62986.711200000034,4836.017400000002,48074.36020000006
2018-02-28,2018-02-28,50110330,58828.2728,6281.739100000004,38552.89519999999
2018-03-31,2018-03-31,50110330,67072.0141,6486.696999999989,48584.960799999906
2018-04-30,2018-04-30,50110330,75254.80269999993,4112.9303999999975,56847.61339999999
2018-05-31,2018-05-31,50110330,76317.33889999994,3617.7194999999942,53063.05870000014
2018-06-30,2018-06-30,50110330,77027.16959999998,4259.075199999997,61405.04460000001
2018-07-31,2018-07-31,50110330,73384.89729999992,3263.3813999999966,60628.50539999998
2018-08-31,2018-08-31,50110330,70746.72050000007,6085.739899999998,76238.4054000001
2018-09-30,2018-09-30,50110330,69016.44780000004,3804.7558000000004,54605.547499999964
2018-10-31,2018-10-31,50110330,74206.22210000006,2178.163300000001,54593.23050000008
2018-11-30,2018-11-30,50110330,63531.77609999993,3383.4201999999996,49526.29840000001
2018-12-31,2018-12-31,50110330,64680.73190000001,380.2257999999999,37948.55629999993
2019-01-31,2019-01-31,50110330,64876.55080000002,1813.5735000000016,53752.595899999964
2019-02-28,2019-02-28,50110330,53866.74289999997,4684.855799999997,52068.09010000007
2019-03-31,2019-03-31,50110330,67013.11669999997,6248.737700000003,51587.43689999995
2019-04-30,2019-04-30,50110330,69691.31899999994,565.6410999999997,56213.239999999925
2019-05-31,2019-05-31,50110330,73368.69830000005,3166.3684999999973,63663.08970000001
2019-06-30,2019-06-30,50110330,70128.22179999998,1207.9767000000004,56580.42329999997
2019-07-31,2019-07-31,50110330,69386.39830000003,3664.2624000000073,62486.656899999994
2019-08-31,2019-08-31,50110330,63378.1884,1527.1457999999998,90128.89739999993
2019-09-30,2019-09-30,50110330,65573.4,4266.919599999996,49232.58719999999
2019-10-31,2019-10-31,50110330,69736.21889999995,2578.8496999999966,62078.05410000018
2019-11-30,2019-11-30,50110330,61120.01989999994,3222.2452999999946,52348.6279
2019-12-31,2019-12-31,50110330,60795.42710000006,5129.133000000002,37333.98540000001
2020-01-31,2020-01-31,50110330,54847.995999999956,979.5561999999994,43769.31729999996
2020-02-29,2020-02-29,50110330,43581.30529999996,328.1788,28809.627800000042
2020-03-31,2020-03-31,50110330,44589.648300000044,6352.138600000002,30068.318800000045
2020-04-30,2020-04-30,50110330,45298.55569999998,3986.278400000003,29712.588500000016
2020-05-31,2020-05-31,50110330,50149.441499999935,761.2737000000004,53611.0121
2020-06-30,2020-06-30,50110330,47692.568699999974,1620.892200000001,45555.05600000001
2020-07-31,2020-07-31,50110330,48674.58100000007,3305.2441000000013,48819.99610000007
2020-08-31,2020-08-31,50110330,51769.24609999997,1464.5839999999992,78753.6974000003
2020-09-30,2020-09-30,50110330,45991.146000000015,2712.2682,50420.86410000006
2020-10-31,2020-10-31,50110330,56261.24409999991,1211.1731000000002,67012.81760000004
2020-11-30,2020-11-30,50110330,56065.39440000004,3233.6094999999978,56729.02990000004
2020-12-31,2020-12-31,50110330,59592.10459999999,3562.918899999997,31777.793900000044
2021-01-31,2021-01-31,50110330,51561.50219999998,124.26559999999996,31711.67529999995
2021-02-28,2021-02-28,50110330,44101.198900000076,3564.5653000000016,40583.91680000003
2021-03-31,2021-03-31,50110330,51420.72590000001,5022.541700000006,45064.08550000001
2021-04-30,2021-04-30,50110330,51242.29049999998,2178.32,55446.98849999998
2021-05-31,2021-05-31,50110330,53336.401800000014,4903.428600000006,77719.99220000005
2021-06-30,2021-06-30,50110330,60911.4524,2441.8264000000045,77616.08350000008
2018-01-31,2018-01-31,50110510,75002.14579999998,25705.119099999985,178415.92600000039
2018-02-28,2018-02-28,50110510,65256.3994,25631.021900000003,152558.35539999985
2018-03-31,2018-03-31,50110510,61036.70380000001,31245.333199999965,177900.94089999993
2018-04-30,2018-04-30,50110510,72356.31820000004,30854.254200000036,184238.78470000043
2018-05-31,2018-05-31,50110510,74095.87220000007,31213.3217,187245.11419999995
2018-06-30,2018-06-30,50110510,69223.81960000006,28862.584000000024,169744.27739999976
2018-07-31,2018-07-31,50110510,67609.81389999998,29827.667300000016,163035.76689999996
2018-08-31,2018-08-31,50110510,59048.27840000004,28960.792799999992,158681.61540000013
2018-09-30,2018-09-30,50110510,54070.12320000004,27554.49939999999,166823.48799999984
2018-10-31,2018-10-31,50110510,60284.65479999997,33695.658599999966,168378.3304000001
2018-11-30,2018-11-30,50110510,66944.4243,27953.86740000003,157180.65420000005
2018-12-31,2018-12-31,50110510,73845.10249999998,24121.168100000006,164960.5519999998
2019-01-31,2019-01-31,50110510,70165.37529999999,25825.220500000032,165891.95739999987
2019-02-28,2019-02-28,50110510,61180.45219999997,23665.36490000002,154794.75609999982
2019-03-31,2019-03-31,50110510,66991.84690000008,24248.87760000002,151834.1316999999
2019-04-30,2019-04-30,50110510,64608.2933,20456.68149999999,149057.29160000003
2019-05-31,2019-05-31,50110510,65275.379300000066,23670.452700000023,157570.62110000025
2019-06-30,2019-06-30,50110510,58425.515300000065,21249.35480000002,151055.52180000016
2019-07-31,2019-07-31,50110510,61242.67730000001,19247.78130000001,161157.99619999994
2019-08-31,2019-08-31,50110510,58106.57080000003,21572.300800000023,154894.93479999976
2019-09-30,2019-09-30,50110510,55215.7274,21361.825000000033,151431.24559999997
2019-10-31,2019-10-31,50110510,64215.182600000015,22557.781199999983,171036.90119999993
2019-11-30,2019-11-30,50110510,57355.49290000005,21531.103499999997,177762.3519999998
2019-12-31,2019-12-31,50110510,62806.598300000005,21744.139700000018,187382.39969999975
2020-01-31,2020-01-31,50110510,64000.590000000026,22974.240100000025,180606.83589999983
2020-02-29,2020-02-29,50110510,45892.4673,11646.4362,85495.9768
2020-03-31,2020-03-31,50110510,67054.95339999997,20512.923300000006,130693.86980000003
2020-04-30,2020-04-30,50110510,68417.49119999999,21347.7041,125743.38130000004
2020-05-31,2020-05-31,50110510,66949.72390000003,23274.57530000002,149467.1532000002
2020-06-30,2020-06-30,50110510,62145.40649999999,21362.849599999983,139141.48189999998
2020-07-31,2020-07-31,50110510,66378.19749999998,24868.78060000004,142611.7407
2020-08-31,2020-08-31,50110510,64887.24100000004,23529.699299999964,136189.7340999998
2020-09-30,2020-09-30,50110510,60728.56110000005,24510.95060000003,130225.87089999966
2020-10-31,2020-10-31,50110510,66442.5351,25971.31000000001,143430.39519999985
2020-11-30,2020-11-30,50110510,71540.97160000005,25815.87989999997,148798.2558999999
2020-12-31,2020-12-31,50110510,75151.0421,26653.694899999995,117444.94049999997
2021-01-31,2021-01-31,50110510,77105.49760000003,20384.290200000007,117672.34589999987
