base_date,emd_cd,m70_resd_pop,m70_work_pop,m70_visit_pop
2020-07-31,2020-07-31,50110250,573942.9027000003,18651.666599999993,139737.59980000014
2020-08-31,2020-08-31,50110250,610762.7048000001,20165.394900000018,128553.12909999987
2020-09-30,2020-09-30,50110250,585092.2165999996,22599.376800000045,112917.26500000001
2020-10-31,2020-10-31,50110250,577764.2856999999,28574.660999999993,125525.33440000002
2020-11-30,2020-11-30,50110250,554686.2482999996,21381.69219999997,153467.22670000006
2020-12-31,2020-12-31,50110250,594042.6182999999,35838.31619999992,116196.25709999997
2021-01-31,2021-01-31,50110250,631130.2189000002,27210.16110000005,99779.76779999994
2021-02-28,2021-02-28,50110250,539853.9639000006,26313.8101,99872.12999999984
2021-03-31,2021-03-31,50110250,588419.8362000003,32926.92190000002,144676.59630000018
2021-04-30,2021-04-30,50110250,584074.1634999996,26001.08310000003,133770.70359999998
2021-05-31,2021-05-31,50110250,602490.4948999995,23104.031700000032,156261.57520000014
2021-06-30,2021-06-30,50110250,593049.6951000005,22958.70579999999,136405.62250000006
2018-01-31,2018-01-31,50110253,584945.8687999992,44893.56890000006,247614.20899999992
2018-02-28,2018-02-28,50110253,516972.87239999964,27342.512600000027,220498.9580999999
2018-03-31,2018-03-31,50110253,574273.6921000002,34155.92059999996,322153.1000000009
2018-04-30,2018-04-30,50110253,548104.1134999997,45354.018900000054,363109.3886000006
2018-05-31,2018-05-31,50110253,569378.1959999999,59140.13270000002,303038.2291000001
2018-06-30,2018-06-30,50110253,553108.8091999998,36267.46339999999,311446.4861000002
2018-07-31,2018-07-31,50110253,586902.1012999995,38313.77429999995,305191.65370000055
2018-08-31,2018-08-31,50110253,599875.1067000001,39268.69230000002,292478.8761999999
2018-09-30,2018-09-30,50110253,558150.0216999998,32228.030000000024,287007.1301999995
2018-10-31,2018-10-31,50110253,556487.9086999998,38787.156300000075,314293.8716000002
2018-11-30,2018-11-30,50110253,556187.3209,43261.51990000003,325422.98639999947
2018-12-31,2018-12-31,50110253,609256.1030000001,44017.68360000005,273421.4313
2019-01-31,2019-01-31,50110253,671293.3660999995,36099.72079999997,266438.7860999998
2019-02-28,2019-02-28,50110253,591402.4863000001,30272.220999999998,250513.58099999998
2019-03-31,2019-03-31,50110253,676138.0371000004,40447.11330000006,327244.59379999986
2019-04-30,2019-04-30,50110253,652292.2205000008,39064.69440000007,327429.53280000004
2019-05-31,2019-05-31,50110253,661239.4643000005,40526.40229999996,331258.5536999998
2019-06-30,2019-06-30,50110253,664026.6421999997,39660.91529999999,282248.45609999995
2019-07-31,2019-07-31,50110253,711439.4933999998,37866.41049999997,280660.71719999966
2019-08-31,2019-08-31,50110253,693192.0244000005,41325.081599999896,295878.0880000001
2019-09-30,2019-09-30,50110253,646662.2691000007,33371.089400000026,287995.0683
2019-10-31,2019-10-31,50110253,672850.6872000007,48782.91569999995,312180.10480000055
2019-11-30,2019-11-30,50110253,658879.3343,53944.47690000003,306746.35299999994
2019-12-31,2019-12-31,50110253,735227.5038,34958.97399999997,269012.28320000006
2020-01-31,2020-01-31,50110253,737439.6337999998,33674.427800000005,256896.6668000003
2020-02-29,2020-02-29,50110253,703568.5636999997,36585.07669999996,219947.7196000001
2020-03-31,2020-03-31,50110253,753947.7925000008,62094.21969999997,222305.2316
2020-04-30,2020-04-30,50110253,733953.3110000007,53461.113800000014,233518.3868000001
2020-05-31,2020-05-31,50110253,764913.7871000003,47660.26760000006,268905.67529999936
2020-06-30,2020-06-30,50110253,750349.9779,43321.2112000001,277113.84599999967
2020-07-31,2020-07-31,50110253,818365.7081999999,48851.85189999995,284907.0075000006
2020-08-31,2020-08-31,50110253,833747.6247000005,60085.65540000001,289243.2211999999
2020-09-30,2020-09-30,50110253,808465.2920000007,46007.83440000003,286245.2272999999
2020-10-31,2020-10-31,50110253,848818.0777999996,42644.71720000004,308310.49850000103
2020-11-30,2020-11-30,50110253,807299.7189000007,50481.05769999995,338118.9131000005
2020-12-31,2020-12-31,50110253,891719.2829999999,68530.6969999999,269929.6250999999
2021-01-31,2021-01-31,50110253,933602.7366999991,56946.43920000005,221397.7113999999
2021-02-28,2021-02-28,50110253,842252.6914999998,47901.535099999965,240664.75039999987
2021-03-31,2021-03-31,50110253,900639.6809999997,48578.72030000004,326954.1667000005
2021-04-30,2021-04-30,50110253,861022.6972000004,57420.41009999992,342998.4995999998
2021-05-31,2021-05-31,50110253,908850.6816999994,54071.56209999999,356529.8712999994
2021-06-30,2021-06-30,50110253,893414.9537999999,57128.29410000002,305226.0929000003
2018-01-31,2018-01-31,50110256,347689.48420000006,4363.6780000000035,64320.25879999998
2018-02-28,2018-02-28,50110256,307790.20080000017,3798.4244999999974,53414.69649999993
2018-03-31,2018-03-31,50110256,315412.8880999998,11871.326,83422.82700000014
2018-04-30,2018-04-30,50110256,296735.2971999996,6011.471999999988,126651.54369999992
2018-05-31,2018-05-31,50110256,297650.41310000006,10995.474300000003,99769.80149999993
2018-06-30,2018-06-30,50110256,285410.38790000015,11670.01219999998,99459.10749999997
2018-07-31,2018-07-31,50110256,298311.7565999999,9916.622799999996,94923.25559999996
2018-08-31,2018-08-31,50110256,311448.3308000002,8986.973699999986,92101.9779000001
2018-09-30,2018-09-30,50110256,295835.25070000015,12304.696500000005,83761.73760000004
2018-10-31,2018-10-31,50110256,292838.93560000014,7082.6431,92967.07239999995
2018-11-30,2018-11-30,50110256,290328.5483,12303.737300000023,79037.87739999991
2018-12-31,2018-12-31,50110256,313676.88279999996,10370.990999999996,70311.26220000008
2019-01-31,2019-01-31,50110256,315166.93639999995,3973.6197000000016,70384.28389999997
2019-02-28,2019-02-28,50110256,270370.9619000002,11027.095599999997,73026.96850000006
2019-03-31,2019-03-31,50110256,306231.9851999996,10456.099800000004,95137.95140000015
2019-04-30,2019-04-30,50110256,288049.66750000016,17512.771100000013,114624.3540000001
2019-05-31,2019-05-31,50110256,318395.4630999999,8417.702699999987,114296.6741
2019-06-30,2019-06-30,50110256,304205.22569999995,20763.52779999999,85259.65149999993
2019-07-31,2019-07-31,50110256,330432.4646,9524.466100000009,99105.9983
2019-08-31,2019-08-31,50110256,332423.4283000001,12304.459600000013,103104.59759999986
2019-09-30,2019-09-30,50110256,320552.74239999993,5168.401,92081.91849999993
2019-10-31,2019-10-31,50110256,341503.4163000002,5464.887799999996,125530.84069999977
2019-11-30,2019-11-30,50110256,360447.1040999996,5117.718299999994,88991.65069999994
2019-12-31,2019-12-31,50110256,385786.16219999973,5999.8255,83081.03370000007
2020-01-31,2020-01-31,50110256,395781.71670000016,9529.76210000001,77283.02090000008
2020-02-29,2020-02-29,50110256,377027.1232000003,9778.502599999994,57947.43999999992
2020-03-31,2020-03-31,50110256,419251.8617000002,14784.129599999978,72177.26499999993
2020-04-30,2020-04-30,50110256,416425.58949999965,11617.090899999988,77438.90009999991
2020-05-31,2020-05-31,50110256,415583.28719999973,5808.065100000004,103163.63179999997
2020-06-30,2020-06-30,50110256,406776.0020999999,8779.920500000015,95806.15669999999
2020-07-31,2020-07-31,50110256,428384.50340000016,12710.449100000033,93149.85880000005
2020-08-31,2020-08-31,50110256,437807.2299000001,11173.184399999975,110018.97230000005
2020-09-30,2020-09-30,50110256,445976.40509999974,13575.858400000017,90941.30759999996
2020-10-31,2020-10-31,50110256,479538.7601000003,7690.263100000001,111759.96239999999
2020-11-30,2020-11-30,50110256,450655.17910000007,12936.066299999964,103194.19009999985
2020-12-31,2020-12-31,50110256,476933.25289999973,12362.01850000001,83072.59320000005
2021-01-31,2021-01-31,50110256,478109.2802000001,17425.74689999998,68300.97980000003
2021-02-28,2021-02-28,50110256,420254.8026999998,13305.117999999995,71359.97490000006
2021-03-31,2021-03-31,50110256,462650.24510000047,5890.574199999996,115446.19320000029
2021-04-30,2021-04-30,50110256,443850.0539999998,11274.387500000003,133088.53299999994
2021-05-31,2021-05-31,50110256,478360.8752000003,7512.781000000008,117108.4948
2021-06-30,2021-06-30,50110256,472729.3991999997,11926.01059999998,108057.11850000017
2018-01-31,2018-01-31,50110259,425026.8130999995,22437.142599999934,163982.69379999978
2018-02-28,2018-02-28,50110259,388385.1040999997,7877.4014,129779.88090000008
2018-03-31,2018-03-31,50110259,413915.5956000001,23152.66929999997,194792.76620000007
2018-04-30,2018-04-30,50110259,414183.6755,28987.249599999966,239948.74439999976
2018-05-31,2018-05-31,50110259,436555.96430000075,25711.76930000002,232701.18069999968
2018-06-30,2018-06-30,50110259,424724.5047999996,29224.27600000002,188097.48659999986
2018-07-31,2018-07-31,50110259,430186.0036999994,42115.00619999994,188912.03899999982
2018-08-31,2018-08-31,50110259,457851.25210000016,31794.542500000036,192494.29689999978
2018-09-30,2018-09-30,50110259,445226.8704999996,24916.091900000014,184575.19130000003
2018-10-31,2018-10-31,50110259,468331.2310000003,26305.0339,227410.264
2018-11-30,2018-11-30,50110259,448686.9322,27850.975699999988,187508.8462000004
2018-12-31,2018-12-31,50110259,455593.4562999997,43534.35210000002,151989.54720000003
2019-01-31,2019-01-31,50110259,458399.30840000033,15490.07940000002,172851.7683999999
2019-02-28,2019-02-28,50110259,405960.6107999998,9204.8757,167475.8384000002
2019-03-31,2019-03-31,50110259,453950.4111999998,10165.117299999998,232239.66590000037
2019-04-30,2019-04-30,50110259,454730.03230000025,11030.722499999994,240493.32020000016
2019-05-31,2019-05-31,50110259,471813.9133000001,18052.785799999987,233320.89020000029
2019-06-30,2019-06-30,50110259,443837.2090000003,12120.973800000009,215790.43059999985
2019-07-31,2019-07-31,50110259,453475.75499999995,17119.20919999997,206392.23819999988
2019-08-31,2019-08-31,50110259,460957.99909999996,16407.675200000023,209159.8032
2019-09-30,2019-09-30,50110259,444019.7278999997,16237.769299999994,188668.04630000005
2019-10-31,2019-10-31,50110259,463714.99729999964,14647.143000000015,217098.72770000008
2019-11-30,2019-11-30,50110259,464165.90420000016,12765.167700000013,215281.97220000025
2019-12-31,2019-12-31,50110259,459285.0596000004,24764.69590000001,182429.80989999976
2020-01-31,2020-01-31,50110259,472495.7995000005,21082.927799999994,179642.32429999986
2020-02-29,2020-02-29,50110259,457249.7051999999,19929.69219999997,139576.79230000006
2020-03-31,2020-03-31,50110259,491260.25990000035,21271.987500000017,145232.96670000005
2020-04-30,2020-04-30,50110259,477010.22160000016,26398.943299999977,161373.3792000002
2020-05-31,2020-05-31,50110259,504665.82849999995,17503.64120000002,188702.4782999999
2020-06-30,2020-06-30,50110259,483066.20330000017,21119.753800000017,172433.03090000036
2020-07-31,2020-07-31,50110259,497820.5840000001,20567.52709999996,181261.63399999987
2020-08-31,2020-08-31,50110259,504971.1953000002,18975.085300000006,199841.00909999997
2020-09-30,2020-09-30,50110259,491154.4378000003,25527.81260000001,158495.7959000001
2020-10-31,2020-10-31,50110259,488783.6328999998,16370.720699999996,223877.63560000062
2020-11-30,2020-11-30,50110259,470357.32699999993,26658.126300000036,218539.96820000012
2020-12-31,2020-12-31,50110259,509818.21660000004,20240.397499999977,162265.7494000003
2021-01-31,2021-01-31,50110259,504568.1673000002,25933.697100000052,123286.92750000008
2021-02-28,2021-02-28,50110259,434891.76310000033,19307.931800000006,144094.3108
2021-03-31,2021-03-31,50110259,471655.4053000002,34520.080099999956,196906.3226000004
2021-04-30,2021-04-30,50110259,468840.59650000016,22985.448299999996,217626.39819999982
2021-05-31,2021-05-31,50110259,486075.4881000003,24716.307499999966,211517.62420000002
2021-06-30,2021-06-30,50110259,484673.6113999998,19507.7253,198289.59920000006
2018-01-31,2018-01-31,50110310,199699.87729999993,5280.839800000008,32456.491999999966
2018-02-28,2018-02-28,50110310,160951.4349,4048.1063999999983,42707.87449999999
2018-03-31,2018-03-31,50110310,187979.23179999986,15817.923500000014,60170.60049999996
2018-04-30,2018-04-30,50110310,202836.3227000001,4591.308699999995,63926.58949999995
2018-05-31,2018-05-31,50110310,196881.59590000013,6079.33430000001,52017.77220000001
2018-06-30,2018-06-30,50110310,181080.54609999992,3770.334599999998,54607.863699999936
2018-07-31,2018-07-31,50110310,179285.36960000012,9301.219799999988,50440.85219999995
2018-08-31,2018-08-31,50110310,187217.1102000002,5383.458700000004,49424.03940000001
2018-09-30,2018-09-30,50110310,175963.42839999995,3451.062700000003,62667.80509999992
2018-10-31,2018-10-31,50110310,188832.92890000006,16326.996800000004,61830.4120000001
2018-11-30,2018-11-30,50110310,196014.19380000033,7984.563200000006,57865.146199999996
2018-12-31,2018-12-31,50110310,202160.30649999977,5344.9570999999905,61112.87360000003
2019-01-31,2019-01-31,50110310,212565.9582999998,4213.111600000001,63163.75750000003
2019-02-28,2019-02-28,50110310,194343.80429999993,2190.9723,42785.24230000001
2019-03-31,2019-03-31,50110310,217176.5279999998,6541.7299,56438.060900000004
2019-04-30,2019-04-30,50110310,206109.87430000014,4560.448399999998,75053.33079999994
2019-05-31,2019-05-31,50110310,217497.48380000016,5628.9717,69918.7604
2019-06-30,2019-06-30,50110310,207074.34989999997,7405.739200000008,59191.896300000044
2019-07-31,2019-07-31,50110310,225628.78719999993,7681.002,62251.749499999954
2019-08-31,2019-08-31,50110310,225483.61099999986,10575.970400000007,68163.83579999996
2019-09-30,2019-09-30,50110310,221629.32590000008,3059.6818000000003,58341.85669999996
2019-10-31,2019-10-31,50110310,225798.77340000012,9282.752299999996,68192.14349999998
2019-11-30,2019-11-30,50110310,219785.52089999997,9015.744000000002,57538.20000000003
2019-12-31,2019-12-31,50110310,213750.57559999972,4645.577100000001,70012.6493000001
2020-01-31,2020-01-31,50110310,228553.71919999993,11717.428600000017,59070.41399999998
2020-02-29,2020-02-29,50110310,243389.0590999999,5481.519999999993,57352.36379999999
2020-03-31,2020-03-31,50110310,278696.7234999999,9451.83689999997,58760.742400000076
2020-04-30,2020-04-30,50110310,281777.82790000003,7832.562400000016,58111.69980000003
2020-05-31,2020-05-31,50110310,300182.3856999999,9470.765499999987,74663.02560000012
2020-06-30,2020-06-30,50110310,291905.1623999999,12037.453099999999,57057.189
2020-07-31,2020-07-31,50110310,294426.8964999995,14625.249000000014,61178.23560000003
2020-08-31,2020-08-31,50110310,300927.8683999998,14369.60779999998,65403.03749999999
2020-09-30,2020-09-30,50110310,301918.12540000014,15895.464700000002,68714.11059999997
2020-10-31,2020-10-31,50110310,311995.56729999994,14242.92979999998,75411.0898999999
2020-11-30,2020-11-30,50110310,299417.93509999977,7880.450100000014,62865.834000000104
2020-12-31,2020-12-31,50110310,305605.7167000004,9308.621500000012,54216.33120000006
2021-01-31,2021-01-31,50110310,299161.1530999999,14314.280999999988,41657.26419999999
2021-02-28,2021-02-28,50110310,262060.8162999997,9629.872600000006,49886.53639999996
2021-03-31,2021-03-31,50110310,276470.0810999998,7212.028699999993,76132.24959999991
2021-04-30,2021-04-30,50110310,265663.9198999997,10258.899800000005,72189.61239999998
2021-05-31,2021-05-31,50110310,280029.85260000004,17355.219500000007,73037.25950000003
2021-06-30,2021-06-30,50110310,281849.2103000002,11581.991099999992,67994.4364999999
2018-01-31,2018-01-31,50110320,64250.853799999975,0.0,21631.505499999956
2018-02-28,2018-02-28,50110320,49835.78970000001,1093.3952999999997,10575.02329999999
2018-03-31,2018-03-31,50110320,55331.44079999992,2655.358900000004,24803.038899999996
2018-04-30,2018-04-30,50110320,60729.06049999987,2267.8777999999998,31477.739300000005
2018-05-31,2018-05-31,50110320,62329.258899999964,4156.876699999999,32701.08469999996
2018-06-30,2018-06-30,50110320,59762.31329999998,0.0,32486.781199999958
2018-07-31,2018-07-31,50110320,62385.58340000003,0.0,25718.312199999975
2018-08-31,2018-08-31,50110320,64710.795400000025,1888.6912999999993,37014.845600000015
2018-09-30,2018-09-30,50110320,68283.47980000003,0.0,31386.560299999976
2018-10-31,2018-10-31,50110320,77071.33880000003,181.48140000000004,35499.70650000006
2018-11-30,2018-11-30,50110320,70256.41190000005,0.0,35260.44209999997
2018-12-31,2018-12-31,50110320,78153.7585000001,4092.462899999999,25124.159499999987
2019-01-31,2019-01-31,50110320,73380.68899999998,0.0,24740.96610000001
2019-02-28,2019-02-28,50110320,60415.81890000006,3784.2149999999997,26865.937799999978
2019-03-31,2019-03-31,50110320,72447.34939999995,1234.2416999999991,38387.056599999996
2019-04-30,2019-04-30,50110320,70631.63049999997,863.4794999999999,30708.938000000016
2019-05-31,2019-05-31,50110320,63215.72229999998,2184.6014,32289.963099999983
2019-06-30,2019-06-30,50110320,58428.35539999998,0.0,30565.205899999954
2019-07-31,2019-07-31,50110320,56095.322100000005,11454.573400000007,24812.2086
2019-08-31,2019-08-31,50110320,60429.79209999995,2593.3872000000006,36316.95499999998
2019-09-30,2019-09-30,50110320,56605.802700000044,1241.9886999999992,29939.017799999987
2019-10-31,2019-10-31,50110320,60768.1135,4749.577800000006,36660.953099999955
2019-11-30,2019-11-30,50110320,70763.47840000005,0.0,34247.887700000014
2019-12-31,2019-12-31,50110320,75653.71000000011,2326.3173000000015,30801.125100000016
2020-01-31,2020-01-31,50110320,65415.74470000003,456.12679999999995,21108.173300000002
2020-02-29,2020-02-29,50110320,59788.42189999999,7530.471799999983,24319.250099999997
2020-03-31,2020-03-31,50110320,74194.9441999999,4678.919300000002,27496.84759999999
2020-04-30,2020-04-30,50110320,72163.75350000011,6199.923100000005,31131.8071
2020-05-31,2020-05-31,50110320,77052.54180000002,4059.5709000000047,22727.193100000008
2020-06-30,2020-06-30,50110320,75847.69410000001,3789.4145,23250.769200000017
2020-07-31,2020-07-31,50110320,73711.65439999991,2908.8702000000035,20550.507
2020-08-31,2020-08-31,50110320,71113.81820000004,7448.849099999998,20980.172299999937
2020-09-30,2020-09-30,50110320,72592.6322999999,3028.7453000000023,21968.21730000004
2020-10-31,2020-10-31,50110320,78327.99560000004,5253.324200000004,25750.14790000003
2020-11-30,2020-11-30,50110320,75603.7237000001,3737.003500000007,33303.39249999997
2020-12-31,2020-12-31,50110320,78362.48019999992,3990.8895999999995,25519.203599999968
2021-01-31,2021-01-31,50110320,79437.81079999999,1287.5679000000007,24137.37790000001
2021-02-28,2021-02-28,50110320,68985.46690000001,4076.9413000000036,14858.35310000002
2021-03-31,2021-03-31,50110320,74378.05280000003,3591.2102999999975,29188.72890000001
2021-04-30,2021-04-30,50110320,77273.5118,866.3800000000006,24718.895400000005
2021-05-31,2021-05-31,50110320,83794.12730000005,0.0,22633.698100000038
2021-06-30,2021-06-30,50110320,75833.01860000008,2254.673,23509.483000000022
2018-01-31,2018-01-31,50110330,43070.09820000007,2138.7224000000006,10518.892199999993
2018-02-28,2018-02-28,50110330,40282.92359999999,2124.261200000001,8449.6012
2018-03-31,2018-03-31,50110330,36070.46399999996,7204.5172,12788.916000000007
2018-04-30,2018-04-30,50110330,42965.10650000002,2647.113799999998,18708.537400000005
2018-05-31,2018-05-31,50110330,51822.287999999986,2292.4496999999983,11688.548099999996
2018-06-30,2018-06-30,50110330,48338.81059999997,2568.707499999999,11482.419699999995
2018-07-31,2018-07-31,50110330,47557.245799999975,0.0,17215.611100000002
2018-08-31,2018-08-31,50110330,41358.86819999998,2478.284300000001,17974.7051
2018-09-30,2018-09-30,50110330,40636.509900000005,2444.2523000000006,15068.473400000013
2018-10-31,2018-10-31,50110330,44102.8474,2565.3087,22622.885600000016
2018-11-30,2018-11-30,50110330,51363.83140000005,3109.701599999998,16889.389500000016
2018-12-31,2018-12-31,50110330,55067.921899999936,4743.663799999995,9375.62169999999
2019-01-31,2019-01-31,50110330,50001.16320000006,2290.7685,19507.5381
2019-02-28,2019-02-28,50110330,46894.07919999999,1367.9860000000006,10191.543099999997
2019-03-31,2019-03-31,50110330,57557.358400000056,0.0,15556.324500000019
2019-04-30,2019-04-30,50110330,54122.874099999986,15.5698,17291.992899999983
2019-05-31,2019-05-31,50110330,55096.96430000001,0.0,17595.593700000012
2019-06-30,2019-06-30,50110330,56090.44439999997,0.0,12464.759199999993
2019-07-31,2019-07-31,50110330,56403.56289999996,0.0,18672.86770000002
2019-08-31,2019-08-31,50110330,63138.9643,0.0,24786.94589999999
2019-09-30,2019-09-30,50110330,60355.43390000011,0.0,14577.5902
2019-10-31,2019-10-31,50110330,64850.099099999985,51.8484,16275.804600000016
2019-11-30,2019-11-30,50110330,58915.21870000003,1316.191299999999,15745.18420000001
2019-12-31,2019-12-31,50110330,57897.84819999998,0.0,16852.15510000001
2020-01-31,2020-01-31,50110330,58072.80330000001,628.7699,12992.53759999999
2020-02-29,2020-02-29,50110330,55458.235100000034,58.3157,10537.000399999992
2020-03-31,2020-03-31,50110330,65587.99509999996,0.0,10910.527399999984
2020-04-30,2020-04-30,50110330,61798.30699999997,0.0,10001.860700000001
2020-05-31,2020-05-31,50110330,71275.25880000004,0.0,11146.902199999988
2020-06-30,2020-06-30,50110330,71370.4492,0.0,10705.21100000002
2020-07-31,2020-07-31,50110330,70611.44919999996,0.0,10257.890900000011
2020-08-31,2020-08-31,50110330,68104.06949999988,2410.545400000002,13649.332800000002
2020-09-30,2020-09-30,50110330,65623.52530000001,543.0825,9759.2594
2020-10-31,2020-10-31,50110330,71041.34559999994,656.9710000000001,13986.704700000011
2020-11-30,2020-11-30,50110330,71300.65340000002,639.2992999999999,9978.05509999999
2020-12-31,2020-12-31,50110330,74371.41750000007,235.81039999999993,11148.141299999997
2021-01-31,2021-01-31,50110330,71543.97569999997,278.28679999999997,7984.885600000005
2021-02-28,2021-02-28,50110330,63738.22249999997,0.0,7473.994000000006
2021-03-31,2021-03-31,50110330,72820.85890000004,0.0,15432.758399999999
2021-04-30,2021-04-30,50110330,74826.0630000001,608.1187,11408.924899999995
2021-05-31,2021-05-31,50110330,72042.5841,684.2973999999999,11768.837500000001
2021-06-30,2021-06-30,50110330,68202.95789999998,715.4207000000001,18282.269
2018-01-31,2018-01-31,50110510,32856.640400000004,5119.892699999999,54568.94319999989
2018-02-28,2018-02-28,50110510,33642.64050000001,3663.0794999999966,44701.844799999984
2018-03-31,2018-03-31,50110510,30266.157799999957,4967.373099999999,53653.134300000005
2018-04-30,2018-04-30,50110510,24197.814400000032,5324.162899999995,54316.36740000002
2018-05-31,2018-05-31,50110510,31325.18909999997,487.3621000000001,63127.65470000021
2018-06-30,2018-06-30,50110510,31449.500699999993,3160.3271000000004,57516.74500000005
2018-07-31,2018-07-31,50110510,33660.96189999998,2194.5830000000005,54916.02819999999
2018-08-31,2018-08-31,50110510,36010.54139999998,10984.30259999999,45540.36050000008
2018-09-30,2018-09-30,50110510,39935.084800000004,3864.674000000005,47554.125999999924
2018-10-31,2018-10-31,50110510,39997.836600000046,1307.0899000000004,53720.971500000014
2018-11-30,2018-11-30,50110510,35225.99249999997,6197.674800000009,48354.76849999994
2018-12-31,2018-12-31,50110510,33773.35470000001,5547.139799999984,51310.36979999997
2019-01-31,2019-01-31,50110510,33808.748199999995,10059.3481,51941.29770000003
2019-02-28,2019-02-28,50110510,38012.70529999999,5330.313799999996,48041.53850000008
2019-03-31,2019-03-31,50110510,36292.54560000005,9428.180299999996,50097.748400000026
2019-04-30,2019-04-30,50110510,34097.91179999998,6439.197500000012,50408.82129999993
2019-05-31,2019-05-31,50110510,25592.24320000001,7885.077900000004,49459.37799999997
2019-06-30,2019-06-30,50110510,22341.589800000012,6314.004100000007,44620.50740000007
2019-07-31,2019-07-31,50110510,25782.476199999994,3463.5972,52335.372700000014
2019-08-31,2019-08-31,50110510,21905.059200000007,6222.5843,51104.05159999998
2019-09-30,2019-09-30,50110510,18947.96009999999,10731.24419999999,46663.59120000003
2019-10-31,2019-10-31,50110510,24022.42249999999,6300.600199999997,52839.6272
2019-11-30,2019-11-30,50110510,24794.00489999999,9591.9856,58648.103300000024
2019-12-31,2019-12-31,50110510,32001.776599999965,9210.133899999997,58469.3102
2020-01-31,2020-01-31,50110510,35252.153500000015,6824.774499999998,50852.679999999964
2020-02-29,2020-02-29,50110510,12848.607,5741.973099999992,28908.743699999995
2020-03-31,2020-03-31,50110510,32131.84439999999,10019.34159999998,45864.0303999999
2020-04-30,2020-04-30,50110510,36651.35130000002,6073.010699999996,47519.55750000002
2020-05-31,2020-05-31,50110510,44116.979699999974,8452.147900000002,49883.070799999994
2020-06-30,2020-06-30,50110510,43815.57639999995,8095.731600000016,46539.36730000005
2020-07-31,2020-07-31,50110510,53060.68900000001,6469.579799999996,44193.56200000005
2020-08-31,2020-08-31,50110510,52184.5892,8876.189800000015,48999.80340000001
2020-09-30,2020-09-30,50110510,47060.700099999965,6156.71710000001,45508.244499999986
2020-10-31,2020-10-31,50110510,45527.6452,6215.419300000002,48645.236999999994
2020-11-30,2020-11-30,50110510,37450.45269999999,8357.574099999998,49058.62700000001
2020-12-31,2020-12-31,50110510,41281.543399999995,8217.260999999997,44856.19619999997
2021-01-31,2021-01-31,50110510,40009.725199999986,8681.7134,44625.7418
2021-02-28,2021-02-28,50110510,36486.498899999984,7590.121399999993,44174.68569999996
2021-03-31,2021-03-31,50110510,38120.557099999976,7286.734099999992,49110.91210000007
2021-04-30,2021-04-30,50110510,33774.993600000016,6400.168300000014,49411.61319999997
2021-05-31,2021-05-31,50110510,29426.429800000013,7359.196800000005,51519.38679999989
2021-06-30,2021-06-30,50110510,28796.46530000002,6264.236599999981,50009.637999999955
2018-01-31,2018-01-31,50110520,638792.9505,27972.162999999964,178412.75159999955
