base_date,emd_cd,m20_resd_pop,m20_work_pop,m20_visit_pop
2021-05-31,2021-05-31,50110253,1029262.2106999996,180420.4244999998,1330052.2404999998
2021-06-30,2021-06-30,50110253,977229.1394999999,177886.7758999999,1357716.4691000006
2018-01-31,2018-01-31,50110256,350335.8921999999,52941.94369999999,429973.1246999998
2018-02-28,2018-02-28,50110256,337991.27390000026,47098.75869999993,409884.8667999998
2018-03-31,2018-03-31,50110256,333155.2015,63470.171600000125,394658.4867999993
2018-04-30,2018-04-30,50110256,326235.6460000002,55724.1275,410302.44829999976
2018-05-31,2018-05-31,50110256,345870.53979999985,55726.53099999996,422875.0518999993
2018-06-30,2018-06-30,50110256,320226.4497000004,72213.13129999989,493690.66510000074
2018-07-31,2018-07-31,50110256,349573.13720000006,61937.31370000002,637876.3113000001
2018-08-31,2018-08-31,50110256,382751.7069000004,65540.68780000009,642572.4650999991
2018-09-30,2018-09-30,50110256,355375.8303000002,43616.55649999998,495696.0272999997
2018-10-31,2018-10-31,50110256,361304.6551000001,50082.6133,382875.40399999986
2018-11-30,2018-11-30,50110256,346873.12019999966,50797.69489999997,319777.0649999997
2018-12-31,2018-12-31,50110256,350777.68300000025,53101.36160000013,389185.6384999994
2019-01-31,2019-01-31,50110256,366198.65109999926,46036.96050000006,412564.5973999996
2019-02-28,2019-02-28,50110256,316850.7669,41352.34989999997,426766.7316999993
2019-03-31,2019-03-31,50110256,326148.9328000003,47695.982099999965,385180.71269999957
2019-04-30,2019-04-30,50110256,295651.4106000001,71373.0722,364572.3263000002
2019-05-31,2019-05-31,50110256,325319.30299999996,64176.87750000004,376925.8785999999
2019-06-30,2019-06-30,50110256,302444.9844999998,50424.70959999998,472501.92889999994
2019-07-31,2019-07-31,50110256,302799.9221999998,57717.056899999996,565653.3782000003
2019-08-31,2019-08-31,50110256,322539.6457999998,56212.752900000014,609438.4618000003
2019-09-30,2019-09-30,50110256,294095.23629999993,48877.83239999998,395838.5586999993
2019-10-31,2019-10-31,50110256,311296.2522000001,54989.33300000003,380926.96629999945
2019-11-30,2019-11-30,50110256,303072.69260000036,52949.083000000064,351958.8935999997
2019-12-31,2019-12-31,50110256,316647.78770000004,57046.32809999995,435969.4377000009
2020-01-31,2020-01-31,50110256,317284.8989000002,55221.71300000001,436177.4679999996
2020-02-29,2020-02-29,50110256,289664.7692000001,51725.3650999999,302089.97579999996
2020-03-31,2020-03-31,50110256,324036.71350000036,62134.591400000005,335187.46359999967
2020-04-30,2020-04-30,50110256,316918.06590000034,50907.829600000005,278978.1320000001
2020-05-31,2020-05-31,50110256,304668.93350000004,58778.57870000006,389445.9077999994
2020-06-30,2020-06-30,50110256,299298.4094000002,65309.83660000004,418774.297
2020-07-31,2020-07-31,50110256,339484.5573999997,72652.24069999997,598923.2929999988
2020-08-31,2020-08-31,50110256,382751.9103999993,70359.78549999988,604528.0130999997
2020-09-30,2020-09-30,50110256,380564.96270000015,58277.113899999975,381488.3088000003
2020-10-31,2020-10-31,50110256,382412.85929999966,62004.348100000054,439412.3946000005
2020-11-30,2020-11-30,50110256,390084.4057999996,69066.02339999999,470810.80570000067
2020-12-31,2020-12-31,50110256,404176.6780000001,63903.1314,380665.0918999999
2021-01-31,2021-01-31,50110256,385300.1761000002,70580.11950000004,329330.17410000006
2021-02-28,2021-02-28,50110256,338315.8304000001,53204.5645,407564.5035999995
2021-03-31,2021-03-31,50110256,344004.12170000037,57118.68509999997,457211.44680000003
2021-04-30,2021-04-30,50110256,336629.1455999998,55279.50090000003,455713.74059999944
2021-05-31,2021-05-31,50110256,338478.53069999994,53226.42209999995,526901.2478999996
2021-06-30,2021-06-30,50110256,323035.58029999956,49626.01910000002,530371.0555999996
2018-01-31,2018-01-31,50110259,513041.2458000002,82898.71140000026,518137.54169999895
2018-02-28,2018-02-28,50110259,462483.2151,77284.65229999996,469156.9267999998
2018-03-31,2018-03-31,50110259,467592.7917999993,84341.90210000004,485754.6357999996
2018-04-30,2018-04-30,50110259,480816.3097999996,71418.44309999981,498372.43950000056
2018-05-31,2018-05-31,50110259,503495.13359999936,83718.48679999998,483606.5475000001
2018-06-30,2018-06-30,50110259,498918.3778999999,77402.71719999997,585033.7001
2018-07-31,2018-07-31,50110259,524957.4367000002,97932.67909999998,735364.7117000006
2018-08-31,2018-08-31,50110259,578280.7106000002,92873.19110000005,740508.584699999
2018-09-30,2018-09-30,50110259,522345.9839999999,75472.26119999988,558661.6627999991
2018-10-31,2018-10-31,50110259,553838.2346000001,70666.39439999993,486073.5560999996
2018-11-30,2018-11-30,50110259,519310.6396999998,72497.25799999989,455037.5889999996
2018-12-31,2018-12-31,50110259,530189.1209999998,81279.80000000002,486245.7736000001
2019-01-31,2019-01-31,50110259,530956.8703000005,88715.47599999992,588843.0292000002
2019-02-28,2019-02-28,50110259,489974.1358999995,87068.52100000002,522998.41829999915
2019-03-31,2019-03-31,50110259,512921.3243999998,90718.99999999981,477739.94500000053
2019-04-30,2019-04-30,50110259,495851.61269999977,84682.06270000007,452250.8169
2019-05-31,2019-05-31,50110259,515436.6235999992,91232.68139999984,511156.18390000093
2019-06-30,2019-06-30,50110259,497115.9484999996,87316.44100000004,574877.8093999994
2019-07-31,2019-07-31,50110259,528663.2816999998,89356.97370000009,706572.2524000005
2019-08-31,2019-08-31,50110259,546306.5667000007,85374.42899999989,732067.7308000003
2019-09-30,2019-09-30,50110259,490883.43359999993,70694.63539999996,485530.8507999996
2019-10-31,2019-10-31,50110259,510128.92179999955,66036.83330000006,508972.9480000001
2019-11-30,2019-11-30,50110259,500278.4468000001,73970.46100000008,510741.4838
2019-12-31,2019-12-31,50110259,534826.9850999995,67898.39399999997,596896.5712999986
2020-01-31,2020-01-31,50110259,530678.5077999998,65964.65500000003,603862.8691999995
2020-02-29,2020-02-29,50110259,514759.55,69457.06069999991,429142.7341000005
2020-03-31,2020-03-31,50110259,541774.6846,76318.79740000005,402362.87339999905
2020-04-30,2020-04-30,50110259,521605.6961000001,63635.36879999996,369506.8081
2020-05-31,2020-05-31,50110259,552504.6432999999,71535.39659999995,465351.3392999989
2020-06-30,2020-06-30,50110259,521339.86370000005,69402.44640000002,478003.3936000001
2020-07-31,2020-07-31,50110259,527906.9349,82593.4363999998,665183.3985000007
2020-08-31,2020-08-31,50110259,540609.0189000003,89089.46599999999,718860.1301000019
2020-09-30,2020-09-30,50110259,537123.9516999997,79165.2973,476146.5535999995
2020-10-31,2020-10-31,50110259,561233.5283000002,71910.9674,571117.9300000005
2020-11-30,2020-11-30,50110259,597268.5867,93755.93380000006,614745.8308999998
2020-12-31,2020-12-31,50110259,650275.2905,101642.96930000013,489059.4611000007
2021-01-31,2021-01-31,50110259,694297.1576000002,82420.0712999999,421946.82249999954
2021-02-28,2021-02-28,50110259,594058.6474999998,76570.94309999995,538394.8906
2021-03-31,2021-03-31,50110259,622958.7123000005,84095.43330000003,543414.4689000006
2021-04-30,2021-04-30,50110259,590870.3864999996,91254.07720000001,559591.1323999999
2021-05-31,2021-05-31,50110259,616202.3284000001,103239.2532,602296.4139999999
2021-06-30,2021-06-30,50110259,585709.1787000006,105613.30739999995,590130.1967999998
2018-01-31,2018-01-31,50110310,84121.13090000008,14948.381900000011,127287.00510000004
2018-02-28,2018-02-28,50110310,88705.95299999995,8313.860199999983,122138.57310000011
2018-03-31,2018-03-31,50110310,90724.02440000011,10883.811100000012,126712.47399999997
2018-04-30,2018-04-30,50110310,86101.746,16739.3723,143246.67339999997
2018-05-31,2018-05-31,50110310,105875.14480000004,12040.320499999994,115705.58580000004
2018-06-30,2018-06-30,50110310,100820.91109999991,16389.41730000001,151089.80209999948
2018-07-31,2018-07-31,50110310,106352.9302000001,11514.220999999996,182147.19780000002
2018-08-31,2018-08-31,50110310,113742.62779999994,12582.155500000003,193701.20480000024
2018-09-30,2018-09-30,50110310,104043.56100000009,16407.9774,169568.691
2018-10-31,2018-10-31,50110310,104836.44600000016,15055.229100000008,118315.61750000004
2018-11-30,2018-11-30,50110310,96604.0993999999,21149.51259999999,113316.60450000004
2018-12-31,2018-12-31,50110310,104850.64409999993,19773.73540000003,113942.04950000007
2019-01-31,2019-01-31,50110310,101188.63520000003,13764.630700000002,138501.15039999978
2019-02-28,2019-02-28,50110310,85156.95529999997,15250.876999999973,140018.71590000016
2019-03-31,2019-03-31,50110310,92569.37720000005,18820.38129999998,113670.28519999995
2019-04-30,2019-04-30,50110310,87068.68599999991,14497.949200000014,125291.78729999978
2019-05-31,2019-05-31,50110310,95201.40270000004,25617.39239999999,125445.55750000017
2019-06-30,2019-06-30,50110310,95849.00099999987,17393.17140000002,139411.28470000008
2019-07-31,2019-07-31,50110310,101562.52309999999,11733.822600000003,164905.4053999997
2019-08-31,2019-08-31,50110310,96452.54329999987,14490.184800000012,182532.55439999985
2019-09-30,2019-09-30,50110310,89151.24130000007,18667.273899999993,130296.80800000008
2019-10-31,2019-10-31,50110310,88794.17469999997,18940.398500000025,133300.9051999999
2019-11-30,2019-11-30,50110310,78103.52550000006,21132.37950000001,111883.20540000024
2019-12-31,2019-12-31,50110310,93383.8937000001,19437.511400000054,141536.13270000013
2020-01-31,2020-01-31,50110310,87320.05070000012,23345.858500000024,137981.95890000006
2020-02-29,2020-02-29,50110310,84284.92770000001,19953.0646,113572.91569999995
2020-03-31,2020-03-31,50110310,98500.65620000007,24720.221400000028,106101.43870000013
2020-04-30,2020-04-30,50110310,99562.20089999992,15328.087800000003,111484.05910000019
2020-05-31,2020-05-31,50110310,103297.55870000004,15362.243999999992,145811.44840000008
2020-06-30,2020-06-30,50110310,107065.80430000003,12890.342599999996,137989.9669000001
2020-07-31,2020-07-31,50110310,106830.63640000016,19410.496900000002,188587.0531
2020-08-31,2020-08-31,50110310,110458.0705,11823.018900000003,192263.54589999968
2020-09-30,2020-09-30,50110310,101193.85870000011,15894.982699999999,181975.25870000027
2020-10-31,2020-10-31,50110310,111678.34629999993,17202.600099999996,171004.66519999984
2020-11-30,2020-11-30,50110310,113692.62440000006,17929.553399999986,164236.21720000007
2020-12-31,2020-12-31,50110310,142034.63970000012,16078.323,152386.8674000001
2021-01-31,2021-01-31,50110310,155218.91909999997,17015.87099999999,149983.22050000005
2021-02-28,2021-02-28,50110310,143626.4785,23281.225500000015,154314.4167999999
2021-03-31,2021-03-31,50110310,129398.27300000003,30147.941899999983,178346.95199999984
2021-04-30,2021-04-30,50110310,120030.27810000005,28369.538999999997,168906.56829999984
2021-05-31,2021-05-31,50110310,135181.03209999992,26513.006099999984,203490.82890000014
2021-06-30,2021-06-30,50110310,136867.42889999994,28200.275500000007,221057.62560000014
2018-01-31,2018-01-31,50110320,28646.26589999999,3917.2128999999995,72730.32549999996
2018-02-28,2018-02-28,50110320,23676.74179999996,2564.6485000000002,41987.39569999992
2018-03-31,2018-03-31,50110320,15125.362199999983,4820.535699999998,60414.073300000004
2018-04-30,2018-04-30,50110320,19559.242,4647.577799999994,69886.87379999994
2018-05-31,2018-05-31,50110320,17470.0831,4094.4362000000037,50716.38100000005
2018-06-30,2018-06-30,50110320,15755.825699999994,4131.093999999999,57030.66770000002
2018-07-31,2018-07-31,50110320,17001.323399999972,5756.792900000009,70092.24600000001
2018-08-31,2018-08-31,50110320,19013.957399999977,2631.254199999998,78286.94209999996
2018-09-30,2018-09-30,50110320,20098.902699999995,2035.2871999999993,68137.46949999992
2018-10-31,2018-10-31,50110320,20087.512500000004,2456.0865999999987,66468.24820000006
2018-11-30,2018-11-30,50110320,20238.07650000002,3236.3916000000013,81906.10680000001
2018-12-31,2018-12-31,50110320,24401.742500000026,3322.689400000001,86249.8747999998
2019-01-31,2019-01-31,50110320,32043.002499999988,6695.621299999997,90537.82539999999
2019-02-28,2019-02-28,50110320,31419.190599999994,2128.1922999999992,65072.428000000014
2019-03-31,2019-03-31,50110320,29048.77109999999,7960.738000000004,89331.78129999993
2019-04-30,2019-04-30,50110320,29432.37230000001,3785.971499999999,71278.11529999995
2019-05-31,2019-05-31,50110320,28278.8692,8861.813299999996,59417.462499999965
2019-06-30,2019-06-30,50110320,26759.711400000037,5743.062599999989,82856.98119999992
2019-07-31,2019-07-31,50110320,35951.06270000004,8677.937399999993,72035.06680000016
2019-08-31,2019-08-31,50110320,36661.9931,2455.5398999999998,76656.31459999991
2019-09-30,2019-09-30,50110320,34764.69340000001,7268.278399999999,64030.42500000001
2019-10-31,2019-10-31,50110320,35957.01979999999,12749.46490000002,56989.27820000011
2019-11-30,2019-11-30,50110320,39889.529600000016,10314.30919999999,63788.032900000006
2019-12-31,2019-12-31,50110320,43203.18250000002,8678.218999999996,97211.62440000013
2020-01-31,2020-01-31,50110320,33310.691799999986,17394.612799999984,69278.06740000007
2020-02-29,2020-02-29,50110320,34705.11199999994,11215.082099999987,64064.668699999784
2020-03-31,2020-03-31,50110320,46513.77230000007,15316.629200000003,66001.83549999993
2020-04-30,2020-04-30,50110320,42466.665499999996,11257.978899999995,76438.4814000002
2020-05-31,2020-05-31,50110320,42758.591200000046,6616.586499999995,60604.95380000002
2020-06-30,2020-06-30,50110320,34736.12450000003,9391.0063,72278.54169999996
2020-07-31,2020-07-31,50110320,40100.864799999974,8744.535299999981,75858.15300000002
2020-08-31,2020-08-31,50110320,41145.86819999998,10601.524799999988,68007.00650000002
2020-09-30,2020-09-30,50110320,38204.620300000046,10841.903999999986,60692.862200000025
2020-10-31,2020-10-31,50110320,36025.74609999998,12292.464199999995,59119.3054999999
2020-11-30,2020-11-30,50110320,36096.12070000003,12826.966299999982,82599.12399999994
2020-12-31,2020-12-31,50110320,46853.03800000003,17495.401400000024,75246.55609999993
2021-01-31,2021-01-31,50110320,51337.80789999995,9376.351800000004,79504.84119999998
2021-02-28,2021-02-28,50110320,38891.76959999995,8230.140200000005,63198.25539999992
2021-03-31,2021-03-31,50110320,37700.86370000001,14337.90539999999,78187.26290000005
2021-04-30,2021-04-30,50110320,44934.02419999991,4917.257299999994,60648.98129999997
2021-05-31,2021-05-31,50110320,29699.36599999998,13619.253300000002,71442.82079999996
2021-06-30,2021-06-30,50110320,33470.92889999999,5685.446599999994,62211.61430000007
2018-01-31,2018-01-31,50110330,38689.91629999999,3990.458200000002,65578.68930000006
2018-02-28,2018-02-28,50110330,31483.36849999998,5030.044500000003,65114.421600000016
2018-03-31,2018-03-31,50110330,30338.404300000006,8145.141999999997,72222.89060000003
2018-04-30,2018-04-30,50110330,30532.066899999994,7861.497000000004,66604.28289999989
2018-05-31,2018-05-31,50110330,31589.40310000002,7769.9681000000055,58626.23659999998
2018-06-30,2018-06-30,50110330,36517.6566,3827.339699999996,80079.66690000003
2018-07-31,2018-07-31,50110330,43192.376699999964,4686.523300000005,114554.86599999994
2018-08-31,2018-08-31,50110330,38842.672000000035,3517.2415999999985,124808.76780000002
2018-09-30,2018-09-30,50110330,34600.25500000002,8576.864300000003,87215.87990000023
2018-10-31,2018-10-31,50110330,37483.54070000005,2962.152200000001,69354.76569999992
2018-11-30,2018-11-30,50110330,32298.960700000003,4744.8491,63961.257099999966
2018-12-31,2018-12-31,50110330,38052.34820000003,4384.6556,62236.190399999985
2019-01-31,2019-01-31,50110330,37214.30849999997,3744.142699999998,84341.3213
2019-02-28,2019-02-28,50110330,32470.987299999982,4348.016900000005,81449.29840000004
2019-03-31,2019-03-31,50110330,35517.51169999996,4715.0187,83832.19429999996
2019-04-30,2019-04-30,50110330,30256.04070000001,4591.238399999999,66922.72920000006
2019-05-31,2019-05-31,50110330,25649.642799999976,7213.319400000004,71231.68
2019-06-30,2019-06-30,50110330,26599.564399999974,5975.743900000003,71212.89579999994
2019-07-31,2019-07-31,50110330,24595.346899999997,9857.417899999984,96933.93770000002
2019-08-31,2019-08-31,50110330,31721.647199999985,6338.752300000004,121736.41470000008
2019-09-30,2019-09-30,50110330,27382.811699999995,7952.8957999999875,62070.747999999985
2019-10-31,2019-10-31,50110330,31608.617900000005,5499.036400000011,60372.10230000007
2019-11-30,2019-11-30,50110330,29571.213800000012,5680.731999999982,56465.63169999999
2019-12-31,2019-12-31,50110330,23602.000100000027,5618.565900000001,68881.71539999999
2020-01-31,2020-01-31,50110330,23689.478199999994,5343.645399999996,64925.29019999992
2020-02-29,2020-02-29,50110330,19908.656599999955,5784.772700000013,49548.54630000001
2020-03-31,2020-03-31,50110330,22836.59840000001,47.2837,57853.248899999984
2020-04-30,2020-04-30,50110330,20266.76440000001,1378.6979000000013,47883.05399999999
2020-05-31,2020-05-31,50110330,17174.784400000004,1027.6102999999996,60824.08620000002
2020-06-30,2020-06-30,50110330,13708.915500000016,1395.0144999999989,69700.79169999997
2020-07-31,2020-07-31,50110330,16428.656299999984,1164.5190000000011,105414.98579999997
2020-08-31,2020-08-31,50110330,23320.14730000003,3618.6476999999995,116582.49760000003
2020-09-30,2020-09-30,50110330,19119.784300000018,4785.789700000004,79490.8735999999
2020-10-31,2020-10-31,50110330,23589.94650000001,3422.8832000000093,91012.58390000001
2020-11-30,2020-11-30,50110330,29070.447200000017,3307.1064999999985,88618.35660000012
2020-12-31,2020-12-31,50110330,27018.50529999999,4587.037399999993,90269.0627
2021-01-31,2021-01-31,50110330,24926.407399999993,3555.898999999999,60418.39069999999
2021-02-28,2021-02-28,50110330,26960.94060000002,3840.0238999999983,67247.40679999982
2021-03-31,2021-03-31,50110330,30297.87609999997,4726.868399999988,91298.36640000017
2021-04-30,2021-04-30,50110330,27337.26380000002,3151.7414000000044,90980.92670000005
2021-05-31,2021-05-31,50110330,29453.1865,3810.136000000006,94772.0316
2021-06-30,2021-06-30,50110330,30833.369900000027,7001.731899999985,110668.54660000007
2018-01-31,2018-01-31,50110510,45957.73840000002,21297.667899999993,128645.1654
2018-02-28,2018-02-28,50110510,35974.2759,22181.571300000007,125744.0302999999
2018-03-31,2018-03-31,50110510,38013.77590000002,18762.18510000002,128902.6062999998
2018-04-30,2018-04-30,50110510,33860.72030000002,20653.994600000027,127835.22170000005
2018-05-31,2018-05-31,50110510,35123.58680000005,20579.84809999999,128728.38579999987
2018-06-30,2018-06-30,50110510,36506.31219999997,27262.92169999997,129596.85970000012
2018-07-31,2018-07-31,50110510,38277.649699999965,25368.194000000018,140281.52569999982
2018-08-31,2018-08-31,50110510,41384.85070000001,20492.229399999997,131051.99220000001
2018-09-30,2018-09-30,50110510,40764.12750000002,16823.165800000013,122779.37500000023
2018-10-31,2018-10-31,50110510,40154.47700000006,15854.984400000012,115520.77149999983
2018-11-30,2018-11-30,50110510,37132.80939999998,12804.850299999982,108388.4916999998
2018-12-31,2018-12-31,50110510,35617.69279999997,13924.58110000002,128582.79509999997
2019-01-31,2019-01-31,50110510,31000.485200000025,15515.832300000007,126408.31659999999
2019-02-28,2019-02-28,50110510,29095.231900000006,11936.824399999985,132753.79910000006
2019-03-31,2019-03-31,50110510,32269.67890000003,10697.995700000009,118764.33840000014
2019-04-30,2019-04-30,50110510,32852.73530000002,10502.111200000007,106882.25399999993
2019-05-31,2019-05-31,50110510,35616.92159999998,13077.609699999999,106482.49129999992
2019-06-30,2019-06-30,50110510,36067.587400000026,10189.414800000006,109678.62609999989
2019-07-31,2019-07-31,50110510,36109.896700000034,13594.350100000007,128844.37640000007
2019-08-31,2019-08-31,50110510,35183.87379999994,14972.211100000031,131303.0408999999
2019-09-30,2019-09-30,50110510,36316.05999999999,12264.146200000021,112479.38560000004
2019-10-31,2019-10-31,50110510,35599.737499999974,11910.863200000005,111478.18219999982
2019-11-30,2019-11-30,50110510,33131.10240000003,10550.977699999981,120227.39490000007
2019-12-31,2019-12-31,50110510,33661.836500000005,12070.797900000009,127164.15939999995
2020-01-31,2020-01-31,50110510,36420.68560000001,13025.850600000014,130298.09589999991
2020-02-29,2020-02-29,50110510,22232.329699999995,5456.415100000004,56138.84970000002
2020-03-31,2020-03-31,50110510,37152.98810000002,6540.817600000013,97300.7074999998
2020-04-30,2020-04-30,50110510,33271.52640000002,7897.249200000003,85364.36370000002
2020-05-31,2020-05-31,50110510,36466.583600000034,4953.276399999999,101355.4142999998
2020-06-30,2020-06-30,50110510,31935.035200000002,6176.010000000003,95808.59250000003
2020-07-31,2020-07-31,50110510,29113.13330000001,7312.58429999999,111277.1714000003
2020-08-31,2020-08-31,50110510,25054.132599999957,5280.376499999996,110080.40179999998
2020-09-30,2020-09-30,50110510,27263.59970000002,6274.720000000003,92651.23860000004
2020-10-31,2020-10-31,50110510,24917.155700000018,9117.3561,108381.94899999977
2020-11-30,2020-11-30,50110510,26878.961000000007,12893.16069999999,119070.61379999995
2020-12-31,2020-12-31,50110510,28175.034300000003,11653.830099999992,102849.5063999999
2021-01-31,2021-01-31,50110510,31592.624100000005,10423.217499999997,96715.15980000008
2021-02-28,2021-02-28,50110510,28196.7315,10509.397700000007,111945.99019999985
2021-03-31,2021-03-31,50110510,30459.058300000022,11812.412899999988,113930.82479999991
2021-04-30,2021-04-30,50110510,27623.056699999994,12128.580599999992,113488.28889999988
