base_date,emd_cd,f10_resd_pop,f10_work_pop,f10_visit_pop
2020-05-31,2020-05-31,50110256,421379.06599999993,6208.174300000001,129770.8773999998
2020-06-30,2020-06-30,50110256,384885.50369999977,19660.996199999983,171682.65760000015
2020-07-31,2020-07-31,50110256,408091.4821000002,103624.87029999998,169912.71470000013
2020-08-31,2020-08-31,50110256,399444.3428000001,61173.56580000002,293168.52850000013
2020-09-30,2020-09-30,50110256,410798.5315,23241.320600000003,131735.2157000001
2020-10-31,2020-10-31,50110256,398116.6688999996,40221.948100000016,161279.9889999999
2020-11-30,2020-11-30,50110256,410098.5163000002,56688.75139999998,128952.32599999999
2020-12-31,2020-12-31,50110256,435153.3271000002,32945.917100000006,95765.90070000006
2021-01-31,2021-01-31,50110256,422750.1737999999,13097.025599999975,153774.39349999992
2021-02-28,2021-02-28,50110256,392867.0444,11025.069700000013,226697.11030000015
2021-03-31,2021-03-31,50110256,420746.4578,15113.08520000001,162119.09519999975
2021-04-30,2021-04-30,50110256,421954.10609999945,79137.22219999995,94261.8287
2021-05-31,2021-05-31,50110256,435695.58059999975,52216.282400000026,167303.35479999988
2021-06-30,2021-06-30,50110256,424684.9650999996,46670.050700000014,162874.29370000013
2018-01-31,2018-01-31,50110259,594430.3250000005,25586.565899999987,378055.5646000001
2018-02-28,2018-02-28,50110259,550443.1252,14168.047300000022,285062.7845999999
2018-03-31,2018-03-31,50110259,519963.5097000007,18643.624699999964,206811.16170000014
2018-04-30,2018-04-30,50110259,526933.3441999997,53831.24199999997,251598.4865
2018-05-31,2018-05-31,50110259,563922.4809000005,60803.614300000045,419456.9642000003
2018-06-30,2018-06-30,50110259,565517.2105999998,55116.00740000002,267414.4381000001
2018-07-31,2018-07-31,50110259,598371.7604999997,47507.743199999866,417807.20629999944
2018-08-31,2018-08-31,50110259,631124.2332000004,49259.54130000008,418689.5553000002
2018-09-30,2018-09-30,50110259,590368.6636000004,45813.466100000034,265497.15280000004
2018-10-31,2018-10-31,50110259,618207.3062000006,61915.54059999994,334609.64650000003
2018-11-30,2018-11-30,50110259,588002.0088000002,55124.344699999994,193373.71309999973
2018-12-31,2018-12-31,50110259,646123.5311000006,45364.056599999974,212820.77900000018
2019-01-31,2019-01-31,50110259,628160.4110999996,30757.103700000047,319852.21819999965
2019-02-28,2019-02-28,50110259,544386.7232,21925.70419999999,347751.9284999993
2019-03-31,2019-03-31,50110259,549142.1574,18893.412199999988,241628.13809999966
2019-04-30,2019-04-30,50110259,554984.1195000001,52074.37410000001,271173.2102999999
2019-05-31,2019-05-31,50110259,577733.3328999997,56895.558600000004,419972.7444000005
2019-06-30,2019-06-30,50110259,589941.0681999999,42827.429099999994,238351.10840000003
2019-07-31,2019-07-31,50110259,642090.6401000001,38926.39699999998,384157.03809999936
2019-08-31,2019-08-31,50110259,599636.9264999997,43222.44559999995,459631.7730000007
2019-09-30,2019-09-30,50110259,583227.8910000003,44698.8355,250979.6914999998
2019-10-31,2019-10-31,50110259,595943.7965999993,52791.3208,343089.89519999974
2019-11-30,2019-11-30,50110259,586740.9124,59413.79310000003,234212.86210000011
2019-12-31,2019-12-31,50110259,619955.3293000006,59689.23720000002,295521.6822999996
2020-01-31,2020-01-31,50110259,613454.4620999999,28132.630400000013,430255.7574999998
2020-02-29,2020-02-29,50110259,603749.3578000003,17202.11970000002,223797.51790000024
2020-03-31,2020-03-31,50110259,679229.7414000011,8950.472700000004,168243.38530000002
2020-04-30,2020-04-30,50110259,661630.9221000014,9737.590400000006,127864.60209999993
2020-05-31,2020-05-31,50110259,639124.3867,14209.476199999981,199160.26749999987
2020-06-30,2020-06-30,50110259,584371.6120999997,21075.402599999983,220642.58269999997
2020-07-31,2020-07-31,50110259,619005.7900000002,66847.54460000005,222695.14750000022
2020-08-31,2020-08-31,50110259,622421.2729000001,41168.94880000007,402933.27199999924
2020-09-30,2020-09-30,50110259,613955.0607999993,32665.500500000016,173847.65429999976
2020-10-31,2020-10-31,50110259,610647.3000999996,38997.33370000003,223941.1308000001
2020-11-30,2020-11-30,50110259,651848.9195999997,34579.5638,199499.3104000001
2020-12-31,2020-12-31,50110259,738358.2168000005,40909.2484,155306.17300000027
2021-01-31,2021-01-31,50110259,768507.1298000019,13797.837899999962,219395.87390000004
2021-02-28,2021-02-28,50110259,673990.9944000003,11131.069599999997,296110.8270000003
2021-03-31,2021-03-31,50110259,660072.4233000006,15234.06880000001,195334.93599999975
2021-04-30,2021-04-30,50110259,635378.0466000001,56288.690599999856,148877.97269999995
2021-05-31,2021-05-31,50110259,710015.0339000002,41657.85920000006,253312.09300000028
2021-06-30,2021-06-30,50110259,641683.8985000006,40886.74750000007,227513.97810000027
2018-01-31,2018-01-31,50110310,117624.2104,1830.1587000000002,85402.03980000009
2018-02-28,2018-02-28,50110310,111701.20819999986,2034.330999999999,69520.97039999987
2018-03-31,2018-03-31,50110310,104071.48650000001,2369.878299999998,66789.43590000001
2018-04-30,2018-04-30,50110310,104185.33399999999,30478.218100000016,46686.77550000005
2018-05-31,2018-05-31,50110310,111287.56219999999,21298.644699999993,80120.91600000008
2018-06-30,2018-06-30,50110310,115764.23199999997,23544.883499999967,59939.664800000006
2018-07-31,2018-07-31,50110310,118250.66740000006,19157.609099999987,91202.72130000008
2018-08-31,2018-08-31,50110310,114131.59600000002,12852.522000000003,84961.83730000013
2018-09-30,2018-09-30,50110310,109382.59250000012,14219.926700000024,80206.37689999999
2018-10-31,2018-10-31,50110310,125929.87640000007,21233.126299999996,61611.62789999986
2018-11-30,2018-11-30,50110310,136170.31090000007,26012.75780000001,43077.0183
2018-12-31,2018-12-31,50110310,139777.2464999999,17920.813100000007,45222.60479999996
2019-01-31,2019-01-31,50110310,133420.1725999999,3247.7857,81622.78579999998
2019-02-28,2019-02-28,50110310,113878.04730000005,8244.889000000003,86296.91
2019-03-31,2019-03-31,50110310,134321.56759999992,90.13490000000002,67567.57840000006
2019-04-30,2019-04-30,50110310,128328.81340000003,28031.53239999998,63785.85550000002
2019-05-31,2019-05-31,50110310,138355.70529999997,23760.72749999999,79324.09120000011
2019-06-30,2019-06-30,50110310,141487.56980000003,22428.368,60106.84899999998
2019-07-31,2019-07-31,50110310,144708.08680000014,20863.549700000018,93888.93089999999
2019-08-31,2019-08-31,50110310,153175.79830000008,13784.811300000003,100023.01680000006
2019-09-30,2019-09-30,50110310,153540.96150000012,13106.508600000005,81862.8952
2019-10-31,2019-10-31,50110310,162248.83830000006,28601.11290000001,77295.40440000012
2019-11-30,2019-11-30,50110310,155848.54229999983,29345.5389,58984.22259999999
2019-12-31,2019-12-31,50110310,175316.8546,22049.59270000004,62856.09369999995
2020-01-31,2020-01-31,50110310,169283.94139999998,5870.113000000002,95631.46929999994
2020-02-29,2020-02-29,50110310,173947.67550000007,4181.758999999998,48824.35130000008
2020-03-31,2020-03-31,50110310,187243.27539999984,6249.9544000000005,50065.99250000011
2020-04-30,2020-04-30,50110310,176639.40640000018,5009.265699999995,46709.04390000002
2020-05-31,2020-05-31,50110310,189019.76759999988,2102.3581999999997,58015.18879999998
2020-06-30,2020-06-30,50110310,175244.12740000003,3848.6146000000012,81839.18189999994
2020-07-31,2020-07-31,50110310,186102.31210000007,30524.640199999987,53790.2021
2020-08-31,2020-08-31,50110310,179068.40659999993,17963.17180000003,93906.55270000012
2020-09-30,2020-09-30,50110310,183431.45219999994,5494.260900000004,62443.47829999995
2020-10-31,2020-10-31,50110310,184708.49479999975,12897.0757,75529.52400000006
2020-11-30,2020-11-30,50110310,193821.87990000017,15934.218799999986,47290.2171
2020-12-31,2020-12-31,50110310,215190.75540000017,7414.573400000002,58492.78540000005
2021-01-31,2021-01-31,50110310,212534.65389999992,7628.520399999995,82867.29610000004
2021-02-28,2021-02-28,50110310,202495.4078000003,842.5918,85635.04439999993
2021-03-31,2021-03-31,50110310,186832.64660000004,4450.764700000004,67678.1507
2021-04-30,2021-04-30,50110310,184870.14659999995,28754.36760000002,36091.57800000001
2021-05-31,2021-05-31,50110310,201977.2838,14129.444400000002,66672.00900000008
2021-06-30,2021-06-30,50110310,194048.32419999997,15130.133200000013,64070.761000000006
2018-01-31,2018-01-31,50110320,7115.767199999991,0.0,16134.21080000002
2018-02-28,2018-02-28,50110320,7495.317499999997,892.3551999999994,22604.875499999976
2018-03-31,2018-03-31,50110320,11775.122600000008,0.0,9231.187599999997
2018-04-30,2018-04-30,50110320,10087.096700000004,103.48899999999999,16826.42979999999
2018-05-31,2018-05-31,50110320,9324.374,0.0,31724.070500000053
2018-06-30,2018-06-30,50110320,10082.429400000005,0.0,16582.259799999993
2018-07-31,2018-07-31,50110320,10296.730999999994,0.0,37329.615800000014
2018-08-31,2018-08-31,50110320,12137.381900000002,0.0,35249.44779999996
2018-09-30,2018-09-30,50110320,7034.712699999987,443.94569999999993,22337.754100000016
2018-10-31,2018-10-31,50110320,10797.392800000007,0.0,18381.885299999976
2018-11-30,2018-11-30,50110320,10445.63280000001,0.0,12248.482600000003
2018-12-31,2018-12-31,50110320,12560.029100000014,6163.210199999995,15556.546800000002
2019-01-31,2019-01-31,50110320,12157.173000000006,0.0,26727.912400000034
2019-02-28,2019-02-28,50110320,14539.128899999994,1551.6230000000007,27692.68769999998
2019-03-31,2019-03-31,50110320,9191.507499999998,0.0,15234.21269999999
2019-04-30,2019-04-30,50110320,12908.807000000015,0.0,16097.092400000009
2019-05-31,2019-05-31,50110320,10975.134800000009,141.9134,29278.758700000086
2019-06-30,2019-06-30,50110320,11459.981099999988,117.7798,14237.7053
2019-07-31,2019-07-31,50110320,11366.3348,0.0,29849.92270000003
2019-08-31,2019-08-31,50110320,13384.353700000016,308.2254,36181.98879999991
2019-09-30,2019-09-30,50110320,10973.955499999987,243.50710000000004,16307.602699999989
2019-10-31,2019-10-31,50110320,11662.097500000003,0.0,17422.518200000013
2019-11-30,2019-11-30,50110320,10945.931999999992,0.0,14264.103699999985
2019-12-31,2019-12-31,50110320,15018.282599999997,516.6983,16631.50589999998
2020-01-31,2020-01-31,50110320,10371.414399999992,91.7804,25313.709000000028
2020-02-29,2020-02-29,50110320,15557.469099999986,0.0,10729.777300000003
2020-03-31,2020-03-31,50110320,16203.63549999998,0.0,14858.13239999999
2020-04-30,2020-04-30,50110320,13572.585199999994,0.0,8300.977100000002
2020-05-31,2020-05-31,50110320,10280.768899999988,2938.199000000001,12931.6113
2020-06-30,2020-06-30,50110320,13372.55889999997,2965.5987000000027,12726.045899999996
2020-07-31,2020-07-31,50110320,16174.451999999987,1805.0323,13152.440400000001
2020-08-31,2020-08-31,50110320,17756.710900000002,1734.0427000000004,27529.757500000025
2020-09-30,2020-09-30,50110320,16128.484299999991,3263.2866,13316.881800000028
2020-10-31,2020-10-31,50110320,21873.471500000003,461.6329000000002,13146.85029999996
2020-11-30,2020-11-30,50110320,18968.09810000001,133.4527,8392.839900000012
2020-12-31,2020-12-31,50110320,18690.540300000004,496.3504999999999,6998.066399999991
2021-01-31,2021-01-31,50110320,17738.1988,2869.076800000003,7083.312999999995
2021-02-28,2021-02-28,50110320,13317.13459999999,0.0,16238.217199999983
2021-03-31,2021-03-31,50110320,15469.394700000008,0.0,5578.592700000002
2021-04-30,2021-04-30,50110320,15349.595699999987,356.4162,6372.241000000003
2021-05-31,2021-05-31,50110320,15362.288299999998,0.0,11276.333100000002
2021-06-30,2021-06-30,50110320,13250.759799999993,0.0,9081.057299999979
2018-01-31,2018-01-31,50110330,17679.583699999985,1354.7663000000011,22073.758899999975
2018-02-28,2018-02-28,50110330,14602.448300000007,2189.3386999999993,28730.915000000015
2018-03-31,2018-03-31,50110330,17959.265700000007,1938.1946000000003,8809.837300000005
2018-04-30,2018-04-30,50110330,15520.156599999988,2218.9600000000005,18308.902099999974
2018-05-31,2018-05-31,50110330,12998.5305,1876.4520999999986,31838.40810000002
2018-06-30,2018-06-30,50110330,17757.865399999995,3503.1877000000027,19044.83899999997
2018-07-31,2018-07-31,50110330,21255.903400000007,0.0,45526.916
2018-08-31,2018-08-31,50110330,22731.462800000016,0.0,40720.07850000004
2018-09-30,2018-09-30,50110330,17132.635299999998,0.0,19779.915399999998
2018-10-31,2018-10-31,50110330,14179.66319999999,2422.6038000000012,23306.106900000006
2018-11-30,2018-11-30,50110330,15651.65330000001,0.0,14417.39560000003
2018-12-31,2018-12-31,50110330,19745.550299999995,1316.4961,14500.027200000013
2019-01-31,2019-01-31,50110330,17993.326099999995,0.0,32698.23840000004
2019-02-28,2019-02-28,50110330,13649.347099999983,348.4159999999999,36625.31950000002
2019-03-31,2019-03-31,50110330,9436.8527,40.5907,22743.790099999973
2019-04-30,2019-04-30,50110330,19561.478600000002,1732.7899999999981,20782.03529999997
2019-05-31,2019-05-31,50110330,16503.2126,2497.274600000003,30755.033299999977
2019-06-30,2019-06-30,50110330,17945.7422,1428.2041,20876.6006
2019-07-31,2019-07-31,50110330,17817.46989999998,1634.786499999999,35579.29339999998
2019-08-31,2019-08-31,50110330,15682.197100000005,2324.6067000000003,43662.083800000066
2019-09-30,2019-09-30,50110330,19242.85800000002,2212.4449000000013,19211.507600000008
2019-10-31,2019-10-31,50110330,19356.357600000018,2885.583399999999,25520.154899999994
2019-11-30,2019-11-30,50110330,14842.423599999987,4561.933999999998,12787.989400000006
2019-12-31,2019-12-31,50110330,20001.220400000013,2849.189499999998,17949.81349999999
2020-01-31,2020-01-31,50110330,15007.801299999994,3324.394299999998,26555.86170000006
2020-02-29,2020-02-29,50110330,16972.86880000001,13.661,14829.622899999995
2020-03-31,2020-03-31,50110330,16280.511499999986,2054.9069000000018,15374.444499999992
2020-04-30,2020-04-30,50110330,17425.7321,1429.7723000000003,10238.057000000006
2020-05-31,2020-05-31,50110330,20701.50859999996,0.0,17040.38419999999
2020-06-30,2020-06-30,50110330,18332.9412,0.0,9162.232099999994
2020-07-31,2020-07-31,50110330,18297.354899999988,1509.1037000000006,16894.836099999986
2020-08-31,2020-08-31,50110330,19722.784600000006,391.14959999999996,35500.31170000003
2020-09-30,2020-09-30,50110330,16985.80139999999,799.1538000000002,13412.296900000007
2020-10-31,2020-10-31,50110330,22826.700800000006,0.0,18821.377600000007
2020-11-30,2020-11-30,50110330,23163.897100000024,0.0,11958.709399999992
2020-12-31,2020-12-31,50110330,23887.743200000004,0.0,5720.812100000002
2021-01-31,2021-01-31,50110330,19482.80630000001,0.0,18284.777499999975
2021-02-28,2021-02-28,50110330,26184.474699999988,0.0,21941.12679999999
2021-03-31,2021-03-31,50110330,22873.2382,2506.5911999999994,9200.780700000001
2021-04-30,2021-04-30,50110330,27781.6985,0.0,8909.300799999997
2021-05-31,2021-05-31,50110330,27641.967200000036,0.0,24554.102900000005
2021-06-30,2021-06-30,50110330,25444.748299999996,2289.8852999999986,20672.7404
2018-01-31,2018-01-31,50110510,44637.84609999998,8972.53679999999,103496.90530000001
2018-02-28,2018-02-28,50110510,37059.68359999999,6108.962900000004,109158.04839999996
2018-03-31,2018-03-31,50110510,35681.817299999966,1989.3335000000002,87265.46450000007
2018-04-30,2018-04-30,50110510,32931.85170000001,1513.0394,78023.19499999993
2018-05-31,2018-05-31,50110510,36115.29870000002,3840.6098999999977,104452.54650000005
2018-06-30,2018-06-30,50110510,34151.23460000003,4479.086300000002,86390.43879999983
2018-07-31,2018-07-31,50110510,31369.18100000004,4894.464099999997,111717.18400000007
2018-08-31,2018-08-31,50110510,34062.99099999997,5870.860700000006,101543.17670000027
2018-09-30,2018-09-30,50110510,32596.234100000005,5642.245099999997,89448.5249000001
2018-10-31,2018-10-31,50110510,32517.6573,5044.423100000006,84096.30129999996
2018-11-30,2018-11-30,50110510,31584.629999999983,2112.6640999999995,89211.75080000004
2018-12-31,2018-12-31,50110510,35011.6163,3496.5553000000023,106250.58220000002
2019-01-31,2019-01-31,50110510,38168.64519999995,2410.078999999999,106892.0061999999
2019-02-28,2019-02-28,50110510,36483.218500000025,3093.4950000000013,115654.7788000001
2019-03-31,2019-03-31,50110510,38330.21740000005,3635.1803999999975,76354.4956
2019-04-30,2019-04-30,50110510,38347.30960000002,3178.7781999999997,65654.74199999997
2019-05-31,2019-05-31,50110510,39060.6156,2030.7439999999992,87475.97259999998
2019-06-30,2019-06-30,50110510,36298.83330000001,3297.2225999999987,77807.20959999993
2019-07-31,2019-07-31,50110510,40252.74560000002,3942.7405999999996,102105.67989999984
2019-08-31,2019-08-31,50110510,47907.74159999998,5356.996800000005,102418.40540000012
2019-09-30,2019-09-30,50110510,42372.792100000035,3506.7304000000017,75042.29110000009
2019-10-31,2019-10-31,50110510,41895.57499999994,4311.681000000006,89963.13299999987
2019-11-30,2019-11-30,50110510,45097.09830000005,2164.960100000002,96068.86569999995
2019-12-31,2019-12-31,50110510,45094.420900000005,2163.1145,102233.37469999996
2020-01-31,2020-01-31,50110510,50138.01430000005,3231.5203999999985,102223.52750000004
2020-02-29,2020-02-29,50110510,31472.57950000001,7065.810699999995,35141.46130000003
2020-03-31,2020-03-31,50110510,55076.07479999996,2401.5414000000005,55502.16050000012
2020-04-30,2020-04-30,50110510,51322.9997,6227.150999999993,46444.175900000046
2020-05-31,2020-05-31,50110510,51136.33239999993,499.13320000000016,61805.06289999997
2020-06-30,2020-06-30,50110510,39977.712999999894,752.0345000000003,61931.39280000001
2020-07-31,2020-07-31,50110510,40662.7579,848.4358999999997,63442.74570000004
2020-08-31,2020-08-31,50110510,45626.28929999999,413.3081,69911.16129999999
2020-09-30,2020-09-30,50110510,37014.982800000034,287.5757000000001,52927.107399999986
2020-10-31,2020-10-31,50110510,35398.428,3700.1991999999987,59771.927400000015
2020-11-30,2020-11-30,50110510,41648.977,222.54530000000008,62618.478699999956
2020-12-31,2020-12-31,50110510,50664.85260000005,726.6503000000001,50031.63310000003
2021-01-31,2021-01-31,50110510,55213.0495,0.0,54269.86179999992
2021-02-28,2021-02-28,50110510,47369.76209999998,114.8286,69121.43829999986
2021-03-31,2021-03-31,50110510,41427.18880000002,3010.8060999999984,53034.52889999991
2021-04-30,2021-04-30,50110510,34192.10979999999,145.13299999999998,52917.08559999999
2021-05-31,2021-05-31,50110510,44520.3173,1777.1639999999998,61725.705900000015
2021-06-30,2021-06-30,50110510,39032.95009999999,1458.8297999999998,57497.62420000008
2018-01-31,2018-01-31,50110520,1497008.5683000002,52160.03330000002,479390.85300000076
2018-02-28,2018-02-28,50110520,1396855.2838999997,37271.456700000046,411970.0012999999
