base_date,emd_cd,m30_resd_pop,m30_work_pop,m30_visit_pop
2020-05-31,2020-05-31,50110253,1276456.5821999998,201604.29890000014,1199741.1713000007
2020-06-30,2020-06-30,50110253,1207125.4541,199988.23279999997,1185525.7704999987
2020-07-31,2020-07-31,50110253,1232395.9762999984,203662.55029999997,1249670.8547000007
2020-08-31,2020-08-31,50110253,1258239.4012999996,207842.24489999967,1461725.1058000014
2020-09-30,2020-09-30,50110253,1195243.1216999993,208522.5736999996,1301040.0506999986
2020-10-31,2020-10-31,50110253,1248222.5291999995,203234.48860000004,1468681.5047999995
2020-11-30,2020-11-30,50110253,1320037.0052000037,232375.8521000001,1518188.3604999988
2020-12-31,2020-12-31,50110253,1481167.7642000006,260707.13210000013,1248597.1775000016
2021-01-31,2021-01-31,50110253,1522193.4770000016,238181.60609999995,1140805.0464
2021-02-28,2021-02-28,50110253,1287363.7631000003,202960.25440000003,1094709.4422
2021-03-31,2021-03-31,50110253,1393091.4062000006,252761.9065999997,1455957.5455999975
2021-04-30,2021-04-30,50110253,1400977.7128999997,274985.09380000003,1412563.8717000023
2021-05-31,2021-05-31,50110253,1448112.4662,257626.8833,1550521.8269999987
2021-06-30,2021-06-30,50110253,1360724.9582000012,239001.15229999975,1469806.878999998
2018-01-31,2018-01-31,50110256,466715.34799999977,92568.19129999998,384306.5757000001
2018-02-28,2018-02-28,50110256,409516.3388999998,87825.34750000002,322943.9468
2018-03-31,2018-03-31,50110256,436988.8686,93620.70749999999,476538.8754000003
2018-04-30,2018-04-30,50110256,454804.77400000056,103121.84929999999,509759.05139999994
2018-05-31,2018-05-31,50110256,486247.20539999974,87930.89130000006,532537.0958999996
2018-06-30,2018-06-30,50110256,455096.5438999998,101720.74220000001,582473.2924999997
2018-07-31,2018-07-31,50110256,451844.0074999998,98796.51919999991,611399.7602999996
2018-08-31,2018-08-31,50110256,466366.2264000001,104928.33350000017,701923.2774999993
2018-09-30,2018-09-30,50110256,443136.4655000001,91707.24850000019,573602.5476999992
2018-10-31,2018-10-31,50110256,463048.2208,98443.35310000007,482229.94299999933
2018-11-30,2018-11-30,50110256,441184.6206,100087.72309999999,391363.01140000013
2018-12-31,2018-12-31,50110256,460174.2379000001,95466.27459999984,390797.6707000003
2019-01-31,2019-01-31,50110256,457321.3486000001,93357.47490000023,387406.2706999996
2019-02-28,2019-02-28,50110256,416202.6769999997,85643.2516000001,362951.06850000017
2019-03-31,2019-03-31,50110256,467655.8087999998,89320.85890000005,470241.1821000006
2019-04-30,2019-04-30,50110256,484296.4366000004,95153.18619999994,457314.65990000014
2019-05-31,2019-05-31,50110256,496746.2665000001,104474.67149999998,506181.9560000006
2019-06-30,2019-06-30,50110256,482933.11490000057,93667.17589999993,577455.7713000005
2019-07-31,2019-07-31,50110256,490569.9115,98492.23929999993,582750.0483000007
2019-08-31,2019-08-31,50110256,479099.0947000006,96330.7763999998,694900.7997999988
2019-09-30,2019-09-30,50110256,455948.02799999976,83933.96090000003,481759.4695000002
2019-10-31,2019-10-31,50110256,460988.6420999999,87104.91390000006,512393.9286000002
2019-11-30,2019-11-30,50110256,443909.43440000055,86975.3464,427520.3853999993
2019-12-31,2019-12-31,50110256,460026.7523000002,84370.2167,414788.6783999999
2020-01-31,2020-01-31,50110256,436777.4573999999,75387.37170000008,379616.37679999997
2020-02-29,2020-02-29,50110256,415345.5652999997,71858.61780000008,307042.7866000001
2020-03-31,2020-03-31,50110256,443258.7844999998,84196.03290000003,351598.7868000002
2020-04-30,2020-04-30,50110256,429341.6186999996,69092.88610000008,375879.89259999903
2020-05-31,2020-05-31,50110256,431718.6584000002,68299.33500000011,489394.87079999986
2020-06-30,2020-06-30,50110256,419860.57049999974,81052.59750000002,506752.4196999997
2020-07-31,2020-07-31,50110256,440316.22,80931.79910000002,571686.7915
2020-08-31,2020-08-31,50110256,443776.0530000002,78856.05779999995,703358.7627000001
2020-09-30,2020-09-30,50110256,414713.14649999957,73025.61609999993,541970.2093000003
2020-10-31,2020-10-31,50110256,435632.9307,71272.70910000004,598138.2037999985
2020-11-30,2020-11-30,50110256,482335.74680000014,78366.94700000004,560045.8001999992
2020-12-31,2020-12-31,50110256,510086.80379999976,80241.77029999989,437843.0381000002
2021-01-31,2021-01-31,50110256,524121.2759,73881.83070000008,350665.24750000006
2021-02-28,2021-02-28,50110256,458523.1208000002,67494.90430000005,416850.02980000083
2021-03-31,2021-03-31,50110256,501080.1918999999,83669.27950000009,535251.8423000003
2021-04-30,2021-04-30,50110256,479780.0663999999,88236.84989999994,596252.2081999995
2021-05-31,2021-05-31,50110256,506846.1671999996,85368.02659999981,692098.7235999998
2021-06-30,2021-06-30,50110256,501124.6111000003,85405.07459999996,647521.051800001
2018-01-31,2018-01-31,50110259,617745.8639000001,133744.4351999999,596243.4406000002
2018-02-28,2018-02-28,50110259,555948.1591999993,117132.02620000012,488320.0358999999
2018-03-31,2018-03-31,50110259,638652.5474000003,122702.73359999999,685187.7778999984
2018-04-30,2018-04-30,50110259,628653.8110000001,135517.19750000013,759380.4996999999
2018-05-31,2018-05-31,50110259,680652.8854000012,145690.2709999999,753348.2085999994
2018-06-30,2018-06-30,50110259,689669.6923000007,126327.46490000004,825704.3998999994
2018-07-31,2018-07-31,50110259,699508.3532999997,136375.54310000004,842828.8184999998
2018-08-31,2018-08-31,50110259,697032.6267000007,130315.09139999992,911173.4114000014
2018-09-30,2018-09-30,50110259,648184.9379999997,113639.98319999984,820386.717500001
2018-10-31,2018-10-31,50110259,703455.7121000005,133437.06479999982,761608.8038000006
2018-11-30,2018-11-30,50110259,674095.1067000008,129092.51799999998,643147.1668000005
2018-12-31,2018-12-31,50110259,687463.3517000009,133348.0349000002,586471.3683999986
2019-01-31,2019-01-31,50110259,672443.5232,134669.30720000007,613141.8796999994
2019-02-28,2019-02-28,50110259,601827.9178,124820.37600000012,547148.8383999998
2019-03-31,2019-03-31,50110259,702443.5812000001,122767.74159999996,677814.7955999989
2019-04-30,2019-04-30,50110259,680227.2566999994,136745.19840000037,700618.6420000022
2019-05-31,2019-05-31,50110259,713290.2458000001,135520.72789999988,784451.9462000005
2019-06-30,2019-06-30,50110259,687356.0117999995,134308.49939999986,825916.8508999991
2019-07-31,2019-07-31,50110259,692044.6625000009,144484.36359999978,891133.6209999997
2019-08-31,2019-08-31,50110259,697644.0642999999,144087.87350000007,971655.908199999
2019-09-30,2019-09-30,50110259,669607.7763999993,123538.05359999993,752906.6028999997
2019-10-31,2019-10-31,50110259,715905.5944,140554.62399999998,784997.9923000019
2019-11-30,2019-11-30,50110259,690824.5001999999,140910.3514000002,726496.7563999991
2019-12-31,2019-12-31,50110259,712719.0464999988,154154.6737000003,707415.4203999998
2020-01-31,2020-01-31,50110259,686222.9641999995,134938.23900000006,636489.8899999999
2020-02-29,2020-02-29,50110259,666200.2940000009,128592.7831000001,496352.35580000054
2020-03-31,2020-03-31,50110259,735271.4028999989,127322.50520000001,504684.2904999996
2020-04-30,2020-04-30,50110259,686897.7924000004,111204.86220000013,548211.2151999993
2020-05-31,2020-05-31,50110259,677504.3859000006,130471.6476,663032.8374000014
2020-06-30,2020-06-30,50110259,639983.6444999991,134325.72969999973,716459.5758000007
2020-07-31,2020-07-31,50110259,686103.6613999997,144330.20350000006,819638.4233
2020-08-31,2020-08-31,50110259,692552.9569999998,146523.81130000018,917528.0807999977
2020-09-30,2020-09-30,50110259,669191.2598999995,118251.2058999998,686727.5401999997
2020-10-31,2020-10-31,50110259,685008.6792999991,123590.13959999997,845337.9697000005
2020-11-30,2020-11-30,50110259,711641.7894999996,137490.8369,786907.3403999996
2020-12-31,2020-12-31,50110259,773076.5268,143913.61519999997,600961.9613000009
2021-01-31,2021-01-31,50110259,761336.0132999992,127522.50610000013,512834.8476000001
2021-02-28,2021-02-28,50110259,675952.960500001,104001.04589999998,543311.5686999997
2021-03-31,2021-03-31,50110259,695840.9706000003,126179.71380000016,689612.0364999992
2021-04-30,2021-04-30,50110259,688467.9219000001,131359.36159999992,737322.6721000005
2021-05-31,2021-05-31,50110259,714259.7860000003,126732.26920000004,843603.7281999986
2021-06-30,2021-06-30,50110259,713668.4142000007,123843.12769999982,810437.9167000003
2018-01-31,2018-01-31,50110310,199733.79099999994,28841.13979999999,168750.54770000037
2018-02-28,2018-02-28,50110310,187084.8608,22684.7553,145405.18129999997
2018-03-31,2018-03-31,50110310,210830.21130000005,29933.552599999995,189945.90109999967
2018-04-30,2018-04-30,50110310,221231.69640000002,35011.36949999999,194179.44030000013
2018-05-31,2018-05-31,50110310,217790.07199999987,37313.519800000046,180479.3955999999
2018-06-30,2018-06-30,50110310,209664.16449999996,36620.563299999994,214563.28269999998
2018-07-31,2018-07-31,50110310,225490.35129999992,37187.84629999998,211092.24729999976
2018-08-31,2018-08-31,50110310,225106.20549999998,40641.99779999998,256831.3180000002
2018-09-30,2018-09-30,50110310,223421.08219999995,37856.06209999999,253101.71809999988
2018-10-31,2018-10-31,50110310,239552.96160000007,42163.62009999998,193512.98980000013
2018-11-30,2018-11-30,50110310,222081.52339999995,43092.08680000004,159141.37860000017
2018-12-31,2018-12-31,50110310,225462.15119999993,32659.186800000058,158342.70819999976
2019-01-31,2019-01-31,50110310,206902.2766,31521.231499999998,167785.34389999983
2019-02-28,2019-02-28,50110310,183661.2128000002,26475.145600000003,157078.68250000032
2019-03-31,2019-03-31,50110310,210864.6137000002,26683.669,168182.0095
2019-04-30,2019-04-30,50110310,197273.4645000002,24529.42060000001,193654.3524999994
2019-05-31,2019-05-31,50110310,193163.99050000004,28507.16110000001,208900.17210000003
2019-06-30,2019-06-30,50110310,181474.15349999972,29062.28970000001,224309.39600000004
2019-07-31,2019-07-31,50110310,171199.07669999986,36189.70789999997,201118.91270000016
2019-08-31,2019-08-31,50110310,159885.72319999986,36393.636600000034,245725.45729999978
2019-09-30,2019-09-30,50110310,158303.49869999994,29516.134100000014,210729.96150000015
2019-10-31,2019-10-31,50110310,187862.33430000022,25841.248800000005,207371.28539999973
2019-11-30,2019-11-30,50110310,174465.08719999972,22015.82409999999,161708.8190999998
2019-12-31,2019-12-31,50110310,169804.46070000023,21236.433099999995,170674.51829999988
2020-01-31,2020-01-31,50110310,171465.41589999988,29838.71839999996,173694.08399999983
2020-02-29,2020-02-29,50110310,163061.31329999978,33778.42279999998,145390.88770000028
2020-03-31,2020-03-31,50110310,185385.61169999986,35566.04000000004,155797.6973999995
2020-04-30,2020-04-30,50110310,169955.857,32734.627800000002,169671.6968000001
2020-05-31,2020-05-31,50110310,179268.6200000001,30062.500099999954,221376.09500000023
2020-06-30,2020-06-30,50110310,189280.49830000012,29677.572899999966,205066.35290000032
2020-07-31,2020-07-31,50110310,195078.00290000002,33527.56659999999,223853.88950000016
2020-08-31,2020-08-31,50110310,206355.66729999994,30115.892500000024,264428.5947999993
2020-09-30,2020-09-30,50110310,208342.6054999998,32112.077500000047,253945.844
2020-10-31,2020-10-31,50110310,222424.71529999987,31706.001799999944,260076.91760000004
2020-11-30,2020-11-30,50110310,225670.55720000004,27168.34760000002,224456.06249999988
2020-12-31,2020-12-31,50110310,243289.5671000001,31509.527899999932,174069.32380000004
2021-01-31,2021-01-31,50110310,247906.7327000002,28747.44839999999,171385.1965999997
2021-02-28,2021-02-28,50110310,214751.65270000015,31114.004400000045,183699.29260000025
2021-03-31,2021-03-31,50110310,228109.8061999998,35654.64260000002,230854.05320000031
2021-04-30,2021-04-30,50110310,209722.7435,36725.13709999997,238590.4566000001
2021-05-31,2021-05-31,50110310,212463.49790000005,28815.667700000005,270839.50929999986
2021-06-30,2021-06-30,50110310,200804.6473,32703.89680000003,292296.85370000015
2018-01-31,2018-01-31,50110320,25179.99680000002,1711.685999999999,78288.54510000008
2018-02-28,2018-02-28,50110320,18599.961499999987,1871.4220999999998,53134.721399999944
2018-03-31,2018-03-31,50110320,27308.9079,4285.448300000002,78218.13339999999
2018-04-30,2018-04-30,50110320,24075.33770000001,4728.009499999997,98870.0437
2018-05-31,2018-05-31,50110320,18287.929099999998,239.4133000000001,74454.09589999999
2018-06-30,2018-06-30,50110320,16961.4391,1187.0869999999998,73867.24220000008
2018-07-31,2018-07-31,50110320,16740.28080000001,1964.3635999999972,83689.07059999999
2018-08-31,2018-08-31,50110320,21705.43099999998,2675.6368000000034,99844.08760000004
2018-09-30,2018-09-30,50110320,26333.431,2761.784200000003,96171.46780000007
2018-10-31,2018-10-31,50110320,25775.11640000004,5906.526900000005,83742.35580000022
2018-11-30,2018-11-30,50110320,23359.755499999977,1142.2259999999997,98518.8901
2018-12-31,2018-12-31,50110320,28048.820599999995,5697.041799999998,109421.02800000008
2019-01-31,2019-01-31,50110320,26113.359699999986,8170.634599999989,115919.31750000021
2019-02-28,2019-02-28,50110320,25613.686300000034,4250.031599999994,77632.61030000007
2019-03-31,2019-03-31,50110320,29966.638199999965,4687.419899999996,122858.80479999994
2019-04-30,2019-04-30,50110320,27082.81709999999,2344.0056999999993,92693.0472000002
2019-05-31,2019-05-31,50110320,25696.440200000005,3462.9535999999944,81595.46520000004
2019-06-30,2019-06-30,50110320,26381.55420000001,1504.578200000002,92113.03499999993
2019-07-31,2019-07-31,50110320,28531.59689999999,3636.008999999998,86585.63560000023
2019-08-31,2019-08-31,50110320,21487.300200000012,4976.702899999996,90146.85539999997
2019-09-30,2019-09-30,50110320,25428.921,3015.668100000002,77070.10960000008
2019-10-31,2019-10-31,50110320,27914.272299999986,3143.9697999999994,78800.99199999997
2019-11-30,2019-11-30,50110320,25505.650100000017,5320.247999999993,93271.9797000001
2019-12-31,2019-12-31,50110320,28557.4712,9018.640800000014,124314.13550000005
2020-01-31,2020-01-31,50110320,25921.565299999973,6946.951399999999,92483.34740000009
2020-02-29,2020-02-29,50110320,22318.497999999985,5385.215300000007,85037.43839999998
2020-03-31,2020-03-31,50110320,24086.2997,8757.8021,87487.348
2020-04-30,2020-04-30,50110320,23783.58270000001,5926.900200000004,110492.10689999997
2020-05-31,2020-05-31,50110320,21826.114099999995,6287.794500000007,86865.49349999998
2020-06-30,2020-06-30,50110320,26901.242799999996,4036.0487000000007,94490.43239999998
2020-07-31,2020-07-31,50110320,28387.17260000001,4844.193500000001,80671.72170000015
2020-08-31,2020-08-31,50110320,22519.364600000004,5321.685500000006,83709.57659999985
2020-09-30,2020-09-30,50110320,30219.870599999977,3886.4309999999987,75551.04820000006
2020-10-31,2020-10-31,50110320,34169.195799999994,4206.201099999999,93596.25290000006
2020-11-30,2020-11-30,50110320,30196.606799999976,4529.8600999999935,103165.60140000006
2020-12-31,2020-12-31,50110320,35098.753000000004,4893.093400000008,98156.06800000017
2021-01-31,2021-01-31,50110320,29353.51730000001,3382.6063,108328.67330000005
2021-02-28,2021-02-28,50110320,27075.84119999997,1993.8792999999998,72300.25110000004
2021-03-31,2021-03-31,50110320,29421.6415,1118.5630000000015,100732.63669999999
2021-04-30,2021-04-30,50110320,24358.11260000002,3181.5734999999963,97345.89699999991
2021-05-31,2021-05-31,50110320,24752.989899999964,4931.912899999992,89275.9279
2021-06-30,2021-06-30,50110320,20182.101700000003,4739.459400000001,78765.23190000001
2018-01-31,2018-01-31,50110330,44751.567499999976,2629.3492999999967,70408.57970000002
2018-02-28,2018-02-28,50110330,38482.678299999985,3842.4677999999953,58001.78740000004
2018-03-31,2018-03-31,50110330,41236.07859999995,3459.8241000000016,82127.2299999999
2018-04-30,2018-04-30,50110330,45793.4849999999,4713.095499999997,78287.12560000001
2018-05-31,2018-05-31,50110330,43587.7079,9637.160499999978,63767.91189999999
2018-06-30,2018-06-30,50110330,50767.9608,6342.415400000006,88259.60960000001
2018-07-31,2018-07-31,50110330,51567.93880000007,7024.20030000002,105819.17750000028
2018-08-31,2018-08-31,50110330,47185.91779999995,5283.182700000009,122721.84020000011
2018-09-30,2018-09-30,50110330,40635.00290000001,10034.77329999999,110255.69500000002
2018-10-31,2018-10-31,50110330,47244.19000000006,8246.562999999987,87678.47209999998
2018-11-30,2018-11-30,50110330,38943.082899999994,6589.857999999999,75570.86030000001
2018-12-31,2018-12-31,50110330,38992.705700000035,3544.964500000001,76557.1895999999
2019-01-31,2019-01-31,50110330,40250.886900000005,4064.7723999999976,80105.08399999996
2019-02-28,2019-02-28,50110330,34269.218399999976,7493.270799999997,64244.026799999985
2019-03-31,2019-03-31,50110330,39639.06330000001,5129.633799999995,93680.94959999996
2019-04-30,2019-04-30,50110330,39737.68370000005,5521.256900000009,77453.12980000007
2019-05-31,2019-05-31,50110330,36274.69810000002,5828.9090000000015,84744.77409999982
2019-06-30,2019-06-30,50110330,36953.01789999997,2504.5290999999975,80066.63209999992
2019-07-31,2019-07-31,50110330,33826.29489999998,5123.363300000009,81875.38839999992
2019-08-31,2019-08-31,50110330,34020.311299999994,1476.3264000000006,124579.44249999996
2019-09-30,2019-09-30,50110330,26891.602799999997,2862.773100000001,78216.20569999998
2019-10-31,2019-10-31,50110330,31241.690199999983,2256.5511,78026.3873999999
2019-11-30,2019-11-30,50110330,31681.26859999997,3274.4746999999998,62184.10229999992
2019-12-31,2019-12-31,50110330,31213.7516,1649.4121999999988,68071.54200000004
2020-01-31,2020-01-31,50110330,30494.963800000023,3096.1695999999984,65880.68989999991
2020-02-29,2020-02-29,50110330,33556.24079999996,2908.3941000000063,47165.793100000126
2020-03-31,2020-03-31,50110330,33371.096600000026,5481.2171999999955,69412.83790000001
2020-04-30,2020-04-30,50110330,32708.260700000003,7762.967299999988,63493.117000000006
2020-05-31,2020-05-31,50110330,38054.05930000004,3817.4910000000027,73323.9171999999
2020-06-30,2020-06-30,50110330,40573.43669999999,3775.4979999999982,80602.91860000009
2020-07-31,2020-07-31,50110330,41201.1824000001,5538.128300000002,101343.4268
2020-08-31,2020-08-31,50110330,42695.06479999998,4292.281300000003,129274.20699999997
2020-09-30,2020-09-30,50110330,36359.88220000001,7121.136800000009,93375.46260000009
2020-10-31,2020-10-31,50110330,40524.43619999998,5956.383300000016,101451.07700000009
2020-11-30,2020-11-30,50110330,44656.399100000024,4043.8985999999986,96131.1451000001
2020-12-31,2020-12-31,50110330,43945.759299999954,5916.961400000009,95328.73330000017
2021-01-31,2021-01-31,50110330,45916.14970000003,2396.7324999999983,63020.254099999984
2021-02-28,2021-02-28,50110330,35981.585500000016,3022.067099999998,65115.400000000096
2021-03-31,2021-03-31,50110330,40296.42829999996,6339.198300000015,114657.69280000005
2021-04-30,2021-04-30,50110330,44030.319199999976,5249.594899999993,90176.22189999992
2021-05-31,2021-05-31,50110330,39939.41069999997,8378.317499999992,111006.84349999993
2021-06-30,2021-06-30,50110330,41024.14750000004,10942.934399999991,114908.82010000008
2018-01-31,2018-01-31,50110510,61193.01179999995,15558.193100000008,124256.24770000005
2018-02-28,2018-02-28,50110510,52912.33459999994,17967.67409999999,116102.48419999995
2018-03-31,2018-03-31,50110510,60557.179099999994,19900.443599999973,136512.67940000014
2018-04-30,2018-04-30,50110510,58694.60099999999,21343.342600000014,143443.30270000032
2018-05-31,2018-05-31,50110510,65247.17509999986,17581.546000000006,145618.1701
2018-06-30,2018-06-30,50110510,65308.50569999996,17406.886500000004,139709.00450000013
2018-07-31,2018-07-31,50110510,66588.47670000007,16835.207300000002,122684.41320000013
2018-08-31,2018-08-31,50110510,56513.02329999995,14347.151600000008,128218.0327
2018-09-30,2018-09-30,50110510,54227.72769999999,14031.833200000005,131278.5135000001
2018-10-31,2018-10-31,50110510,62874.45880000004,15646.036700000002,123398.40479999992
2018-11-30,2018-11-30,50110510,51839.849300000096,14674.104700000014,118654.9057
2018-12-31,2018-12-31,50110510,53910.55139999998,15949.375499999982,126426.25299999981
2019-01-31,2019-01-31,50110510,52551.18570000008,15754.158400000004,116560.36990000008
2019-02-28,2019-02-28,50110510,46285.8944,13135.537799999991,112923.17930000009
2019-03-31,2019-03-31,50110510,52113.56549999993,14991.584900000014,122731.81239999995
2019-04-30,2019-04-30,50110510,51191.21119999998,11747.41279999999,122049.35150000005
2019-05-31,2019-05-31,50110510,51604.35750000006,15031.222700000008,121834.02800000006
2019-06-30,2019-06-30,50110510,48617.26389999999,14979.857200000024,125208.49090000002
2019-07-31,2019-07-31,50110510,48087.690099999934,19047.007299999983,126207.87639999994
2019-08-31,2019-08-31,50110510,52372.74030000005,16413.514399999993,126570.99059999983
2019-09-30,2019-09-30,50110510,50784.657099999924,14838.077899999998,117891.84050000005
2019-10-31,2019-10-31,50110510,50577.346999999965,16700.9003,130186.6044
2019-11-30,2019-11-30,50110510,49656.7868,19137.861300000026,130765.35579999987
2019-12-31,2019-12-31,50110510,56509.02519999997,15804.52170000001,137681.54220000026
2020-01-31,2020-01-31,50110510,57724.30640000001,15455.515499999981,129412.33880000003
2020-02-29,2020-02-29,50110510,34639.93619999999,7640.800499999996,60032.72840000008
2020-03-31,2020-03-31,50110510,47709.071300000025,14588.998100000008,99322.15389999996
2020-04-30,2020-04-30,50110510,50337.47370000004,16684.032499999954,103557.31260000003
2020-05-31,2020-05-31,50110510,52850.00470000003,16527.139399999996,107531.16549999999
2020-06-30,2020-06-30,50110510,53215.10999999997,12501.14320000002,103866.45690000006
2020-07-31,2020-07-31,50110510,58192.812099999916,13155.421299999993,113552.11479999992
2020-08-31,2020-08-31,50110510,61263.62620000002,13755.010599999992,105430.64340000013
2020-09-30,2020-09-30,50110510,58801.11939999995,14506.747300000015,92021.24390000003
2020-10-31,2020-10-31,50110510,55685.966099999976,12361.758999999976,111813.65120000001
2020-11-30,2020-11-30,50110510,49757.025600000015,16552.31259999999,112159.72720000004
2020-12-31,2020-12-31,50110510,50766.363000000056,15394.045300000013,105850.23519999994
2021-01-31,2021-01-31,50110510,52994.39909999997,17201.842999999993,92405.13350000005
2021-02-28,2021-02-28,50110510,45455.60719999999,16193.425799999986,99260.03999999995
2021-03-31,2021-03-31,50110510,51630.420599999976,17323.020300000033,107582.51050000015
