base_date,emd_cd,m80_resd_pop,m80_work_pop,m80_visit_pop
2021-05-31,2021-05-31,50110253,640878.8231999995,30764.607099999954,198402.27310000028
2021-06-30,2021-06-30,50110253,629994.2726999995,33006.96440000001,170427.6076000002
2018-01-31,2018-01-31,50110256,150506.68020000024,1666.6013999999998,24447.80510000003
2018-02-28,2018-02-28,50110256,133235.2092999999,1446.9138000000003,20332.240200000022
2018-03-31,2018-03-31,50110256,136534.89339999997,4507.493599999997,31733.7308
2018-04-30,2018-04-30,50110256,128449.79809999988,2288.8446000000013,48123.664699999994
2018-05-31,2018-05-31,50110256,128845.93130000001,4196.393099999997,37927.05369999999
2018-06-30,2018-06-30,50110256,123547.51030000001,4434.944599999998,37800.155900000034
2018-07-31,2018-07-31,50110256,129132.21190000007,3774.2789000000002,36087.18219999999
2018-08-31,2018-08-31,50110256,134818.7300000002,3425.3170000000036,35033.366699999984
2018-09-30,2018-09-30,50110256,128060.1914000001,4688.644199999995,31873.72299999999
2018-10-31,2018-10-31,50110256,126763.15459999995,2696.4443000000015,35377.26770000002
2018-11-30,2018-11-30,50110256,125676.46740000004,4686.190400000007,30069.713900000028
2018-12-31,2018-12-31,50110256,135783.41650000008,3947.5727,26734.636600000013
2019-01-31,2019-01-31,50110256,136428.42680000002,1514.1626000000003,26782.24010000001
2019-02-28,2019-02-28,50110256,117037.29340000001,4191.069000000002,27797.950500000043
2019-03-31,2019-03-31,50110256,132560.6954999999,3973.4860000000017,36189.40800000002
2019-04-30,2019-04-30,50110256,124689.99319999995,6661.139900000001,43609.948399999994
2019-05-31,2019-05-31,50110256,137825.98210000002,3208.9654000000023,43457.27169999991
2019-06-30,2019-06-30,50110256,131683.3578000001,7909.2553,32433.254200000007
2019-07-31,2019-07-31,50110256,143036.51920000007,3632.7809999999986,37674.453100000006
2019-08-31,2019-08-31,50110256,143898.36039999998,4685.971399999996,39208.97620000002
2019-09-30,2019-09-30,50110256,138759.81720000005,1965.9179999999997,35027.0888
2019-10-31,2019-10-31,50110256,147828.87730000005,2088.897299999999,47689.6251
2019-11-30,2019-11-30,50110256,294211.09689999983,2808.041500000001,49244.510499999975
2019-12-31,2019-12-31,50110256,314893.83210000006,3404.607199999997,45782.51110000002
2020-01-31,2020-01-31,50110256,323052.5969999996,5325.957400000004,42709.550300000024
2020-02-29,2020-02-29,50110256,307744.3611999999,5286.755500000004,32455.571200000035
2020-03-31,2020-03-31,50110256,342209.854,7921.721899999983,40421.29960000002
2020-04-30,2020-04-30,50110256,339902.93869999965,6189.964800000006,43976.85800000003
2020-05-31,2020-05-31,50110256,339215.4173999998,3194.095700000006,57181.863600000026
2020-06-30,2020-06-30,50110256,332026.5651,4820.057500000009,53358.3805999999
2020-07-31,2020-07-31,50110256,349664.27570000035,6991.670300000003,51670.43279999997
2020-08-31,2020-08-31,50110256,357355.4742000002,5999.397300000001,60477.86209999995
2020-09-30,2020-09-30,50110256,364023.4765999997,7320.954699999995,50750.928699999975
2020-10-31,2020-10-31,50110256,391418.38869999995,4156.996699999996,61535.40519999998
2020-11-30,2020-11-30,50110256,367842.4774000002,6920.007399999992,56435.23979999993
2020-12-31,2020-12-31,50110256,389291.6729999998,6522.393099999997,45830.044499999996
2021-01-31,2021-01-31,50110256,390251.59200000047,9491.3834,37720.59069999996
2021-02-28,2021-02-28,50110256,343028.4942999999,7226.656200000009,39841.57359999992
2021-03-31,2021-03-31,50110256,377633.3196000002,3431.9156000000044,64220.47890000007
2021-04-30,2021-04-30,50110256,362287.8639999998,6123.022699999986,73116.30789999996
2021-05-31,2021-05-31,50110256,390456.9522999999,4320.611799999995,64570.14109999994
2021-06-30,2021-06-30,50110256,385860.3219999998,6647.3231,60169.06700000001
2018-01-31,2018-01-31,50110259,173480.33129999993,8558.602100000004,62335.13720000003
2018-02-28,2018-02-28,50110259,158524.53140000007,3015.5531000000015,49337.25500000006
2018-03-31,2018-03-31,50110259,168945.14110000007,8832.834000000004,74058.5567999999
2018-04-30,2018-04-30,50110259,169054.5617,11053.553099999981,91138.81160000016
2018-05-31,2018-05-31,50110259,178186.1077000001,9811.670700000002,88404.82930000008
2018-06-30,2018-06-30,50110259,173356.9408999998,11143.057199999992,71521.76159999995
2018-07-31,2018-07-31,50110259,175586.1234999999,16048.037200000002,71834.13070000005
2018-08-31,2018-08-31,50110259,186878.06240000014,12114.977700000003,73148.9271000001
2018-09-30,2018-09-30,50110259,181725.25330000004,9498.671199999999,70161.79789999995
2018-10-31,2018-10-31,50110259,191155.6033000004,10022.902500000007,86405.36449999988
2018-11-30,2018-11-30,50110259,183137.5232000003,10608.58599999999,71276.37540000006
2018-12-31,2018-12-31,50110259,185956.5122999999,16532.831999999988,57785.01680000008
2019-01-31,2019-01-31,50110259,187101.7579999997,5902.069499999996,65732.68610000014
2019-02-28,2019-02-28,50110259,165698.20960000023,3510.15589999999,63704.81199999988
2019-03-31,2019-03-31,50110259,185285.88129999975,3873.406500000006,88295.08899999996
2019-04-30,2019-04-30,50110259,185604.0958999998,4220.567399999996,91429.37920000016
2019-05-31,2019-05-31,50110259,192577.10770000008,6878.216100000009,88725.7483000002
2019-06-30,2019-06-30,50110259,181158.0434,4623.781500000004,82076.95079999992
2019-07-31,2019-07-31,50110259,185092.14479999975,6525.554500000004,78504.64000000001
2019-08-31,2019-08-31,50110259,188146.12059999973,6262.902900000009,79536.92420000001
2019-09-30,2019-09-30,50110259,181232.54199999978,6188.38600000001,71746.61580000006
2019-10-31,2019-10-31,50110259,189271.42760000017,5575.80579999999,82556.95750000006
2019-11-30,2019-11-30,50110259,297038.7802000001,7098.1721999999945,118726.03440000027
2019-12-31,2019-12-31,50110259,293915.32840000023,13681.219699999981,100871.46739999986
2020-01-31,2020-01-31,50110259,302369.42289999995,11331.97659999999,98862.85339999993
2020-02-29,2020-02-29,50110259,292612.8216,10751.7543,77566.18490000002
2020-03-31,2020-03-31,50110259,314377.57060000015,11801.396199999992,80743.96300000003
2020-04-30,2020-04-30,50110259,305258.38760000013,14504.194899999999,89588.1866
2020-05-31,2020-05-31,50110259,322956.3418,9756.379699999974,103942.15470000012
2020-06-30,2020-06-30,50110259,309133.8563,11665.757299999992,95609.14000000012
2020-07-31,2020-07-31,50110259,318575.7886000005,11586.170100000014,99989.23379999993
2020-08-31,2020-08-31,50110259,323151.7572999994,10639.876499999995,110008.12959999997
2020-09-30,2020-09-30,50110259,314309.84849999956,14015.10380000001,87680.35930000007
2020-10-31,2020-10-31,50110259,312792.67320000025,8991.639800000003,123203.22539999988
2020-11-30,2020-11-30,50110259,301000.9261000003,15034.051699999978,119768.12210000007
2020-12-31,2020-12-31,50110259,326253.5661999992,11211.363299999994,89584.85500000005
2021-01-31,2021-01-31,50110259,322893.84540000005,14263.348500000006,68213.34950000001
2021-02-28,2021-02-28,50110259,278305.0571999999,10458.076100000011,79698.73180000005
2021-03-31,2021-03-31,50110259,301831.6203,18876.211799999994,108383.25260000004
2021-04-30,2021-04-30,50110259,300030.30710000003,12423.089900000003,120144.01480000008
2021-05-31,2021-05-31,50110259,311059.62269999995,13506.651800000001,116559.49080000006
2021-06-30,2021-06-30,50110259,310162.5034,10646.98939999999,109619.44479999995
2018-01-31,2018-01-31,50110310,89887.08489999999,2002.526099999998,12361.228400000025
2018-02-28,2018-02-28,50110310,72445.98990000009,1532.5649000000003,16255.71790000001
2018-03-31,2018-03-31,50110310,84611.49340000006,6001.307199999992,22873.452399999976
2018-04-30,2018-04-30,50110310,91298.83220000003,1744.566299999999,24301.6268
2018-05-31,2018-05-31,50110310,88618.54379999998,2305.7277999999983,19811.1321
2018-06-30,2018-06-30,50110310,81506.32040000007,1428.7788000000005,20788.166199999952
2018-07-31,2018-07-31,50110310,80698.29260000004,3525.682299999998,19189.399700000013
2018-08-31,2018-08-31,50110310,84268.45499999999,2044.774700000001,18801.72860000002
2018-09-30,2018-09-30,50110310,79203.05240000004,1312.3990999999992,23842.993499999964
2018-10-31,2018-10-31,50110310,84995.75360000001,6185.468700000002,23522.24459999998
2018-11-30,2018-11-30,50110310,88228.1179,3040.8151999999986,22043.2642
2018-12-31,2018-12-31,50110310,90994.55039999993,2023.5371999999998,23289.58369999999
2019-01-31,2019-01-31,50110310,95678.24630000003,1595.0364999999988,24048.447799999984
2019-02-28,2019-02-28,50110310,87476.25700000003,833.7104000000004,16305.937699999997
2019-03-31,2019-03-31,50110310,97753.51440000001,2476.733400000001,21493.226700000017
2019-04-30,2019-04-30,50110310,92772.29370000021,1734.0809000000013,28563.748499999998
2019-05-31,2019-05-31,50110310,97897.9785999999,2144.6145,26619.37979999998
2019-06-30,2019-06-30,50110310,93206.41539999985,2813.3309999999988,22522.314199999953
2019-07-31,2019-07-31,50110310,101557.96790000006,2917.1082,23686.7508
2019-08-31,2019-08-31,50110310,101492.62400000008,4032.3059999999978,25940.018599999978
2019-09-30,2019-09-30,50110310,99757.7683000001,1170.1817999999998,22210.436500000014
2019-10-31,2019-10-31,50110310,101634.48169999996,3533.231899999999,25958.75479999998
2019-11-30,2019-11-30,50110310,185173.6280000002,5038.330900000002,31954.988000000023
2019-12-31,2019-12-31,50110310,180089.06530000002,2720.8344,38973.25489999998
2020-01-31,2020-01-31,50110310,192561.00659999988,6501.340900000002,32802.33780000001
2020-02-29,2020-02-29,50110310,205060.0736000001,3053.049500000001,31925.31800000003
2020-03-31,2020-03-31,50110310,234807.4756,5120.960599999994,33366.61399999997
2020-04-30,2020-04-30,50110310,237403.36720000018,4385.313600000002,33031.57129999997
2020-05-31,2020-05-31,50110310,252909.5685,5201.14669999999,42024.83699999996
2020-06-30,2020-06-30,50110310,245935.84629999992,6683.123300000006,32030.04010000002
2020-07-31,2020-07-31,50110310,248060.4571000001,8148.084900000005,34064.35400000007
2020-08-31,2020-08-31,50110310,253537.65139999994,8263.392299999994,36708.257000000005
2020-09-30,2020-09-30,50110310,254371.96240000016,9128.210999999988,38495.17540000002
2020-10-31,2020-10-31,50110310,262862.4065,8000.751500000011,42246.62509999998
2020-11-30,2020-11-30,50110310,252265.50249999965,4487.918300000004,35030.89689999995
2020-12-31,2020-12-31,50110310,257478.83140000037,5143.774000000006,30290.759399999995
2021-01-31,2021-01-31,50110310,252049.16089999976,7895.86639999999,23742.560799999992
2021-02-28,2021-02-28,50110310,220791.39619999993,5478.066900000004,28074.081599999972
2021-03-31,2021-03-31,50110310,232931.486,4053.986199999997,42494.6447
2021-04-30,2021-04-30,50110310,223827.08250000016,5807.7715999999955,40320.75759999986
2021-05-31,2021-05-31,50110310,235930.66259999998,9760.947199999988,40587.32049999999
2021-06-30,2021-06-30,50110310,237463.50789999988,6663.840999999991,37739.88630000001
2018-01-31,2018-01-31,50110320,23777.8742,0.0,8219.06929999999
2018-02-28,2018-02-28,50110320,18443.16570000001,418.56269999999995,4012.9118000000003
2018-03-31,2018-03-31,50110320,20476.98859999998,1005.2868999999998,9409.897400000013
2018-04-30,2018-04-30,50110320,22474.533500000016,868.1674999999997,11956.532200000014
2018-05-31,2018-05-31,50110320,23066.73519999999,1573.7446000000007,12426.4588
2018-06-30,2018-06-30,50110320,22116.762300000013,0.0,12325.867799999998
2018-07-31,2018-07-31,50110320,23087.578700000013,0.0,9769.9028
2018-08-31,2018-08-31,50110320,23948.09000000001,715.0368000000001,14050.915700000005
2018-09-30,2018-09-30,50110320,25270.264199999998,0.0,11917.085300000008
2018-10-31,2018-10-31,50110320,28522.462400000015,68.7067,13475.930800000026
2018-11-30,2018-11-30,50110320,26000.4046,0.0,13404.320899999999
2018-12-31,2018-12-31,50110320,28923.043999999987,1549.3577000000014,9541.484900000005
2019-01-31,2019-01-31,50110320,27156.631599999993,0.0,9391.375200000011
2019-02-28,2019-02-28,50110320,22358.610599999985,1432.6587000000002,10198.947100000025
2019-03-31,2019-03-31,50110320,26811.22180000001,467.2693999999998,14580.873200000018
2019-04-30,2019-04-30,50110320,26139.26390000001,326.90269999999987,11674.763199999989
2019-05-31,2019-05-31,50110320,23394.794900000023,827.0644999999996,12272.083899999994
2019-06-30,2019-06-30,50110320,21623.09269999999,0.0,11614.78329999999
2019-07-31,2019-07-31,50110320,20759.6883,4345.065700000002,9434.395500000002
2019-08-31,2019-08-31,50110320,22363.781900000024,991.989599999999,13808.105700000027
2019-09-30,2019-09-30,50110320,20948.604799999986,475.4461000000003,11384.518899999997
2019-10-31,2019-10-31,50110320,22488.98609999999,1818.1890000000014,13918.808100000031
2019-11-30,2019-11-30,50110320,47619.032699999996,0.0,18457.43990000001
2019-12-31,2019-12-31,50110320,50909.82610000002,1380.8528999999987,16565.085600000028
2020-01-31,2020-01-31,50110320,44020.370699999956,260.9711999999999,11349.716400000007
2020-02-29,2020-02-29,50110320,40233.56129999996,4155.398299999996,13129.84400000002
2020-03-31,2020-03-31,50110320,49928.17750000004,2519.263499999998,15037.874300000005
2020-04-30,2020-04-30,50110320,48561.324599999956,3454.0912,16871.066899999994
2020-05-31,2020-05-31,50110320,51851.14609999995,2187.266700000002,12521.839799999976
2020-06-30,2020-06-30,50110320,51040.36580000003,2029.9241000000006,12828.807800000013
2020-07-31,2020-07-31,50110320,49602.95470000001,1510.6010000000003,11218.78580000002
2020-08-31,2020-08-31,50110320,47854.78729999995,3868.249899999999,11538.735100000007
2020-09-30,2020-09-30,50110320,48849.92839999998,1736.3739000000014,12106.24070000001
2020-10-31,2020-10-31,50110320,52709.44120000002,3118.260999999999,13937.257599999995
2020-11-30,2020-11-30,50110320,50876.18899999999,2121.904500000001,17980.73199999998
2020-12-31,2020-12-31,50110320,52732.64580000005,2231.8129999999983,13785.791200000003
2021-01-31,2021-01-31,50110320,53456.27090000001,668.6442000000001,13225.322600000016
2021-02-28,2021-02-28,50110320,46422.5519,2136.235500000003,8054.006000000005
2021-03-31,2021-03-31,50110320,50051.39529999992,2067.1096999999972,16092.569400000006
2021-04-30,2021-04-30,50110320,51999.84370000005,449.9186000000002,13521.492099999989
2021-05-31,2021-05-31,50110320,56387.77469999996,0.0,12520.6694
2021-06-30,2021-06-30,50110320,51030.48959999999,1338.3255000000001,12955.750099999997
2018-01-31,2018-01-31,50110330,24427.81779999998,809.6954,3991.2405000000012
2018-02-28,2018-02-28,50110330,22847.031099999982,804.2200000000007,3204.376799999999
2018-03-31,2018-03-31,50110330,20457.87529999998,2727.5458000000003,4846.637800000002
2018-04-30,2018-04-30,50110330,24368.27020000001,1004.2182000000009,7106.950700000005
2018-05-31,2018-05-31,50110330,29391.746399999985,867.8953000000004,4448.290200000002
2018-06-30,2018-06-30,50110330,27416.04270000002,972.4827000000005,4365.801600000001
2018-07-31,2018-07-31,50110330,26972.767500000013,0.0,6545.2288000000135
2018-08-31,2018-08-31,50110330,23457.2701,938.2497999999995,6832.713399999997
2018-09-30,2018-09-30,50110330,23047.57229999998,925.3642000000007,5733.193499999997
2018-10-31,2018-10-31,50110330,25013.55429999998,971.826699999999,8615.524100000015
2018-11-30,2018-11-30,50110330,29131.725400000007,1180.2866000000006,6426.189699999996
2018-12-31,2018-12-31,50110330,31232.55219999998,1806.5691000000002,3565.191799999996
2019-01-31,2019-01-31,50110330,28358.86990000003,868.9951,7430.84849999999
2019-02-28,2019-02-28,50110330,26596.643799999987,523.6799000000001,3881.5418999999956
2019-03-31,2019-03-31,50110330,32644.47239999999,0.0,5914.339799999992
2019-04-30,2019-04-30,50110330,30696.556899999996,5.8945,6572.598100000008
2019-05-31,2019-05-31,50110330,31249.024900000022,0.0,6700.768699999994
2019-06-30,2019-06-30,50110330,31812.491300000012,0.0,4737.819799999995
2019-07-31,2019-07-31,50110330,31990.081200000022,0.0,7105.5229999999965
2019-08-31,2019-08-31,50110330,35810.15819999999,0.0,9437.144000000015
2019-09-30,2019-09-30,50110330,34231.43979999999,0.0,5549.519900000003
2019-10-31,2019-10-31,50110330,36780.65350000003,19.8482,6197.313800000003
2019-11-30,2019-11-30,50110330,53125.862300000015,781.2636000000006,8920.36060000001
2019-12-31,2019-12-31,50110330,52208.465699999986,0.0,9370.8498
2020-01-31,2020-01-31,50110330,52366.22800000001,373.2241999999999,7277.335000000005
2020-02-29,2020-02-29,50110330,50008.58300000003,34.6149,5951.909399999993
2020-03-31,2020-03-31,50110330,59142.93169999997,0.0,6202.678399999989
2020-04-30,2020-04-30,50110330,55725.64240000002,0.0,5634.525899999991
2020-05-31,2020-05-31,50110330,64271.33210000004,0.0,6221.320499999989
2020-06-30,2020-06-30,50110330,64357.16889999998,0.0,5888.454600000011
2020-07-31,2020-07-31,50110330,63672.75179999996,0.0,5622.3597000000045
2020-08-31,2020-08-31,50110330,61411.76110000003,1430.8484000000005,7429.43330000001
2020-09-30,2020-09-30,50110330,59174.97040000008,322.36209999999994,5405.562500000001
2020-10-31,2020-10-31,50110330,64060.40339999994,389.9642,7569.059599999991
2020-11-30,2020-11-30,50110330,64294.229800000045,379.4748999999998,5538.111800000005
2020-12-31,2020-12-31,50110330,67063.24309999995,139.97209999999998,6154.872600000024
2021-01-31,2021-01-31,50110330,64513.643799999954,165.1852,4395.2660000000005
2021-02-28,2021-02-28,50110330,57474.92939999994,0.0,4147.8263000000015
2021-03-31,2021-03-31,50110330,65665.05260000001,0.0,8321.170100000008
2021-04-30,2021-04-30,50110330,67473.21249999995,360.9664999999998,6195.480099999995
2021-05-31,2021-05-31,50110330,64963.25720000001,406.18440000000015,6487.300199999999
2021-06-30,2021-06-30,50110330,61500.93309999999,424.6579999999999,10095.940200000014
2018-01-31,2018-01-31,50110510,16816.388100000007,1958.8007999999986,20859.796100000007
2018-02-28,2018-02-28,50110510,17218.675499999994,1402.264900000001,17088.382600000004
2018-03-31,2018-03-31,50110510,15490.552899999979,1901.561600000002,20501.21180000001
2018-04-30,2018-04-30,50110510,12384.7069,2026.0850999999973,20752.46270000001
2018-05-31,2018-05-31,50110510,16032.576399999982,186.5674,24108.290299999957
2018-06-30,2018-06-30,50110510,16096.201800000004,1209.8077999999994,21970.295800000007
2018-07-31,2018-07-31,50110510,17228.050800000026,840.1095000000001,20992.248699999996
2018-08-31,2018-08-31,50110510,18430.591699999986,4181.294099999999,17398.664600000004
2018-09-30,2018-09-30,50110510,20439.2151,1471.717299999998,18171.74670000002
2018-10-31,2018-10-31,50110510,20471.33380000002,500.3676,20519.027900000012
2018-11-30,2018-11-30,50110510,18029.0511,2356.8503999999957,18479.78410000003
2018-12-31,2018-12-31,50110510,17285.575399999994,2106.8648000000007,19601.906899999976
2019-01-31,2019-01-31,50110510,17303.688800000014,3826.3843,19853.336800000034
2019-02-28,2019-02-28,50110510,19455.321399999997,2036.8459000000003,18355.373399999982
2019-03-31,2019-03-31,50110510,18574.9239,3587.113800000004,19132.5463
2019-04-30,2019-04-30,50110510,17451.687700000006,2450.662199999999,19254.957200000026
2019-05-31,2019-05-31,50110510,13098.391099999986,3004.426399999996,18885.933600000008
2019-06-30,2019-06-30,50110510,11434.671,2409.3513999999996,17042.08340000002
2019-07-31,2019-07-31,50110510,13195.75579999999,1317.2904999999996,19991.54810000004
2019-08-31,2019-08-31,50110510,11211.2509,2367.3827999999967,19522.25549999999
2019-09-30,2019-09-30,50110510,9697.774000000007,4087.316600000004,17827.343100000006
2019-10-31,2019-10-31,50110510,12294.939499999995,2402.162200000002,20178.3393
2019-11-30,2019-11-30,50110510,13239.519399999994,5350.805399999994,34051.828800000054
2019-12-31,2019-12-31,50110510,17088.3266,5083.96429999999,33668.60349999993
2020-01-31,2020-01-31,50110510,18823.965399999986,3771.6245,29286.677600000046
2020-02-29,2020-02-29,50110510,6860.9058999999925,3169.4113999999972,16737.37750000001
2020-03-31,2020-03-31,50110510,17157.781700000018,5574.121799999993,26585.700199999985
2020-04-30,2020-04-30,50110510,19571.110499999988,3268.028699999998,27525.32020000003
2020-05-31,2020-05-31,50110510,23557.611500000003,4674.393599999994,28920.196899999944
2020-06-30,2020-06-30,50110510,23396.66579999997,4583.212300000004,26922.411300000003
2020-07-31,2020-07-31,50110510,28333.376100000012,3603.3134000000064,25598.58519999995
2020-08-31,2020-08-31,50110510,27865.5569,5044.570100000004,28321.2129
2020-09-30,2020-09-30,50110510,25129.499000000003,3444.0248000000047,26426.378500000028
2020-10-31,2020-10-31,50110510,24310.878099999976,3501.2467999999985,28211.140600000002
2020-11-30,2020-11-30,50110510,19997.81309999999,4693.176399999992,28374.778699999966
2020-12-31,2020-12-31,50110510,22043.543100000003,4669.737200000006,25860.309800000032
2021-01-31,2021-01-31,50110510,21364.415599999997,4932.623399999994,25789.8999
2021-02-28,2021-02-28,50110510,19483.0819,4312.056199999999,25588.693299999974
2021-03-31,2021-03-31,50110510,20355.63869999998,4067.06820000001,28362.51669999998
2021-04-30,2021-04-30,50110510,18035.1922,3595.0291,28620.599000000002
2021-05-31,2021-05-31,50110510,15713.142000000003,4158.104400000001,29989.161000000004
2021-06-30,2021-06-30,50110510,15376.753700000001,3509.012900000005,29056.649899999986
