base_date,emd_cd,f20_resd_pop,f20_work_pop,f20_visit_pop
2021-02-28,2021-02-28,50110250,417783.6768000005,42520.253100000045,494198.1836000003
2021-03-31,2021-03-31,50110250,434614.3088000004,61314.76150000005,596273.3866000006
2021-04-30,2021-04-30,50110250,431545.41550000006,58584.49940000002,670896.6474000008
2021-05-31,2021-05-31,50110250,443646.8936999997,59968.78529999993,752145.8731000002
2021-06-30,2021-06-30,50110250,434645.7722,62023.40459999995,825262.288
2018-01-31,2018-01-31,50110253,784506.1898999996,88645.06279999984,979022.7278999994
2018-02-28,2018-02-28,50110253,736457.7249000011,72928.97489999991,884529.833299999
2018-03-31,2018-03-31,50110253,779746.1075000017,78882.74409999997,936740.0238999992
2018-04-30,2018-04-30,50110253,779495.0726000008,102445.8666999999,855546.4163999999
2018-05-31,2018-05-31,50110253,776698.5555999994,105125.31189999983,878739.3720999999
2018-06-30,2018-06-30,50110253,749691.2165999998,93574.55399999993,1152840.3266999996
2018-07-31,2018-07-31,50110253,745520.6674999994,85879.52309999986,1246933.2469000025
2018-08-31,2018-08-31,50110253,787748.3132000008,97896.11329999992,1236342.2666000002
2018-09-30,2018-09-30,50110253,701115.5345,85954.97309999999,981997.263300001
2018-10-31,2018-10-31,50110253,735807.3618999992,128234.51989999994,788513.4675000003
2018-11-30,2018-11-30,50110253,693900.5489000018,138985.99020000015,761060.4385000003
2018-12-31,2018-12-31,50110253,739265.7840000007,109111.94019999959,856655.8803000014
2019-01-31,2019-01-31,50110253,756622.2180999992,97368.61669999993,959958.5235000001
2019-02-28,2019-02-28,50110253,700541.6812000001,76715.2344999999,938318.105299999
2019-03-31,2019-03-31,50110253,749628.6014999992,90654.00840000008,922516.9747000019
2019-04-30,2019-04-30,50110253,763242.741999999,107204.65740000003,829957.9670999997
2019-05-31,2019-05-31,50110253,770168.4551999989,108819.94920000009,898517.141499999
2019-06-30,2019-06-30,50110253,729529.68,100879.25699999988,1017168.9482999989
2019-07-31,2019-07-31,50110253,732306.9266000006,92192.15430000018,1198194.8246
2019-08-31,2019-08-31,50110253,760864.2667000009,76746.18439999993,1303590.0196999994
2019-09-30,2019-09-30,50110253,692976.9082999994,88577.75450000011,961219.7528000007
2019-10-31,2019-10-31,50110253,733030.6148999993,121461.7252,895565.1020000032
2019-11-30,2019-11-30,50110253,704337.8850000006,113507.0594000001,894044.2277000009
2019-12-31,2019-12-31,50110253,719504.1681999984,104720.27429999993,1002135.5225000004
2020-01-31,2020-01-31,50110253,718394.5368999997,92410.11209999997,1035415.4137999997
2020-02-29,2020-02-29,50110253,714784.0758999999,80426.06090000013,683178.2078
2020-03-31,2020-03-31,50110253,755919.2628000004,88469.00849999994,704683.3354000007
2020-04-30,2020-04-30,50110253,735619.5835000001,76094.53919999991,631221.4574999994
2020-05-31,2020-05-31,50110253,735675.2784000007,70738.60260000009,836175.6103999991
2020-06-30,2020-06-30,50110253,699568.8713000001,82996.69039999992,910549.4043000005
2020-07-31,2020-07-31,50110253,716747.9863000001,89581.59589999994,1171091.5691
2020-08-31,2020-08-31,50110253,758240.5907000011,77361.85790000012,1209217.7440000002
2020-09-30,2020-09-30,50110253,745809.1237999992,79915.61150000012,912690.9455999999
2020-10-31,2020-10-31,50110253,809059.3161000004,73893.01749999997,1149375.4452999996
2020-11-30,2020-11-30,50110253,968318.5469000011,147685.90660000002,1299564.2300000002
2020-12-31,2020-12-31,50110253,1052168.5698000004,144476.80869999982,962931.5313000005
2021-01-31,2021-01-31,50110253,1082060.6514000006,120127.44600000033,835642.3371000014
2021-02-28,2021-02-28,50110253,951230.8367999998,90799.08040000002,1097407.7955000002
2021-03-31,2021-03-31,50110253,1010902.4235000001,116533.67270000024,1333425.4442999987
2021-04-30,2021-04-30,50110253,977735.7045000005,136322.55609999996,1399974.0968999995
2021-05-31,2021-05-31,50110253,1019615.9175999991,147815.4875999998,1465770.813199999
2021-06-30,2021-06-30,50110253,993329.4613000001,135044.4942999997,1585079.7208999987
2018-01-31,2018-01-31,50110256,194496.99979999982,38519.81759999998,492960.5780999997
2018-02-28,2018-02-28,50110256,179126.87210000004,26884.422799999986,458362.0305000002
2018-03-31,2018-03-31,50110256,186858.05130000002,30513.637700000032,491290.5301
2018-04-30,2018-04-30,50110256,175841.74830000004,34173.9918,491724.3778999997
2018-05-31,2018-05-31,50110256,178776.19820000013,39408.184800000075,511372.1499999996
2018-06-30,2018-06-30,50110256,186912.72640000007,34872.45720000001,614142.5745000014
2018-07-31,2018-07-31,50110256,197144.5315,46748.09700000007,707953.7257999998
2018-08-31,2018-08-31,50110256,210999.32479999983,45748.6344000001,672878.0016999993
2018-09-30,2018-09-30,50110256,183784.10449999993,39716.33479999995,546726.3301
2018-10-31,2018-10-31,50110256,186206.12539999993,40893.97659999999,433512.72630000045
2018-11-30,2018-11-30,50110256,189730.4751000001,33809.61589999999,375147.08359999984
2018-12-31,2018-12-31,50110256,205082.33830000018,28708.17320000001,464302.70129999943
2019-01-31,2019-01-31,50110256,212636.18579999983,37284.584700000014,510479.1953999996
2019-02-28,2019-02-28,50110256,197092.90729999993,32446.127199999923,505384.1770999997
2019-03-31,2019-03-31,50110256,221962.91970000003,32690.91849999997,511044.7333000007
2019-04-30,2019-04-30,50110256,220000.94420000026,35613.175699999934,487771.6317999997
2019-05-31,2019-05-31,50110256,239107.89220000003,33395.916499999985,494784.0006000004
2019-06-30,2019-06-30,50110256,205744.28300000023,38787.430199999966,626695.2130000006
2019-07-31,2019-07-31,50110256,235850.4596000001,31242.766799999958,713296.8773000009
2019-08-31,2019-08-31,50110256,238261.8054000001,42444.70529999995,751950.5803999983
2019-09-30,2019-09-30,50110256,195833.3091000001,26282.873599999977,508931.5419000006
2019-10-31,2019-10-31,50110256,196647.6073999998,30831.20900000007,481034.1264000005
2019-11-30,2019-11-30,50110256,170359.63520000002,39849.089000000014,445146.73570000025
2019-12-31,2019-12-31,50110256,177350.54639999993,25265.147500000017,542039.6999999991
2020-01-31,2020-01-31,50110256,182104.66370000003,26586.019799999965,532527.1187999992
2020-02-29,2020-02-29,50110256,186242.6854,26825.129499999992,300461.9676
2020-03-31,2020-03-31,50110256,200010.4865999999,24186.682600000033,350629.16530000017
2020-04-30,2020-04-30,50110256,200395.92739999984,25290.473700000024,314596.6111000001
2020-05-31,2020-05-31,50110256,188096.08609999984,27634.022900000025,435047.1139
2020-06-30,2020-06-30,50110256,192165.67510000005,28639.45229999997,483670.5473999996
2020-07-31,2020-07-31,50110256,198607.18270000006,33235.46519999996,730700.201600001
2020-08-31,2020-08-31,50110256,218370.69890000005,35676.64370000009,732361.1047999995
2020-09-30,2020-09-30,50110256,210242.85399999988,34282.62149999995,500735.9716000007
2020-10-31,2020-10-31,50110256,219534.26760000014,32895.83790000005,595766.2597000015
2020-11-30,2020-11-30,50110256,234715.76120000012,52479.657700000076,684142.0241999988
2020-12-31,2020-12-31,50110256,247655.94359999988,47737.39450000001,441659.1862000001
2021-01-31,2021-01-31,50110256,261842.64219999974,32739.67769999999,387193.26470000064
2021-02-28,2021-02-28,50110256,240008.9265,33030.834200000005,523201.3535999997
2021-03-31,2021-03-31,50110256,236356.92270000002,39311.90369999994,648828.5811000008
2021-04-30,2021-04-30,50110256,234637.73500000022,49044.51470000006,721911.5490000003
2021-05-31,2021-05-31,50110256,243583.92120000016,48208.27570000006,776451.2015000001
2021-06-30,2021-06-30,50110256,228339.47430000023,47569.74729999996,817490.6802999993
2018-01-31,2018-01-31,50110259,507641.2916999997,46667.28050000004,495624.16970000026
2018-02-28,2018-02-28,50110259,474286.92930000013,40169.362200000105,418982.2323000002
2018-03-31,2018-03-31,50110259,482179.1558999995,39588.096399999995,471314.8254999999
2018-04-30,2018-04-30,50110259,484937.9268000003,45912.1745,480706.26660000003
2018-05-31,2018-05-31,50110259,507672.7051000002,52943.85140000004,475943.9191000007
2018-06-30,2018-06-30,50110259,491430.52699999977,46319.53810000003,571588.9571999995
2018-07-31,2018-07-31,50110259,505711.2321999997,47256.40499999998,689210.1395000007
2018-08-31,2018-08-31,50110259,531606.6052000002,49718.345400000086,696829.4726000011
2018-09-30,2018-09-30,50110259,464887.68179999955,39444.88280000008,549946.1456999999
2018-10-31,2018-10-31,50110259,486284.8492000003,37115.01319999993,456233.3927000003
2018-11-30,2018-11-30,50110259,450824.8371000003,39303.48629999994,429024.87299999973
2018-12-31,2018-12-31,50110259,467215.8505999996,39564.41970000006,442947.98130000016
2019-01-31,2019-01-31,50110259,481774.56489999976,30789.810400000024,532203.1169999997
2019-02-28,2019-02-28,50110259,451613.06089999946,42795.98930000003,506370.7388
2019-03-31,2019-03-31,50110259,461404.3072000005,41057.70899999996,506100.6901999999
2019-04-30,2019-04-30,50110259,458473.9922000001,48108.280200000045,470751.08810000017
2019-05-31,2019-05-31,50110259,476154.7057000002,48814.88390000005,521107.34769999987
2019-06-30,2019-06-30,50110259,447988.9224999996,49870.012600000024,592968.9937000003
2019-07-31,2019-07-31,50110259,452396.6696999996,56705.32990000006,725802.4986
2019-08-31,2019-08-31,50110259,476109.6609000001,54847.85319999998,771230.8127999997
2019-09-30,2019-09-30,50110259,442838.61470000003,41444.050299999966,520484.21240000013
2019-10-31,2019-10-31,50110259,436517.9325000003,53331.83359999997,534458.3209000005
2019-11-30,2019-11-30,50110259,414344.37770000007,42250.47749999994,545516.3426000001
2019-12-31,2019-12-31,50110259,414848.0934999999,50416.53619999987,624588.7095000012
2020-01-31,2020-01-31,50110259,420954.14090000006,41178.60090000008,650839.7878999999
2020-02-29,2020-02-29,50110259,416765.7628999996,38471.613400000046,392965.29429999995
2020-03-31,2020-03-31,50110259,447145.9392,36565.305300000015,396629.1877000004
2020-04-30,2020-04-30,50110259,450213.9838,26889.08910000004,350477.6110000003
2020-05-31,2020-05-31,50110259,443022.3970999998,25888.022599999957,479693.45580000005
2020-06-30,2020-06-30,50110259,405509.7591999999,39483.129900000036,506811.8844999994
2020-07-31,2020-07-31,50110259,413774.73059999954,40787.50120000002,702508.9393999992
2020-08-31,2020-08-31,50110259,432876.3233999998,41630.10700000006,736766.3230000007
2020-09-30,2020-09-30,50110259,418530.62520000007,37767.94039999999,539713.5852999999
2020-10-31,2020-10-31,50110259,448637.87480000017,39246.057800000024,637477.5599999999
2020-11-30,2020-11-30,50110259,545716.4026999995,60350.151799999854,674593.6813999995
2020-12-31,2020-12-31,50110259,618283.4762000005,55011.49450000006,452558.4571999998
2021-01-31,2021-01-31,50110259,636152.6023000001,44676.662100000074,416187.8871000003
2021-02-28,2021-02-28,50110259,558714.5891000002,43202.351900000016,525424.8022999999
2021-03-31,2021-03-31,50110259,569293.5330999994,46594.65310000005,607335.5269000009
2021-04-30,2021-04-30,50110259,539992.6503000006,47262.10490000002,686581.5890000002
2021-05-31,2021-05-31,50110259,575981.1587999993,49079.21640000007,739614.1784000002
2021-06-30,2021-06-30,50110259,550040.6454000003,51905.09179999996,741761.1407999997
2018-01-31,2018-01-31,50110310,85252.75559999997,9910.703900000006,126391.01029999976
2018-02-28,2018-02-28,50110310,87814.5424,9468.29949999999,111378.64439999996
2018-03-31,2018-03-31,50110310,82032.03230000002,11832.315699999988,105475.39690000018
2018-04-30,2018-04-30,50110310,75539.76340000004,10365.893200000002,109934.69850000003
2018-05-31,2018-05-31,50110310,78194.44199999998,13438.10239999997,111086.66670000009
2018-06-30,2018-06-30,50110310,82791.11100000008,10929.572000000004,133617.5329999999
2018-07-31,2018-07-31,50110310,86122.25880000001,10969.192599999991,161104.68889999978
2018-08-31,2018-08-31,50110310,83034.80610000012,15234.149999999974,159207.86869999985
2018-09-30,2018-09-30,50110310,74885.15270000002,14581.685999999994,134743.24240000005
2018-10-31,2018-10-31,50110310,80472.5289,12267.918500000002,96415.72840000014
2018-11-30,2018-11-30,50110310,85146.06029999998,11616.124700000008,92880.50780000021
2018-12-31,2018-12-31,50110310,92519.33370000003,12052.919300000016,108719.82510000005
2019-01-31,2019-01-31,50110310,95494.5017,9376.687299999994,131144.9022000001
2019-02-28,2019-02-28,50110310,81759.07650000002,11705.44570000001,124047.73669999994
2019-03-31,2019-03-31,50110310,84001.34049999986,11478.761500000002,108162.29440000001
2019-04-30,2019-04-30,50110310,78141.44789999991,19031.759500000033,102007.38640000008
2019-05-31,2019-05-31,50110310,73895.47630000004,15045.083199999986,117936.66900000007
2019-06-30,2019-06-30,50110310,74294.11289999998,12943.518699999997,135825.07830000005
2019-07-31,2019-07-31,50110310,72072.94140000005,13268.03129999999,150594.71139999985
2019-08-31,2019-08-31,50110310,70548.01819999993,10579.77360000001,178099.46270000006
2019-09-30,2019-09-30,50110310,61709.62840000003,9933.040999999988,136886.44010000018
2019-10-31,2019-10-31,50110310,63304.97529999993,10213.871200000007,128653.42270000018
2019-11-30,2019-11-30,50110310,56576.39529999999,8587.156499999997,117550.47399999986
2019-12-31,2019-12-31,50110310,59843.06129999999,13956.549099999991,131832.27490000008
2020-01-31,2020-01-31,50110310,60102.84510000005,10559.783399999995,142649.74029999998
2020-02-29,2020-02-29,50110310,68300.54200000003,10928.64369999999,91445.37249999994
2020-03-31,2020-03-31,50110310,73953.77649999988,8714.022299999995,89473.59069999993
2020-04-30,2020-04-30,50110310,67849.75630000001,11660.906500000005,87991.11930000002
2020-05-31,2020-05-31,50110310,77427.64699999997,10254.5703,122446.25379999998
2020-06-30,2020-06-30,50110310,73690.8263,8632.364599999999,134890.0535000001
2020-07-31,2020-07-31,50110310,75448.2098000001,9441.78079999999,177577.24289999998
2020-08-31,2020-08-31,50110310,73647.91780000002,11977.743999999984,188659.54020000005
2020-09-30,2020-09-30,50110310,73014.5895999999,12942.129400000002,157641.98319999996
2020-10-31,2020-10-31,50110310,81028.20999999989,8424.025399999991,187842.78190000026
2020-11-30,2020-11-30,50110310,87318.14550000001,16706.50620000003,190516.1338000004
2020-12-31,2020-12-31,50110310,109663.6714,12419.306899999992,143411.09780000013
2021-01-31,2021-01-31,50110310,106056.70350000003,11754.450500000015,130216.5521
2021-02-28,2021-02-28,50110310,90696.36159999995,7800.6779000000115,166405.2070000002
2021-03-31,2021-03-31,50110310,82980.29879999989,11011.688599999987,188904.28640000016
2021-04-30,2021-04-30,50110310,88970.94819999991,11859.927099999984,200217.53230000008
2021-05-31,2021-05-31,50110310,89239.18350000001,14219.476400000001,224423.4151
2021-06-30,2021-06-30,50110310,91525.25219999999,15060.611099999987,231319.76739999987
2018-01-31,2018-01-31,50110320,8920.307599999995,0.0,20362.409800000005
2018-02-28,2018-02-28,50110320,7897.553199999998,1886.5065,21150.998600000024
2018-03-31,2018-03-31,50110320,9631.82340000001,409.88020000000006,17055.316299999984
2018-04-30,2018-04-30,50110320,8619.602499999992,0.0,23796.501900000017
2018-05-31,2018-05-31,50110320,11990.766900000006,2.903,26912.1095
2018-06-30,2018-06-30,50110320,9639.411199999984,0.0,29630.577699999998
2018-07-31,2018-07-31,50110320,6493.78,987.9249000000001,28918.79910000002
2018-08-31,2018-08-31,50110320,6333.769100000008,141.92119999999997,39513.53320000001
2018-09-30,2018-09-30,50110320,9160.9756,0.0,29663.75619999998
2018-10-31,2018-10-31,50110320,9126.570699999993,0.0,19309.244700000003
2018-11-30,2018-11-30,50110320,8464.513700000005,160.01799999999997,23431.4616
2018-12-31,2018-12-31,50110320,9301.671799999993,0.0,26375.474000000002
2019-01-31,2019-01-31,50110320,8810.093099999996,2807.8787,30060.81169999999
2019-02-28,2019-02-28,50110320,8030.045399999982,376.24389999999977,26052.130600000008
2019-03-31,2019-03-31,50110320,5591.315799999999,175.69330000000005,27212.831699999988
2019-04-30,2019-04-30,50110320,6341.857100000002,29.5915,24030.266700000007
2019-05-31,2019-05-31,50110320,5749.526500000001,127.0864,31874.99919999999
2019-06-30,2019-06-30,50110320,7450.282199999989,17.6292,27410.72359999999
2019-07-31,2019-07-31,50110320,6343.578699999991,3236.562200000003,31483.824300000015
2019-08-31,2019-08-31,50110320,8970.321900000003,537.2586000000002,34058.39290000002
2019-09-30,2019-09-30,50110320,8598.497799999997,0.0,24456.73190000001
2019-10-31,2019-10-31,50110320,9112.065499999988,402.2848000000001,27598.684599999968
2019-11-30,2019-11-30,50110320,9657.694,305.5972999999999,25569.752000000055
2019-12-31,2019-12-31,50110320,9781.494100000009,363.5083,27135.863899999982
2020-01-31,2020-01-31,50110320,6686.604999999987,269.83639999999997,30552.878099999973
2020-02-29,2020-02-29,50110320,8193.911399999997,0.0,21952.154700000025
2020-03-31,2020-03-31,50110320,8728.4607,627.6103000000002,18131.820699999975
2020-04-30,2020-04-30,50110320,8123.253199999998,78.7501,17900.251899999985
2020-05-31,2020-05-31,50110320,9489.390400000006,856.1368999999996,23844.27389999997
2020-06-30,2020-06-30,50110320,10889.807999999999,0.0,24211.17359999997
2020-07-31,2020-07-31,50110320,10249.378699999996,0.0,28874.567899999995
2020-08-31,2020-08-31,50110320,10113.491599999985,675.7356999999998,32570.848500000047
2020-09-30,2020-09-30,50110320,8197.165000000005,628.4882000000001,23080.151200000015
2020-10-31,2020-10-31,50110320,9018.43860000001,181.92269999999996,25601.796699999995
2020-11-30,2020-11-30,50110320,9276.8606,0.0,21108.853700000014
2020-12-31,2020-12-31,50110320,6177.917200000001,720.600899999999,19347.16289999997
2021-01-31,2021-01-31,50110320,5483.5629999999965,219.57190000000006,14584.465799999993
2021-02-28,2021-02-28,50110320,7240.752500000011,123.64389999999999,15340.445100000039
2021-03-31,2021-03-31,50110320,7805.382199999998,182.23450000000003,17019.972500000003
2021-04-30,2021-04-30,50110320,7378.155200000004,0.0,15480.874499999987
2021-05-31,2021-05-31,50110320,6307.109699999995,0.0,19550.370099999967
2021-06-30,2021-06-30,50110320,5383.378000000002,490.9662999999999,23089.36790000001
2018-01-31,2018-01-31,50110330,18749.117599999987,0.0,48670.57520000002
2018-02-28,2018-02-28,50110330,16351.587999999998,866.1057999999992,49593.2855
2018-03-31,2018-03-31,50110330,21886.760099999974,842.3103999999995,64121.752200000024
2018-04-30,2018-04-30,50110330,22889.710600000013,3195.347500000005,72022.52929999998
2018-05-31,2018-05-31,50110330,18348.748000000014,2414.7810000000018,71782.03430000007
2018-06-30,2018-06-30,50110330,17059.4116,1523.538099999999,101669.8523000002
2018-07-31,2018-07-31,50110330,19763.7081,3358.2492999999913,107084.55719999997
2018-08-31,2018-08-31,50110330,18664.60989999998,4884.1484999999975,114478.60449999991
2018-09-30,2018-09-30,50110330,21341.09459999999,929.0676000000011,82381.56500000009
2018-10-31,2018-10-31,50110330,27386.806999999968,936.5811999999983,63429.52289999996
2018-11-30,2018-11-30,50110330,24677.340200000013,2734.100899999999,46208.39529999999
2018-12-31,2018-12-31,50110330,18757.4252,2928.3668000000007,41639.76249999991
2019-01-31,2019-01-31,50110330,17893.64149999998,871.5958000000006,62494.32169999999
2019-02-28,2019-02-28,50110330,16645.577299999997,2380.905900000004,71760.11809999998
2019-03-31,2019-03-31,50110330,25359.652999999966,211.84120000000001,70305.32000000007
2019-04-30,2019-04-30,50110330,18563.360599999996,614.1363000000001,67387.52010000007
2019-05-31,2019-05-31,50110330,14491.796299999993,2697.794500000003,75700.83179999993
2019-06-30,2019-06-30,50110330,10435.220799999997,657.7028999999998,100427.1642000001
2019-07-31,2019-07-31,50110330,14275.70789999999,994.7166000000008,105577.6723
2019-08-31,2019-08-31,50110330,20175.94470000001,196.63660000000002,118782.20269999995
2019-09-30,2019-09-30,50110330,12720.834999999997,935.8135000000005,60185.006500000054
2019-10-31,2019-10-31,50110330,9974.6764,2470.4623000000006,73011.59429999997
2019-11-30,2019-11-30,50110330,8404.242300000009,248.32079999999996,61785.83629999997
2019-12-31,2019-12-31,50110330,8970.1073,930.5432999999995,56432.412799999925
2020-01-31,2020-01-31,50110330,6880.051000000006,2639.4021000000007,51339.67350000012
2020-02-29,2020-02-29,50110330,5181.0585999999985,0.0,32120.34250000001
2020-03-31,2020-03-31,50110330,5937.7611,581.6886999999998,37730.5437
2020-04-30,2020-04-30,50110330,6297.537099999996,69.90140000000001,37372.14949999994
2020-05-31,2020-05-31,50110330,6988.030600000005,489.39020000000016,59049.72820000006
2020-06-30,2020-06-30,50110330,6483.599400000014,254.26030000000011,69951.0873
2020-07-31,2020-07-31,50110330,7712.7162999999855,0.0,96949.47109999998
2020-08-31,2020-08-31,50110330,10916.053599999992,614.9576999999996,104209.41859999982
2020-09-30,2020-09-30,50110330,9783.697299999994,561.5066999999999,67259.87429999998
2020-10-31,2020-10-31,50110330,9389.317400000009,626.7647999999998,95892.06800000003
2020-11-30,2020-11-30,50110330,17030.958499999997,1333.395999999999,91197.35300000005
2020-12-31,2020-12-31,50110330,17080.931899999985,1059.0756000000006,44117.74089999995
2021-01-31,2021-01-31,50110330,12277.174299999988,841.9873000000001,32680.407899999984
2021-02-28,2021-02-28,50110330,14279.022699999998,2214.8009000000015,56140.310300000085
2021-03-31,2021-03-31,50110330,19815.9996,4086.4924000000046,86244.08440000007
2021-04-30,2021-04-30,50110330,24919.553600000014,2312.4618000000028,108515.1798999999
2021-05-31,2021-05-31,50110330,28233.118599999943,2355.302999999998,118686.95960000007
2021-06-30,2021-06-30,50110330,19288.820000000007,10568.449300000018,138130.66309999992
2018-01-31,2018-01-31,50110510,49389.40619999998,16179.894700000013,147075.9194000004
2018-02-28,2018-02-28,50110510,46704.21529999999,14333.990000000003,130712.92609999991
2018-03-31,2018-03-31,50110510,43379.02780000002,16685.196099999986,140647.86199999973
2018-04-30,2018-04-30,50110510,41133.474799999974,17769.108699999986,136959.8751000002
2018-05-31,2018-05-31,50110510,44238.542999999976,18728.355300000007,146478.33750000008
2018-06-30,2018-06-30,50110510,52234.433400000016,18177.151699999984,143546.59999999986
2018-07-31,2018-07-31,50110510,54825.042699999925,18990.59830000001,151543.19060000006
2018-08-31,2018-08-31,50110510,56746.96679999999,18237.680799999995,144777.30000000016
2018-09-30,2018-09-30,50110510,44490.730100000044,14758.258299999989,138457.67610000004
2018-10-31,2018-10-31,50110510,42690.12850000002,20884.138700000007,117129.9723999998
2018-11-30,2018-11-30,50110510,38185.808699999994,16916.73920000002,112940.52990000008
2018-12-31,2018-12-31,50110510,38686.238599999975,16630.366300000005,127678.27929999994
2019-01-31,2019-01-31,50110510,37086.45849999999,15068.18359999999,127557.50799999997
2019-02-28,2019-02-28,50110510,32317.48219999999,12481.881100000011,129359.43179999993
2019-03-31,2019-03-31,50110510,32832.428100000034,15246.825900000002,120851.27849999984
2019-04-30,2019-04-30,50110510,35422.958199999965,14713.50069999999,109536.72660000007
2019-05-31,2019-05-31,50110510,32612.78290000002,14395.960900000004,113628.49479999999
2019-06-30,2019-06-30,50110510,32190.921499999997,13604.964499999998,118967.37180000008
2019-07-31,2019-07-31,50110510,35977.75779999999,12005.483399999997,130003.68869999994
2019-08-31,2019-08-31,50110510,33247.940999999984,13305.030799999999,141215.19549999968
2019-09-30,2019-09-30,50110510,36073.4772,13012.786699999975,115138.49109999997
2019-10-31,2019-10-31,50110510,35560.952200000014,12119.849399999996,114836.76420000003
2019-11-30,2019-11-30,50110510,37208.610599999985,12196.576400000013,132052.86130000022
2019-12-31,2019-12-31,50110510,42579.97760000003,11838.802800000003,139982.97849999982
2020-01-31,2020-01-31,50110510,38059.613600000004,8643.634600000007,134829.27900000016
2020-02-29,2020-02-29,50110510,21164.833899999998,4893.252999999999,50372.09020000003
2020-03-31,2020-03-31,50110510,36274.484500000035,8939.886100000005,85611.0115
2020-04-30,2020-04-30,50110510,31118.249999999985,9785.501699999992,86130.71009999998
2020-05-31,2020-05-31,50110510,35888.39740000001,9059.506499999981,101105.42079999979
2020-06-30,2020-06-30,50110510,35933.8546,9308.344100000004,91523.48509999996
2020-07-31,2020-07-31,50110510,32131.59790000001,7950.257200000002,122995.26059999988
2020-08-31,2020-08-31,50110510,32674.72269999998,7866.416499999989,116129.9883999998
2020-09-30,2020-09-30,50110510,31506.84790000001,8452.629000000006,91868.6522
2020-10-31,2020-10-31,50110510,26279.851200000005,10557.350099999998,116294.02780000003
2020-11-30,2020-11-30,50110510,25845.769399999972,19561.386200000023,138706.02239999984
2020-12-31,2020-12-31,50110510,28036.66510000001,17756.53049999995,108082.83210000004
2021-01-31,2021-01-31,50110510,28285.092599999996,17416.43230000002,105019.1575999999
2021-02-28,2021-02-28,50110510,26439.041100000013,11712.298800000002,120937.53190000007
2021-03-31,2021-03-31,50110510,25007.058999999987,15819.175699999998,135138.79849999983
2021-04-30,2021-04-30,50110510,25949.690399999974,17221.89420000001,139495.0159
2021-05-31,2021-05-31,50110510,21159.209199999972,16102.726599999985,147667.56540000005
2021-06-30,2021-06-30,50110510,21378.599599999987,17050.03269999999,147162.51979999995
