base_date,emd_cd,f80_resd_pop,f80_work_pop,f80_visit_pop
2019-06-30,2019-06-30,50110253,623632.4446000004,25583.157100000008,224920.78580000025
2019-07-31,2019-07-31,50110253,667266.3389999991,19735.907599999984,233788.72030000022
2019-08-31,2019-08-31,50110253,683628.9589000004,22895.679799999973,251704.45269999985
2019-09-30,2019-09-30,50110253,678026.5626000006,16963.80820000002,211321.21329999997
2019-10-31,2019-10-31,50110253,687891.5401999999,17747.737000000005,267500.44680000027
2019-11-30,2019-11-30,50110253,331045.145,13407.41669999997,132045.57200000001
2019-12-31,2019-12-31,50110253,357399.32780000026,9742.083299999993,118906.9286999999
2020-01-31,2020-01-31,50110253,373648.97830000013,11388.490900000006,112438.61589999984
2020-02-29,2020-02-29,50110253,353526.62509999995,11959.885400000008,86042.47899999999
2020-03-31,2020-03-31,50110253,390636.82910000056,9246.335100000015,90649.74060000002
2020-04-30,2020-04-30,50110253,371075.4500999997,11685.344200000009,95212.23770000001
2020-05-31,2020-05-31,50110253,376183.52859999967,13584.274300000003,106926.24109999996
2020-06-30,2020-06-30,50110253,373380.30809999985,10982.1978,108705.98979999995
2020-07-31,2020-07-31,50110253,389844.89299999946,15310.259900000021,110025.16090000002
2020-08-31,2020-08-31,50110253,395785.6115,13380.905700000008,112609.11429999987
2020-09-30,2020-09-30,50110253,381466.3349000005,10930.2043,102941.49450000019
2020-10-31,2020-10-31,50110253,399735.9624,9021.252299999998,142282.57600000003
2020-11-30,2020-11-30,50110253,385838.38700000016,12888.742500000006,133753.9653999999
2020-12-31,2020-12-31,50110253,407303.9570000004,12921.792000000007,106370.98389999992
2021-01-31,2021-01-31,50110253,418043.3297999999,14706.272199999983,94109.45519999995
2021-02-28,2021-02-28,50110253,374199.2197000003,7985.0729999999985,93246.57089999999
2021-03-31,2021-03-31,50110253,404654.3755000002,12053.675699999989,120351.93290000029
2021-04-30,2021-04-30,50110253,396720.1197999993,10019.540299999975,142905.80950000012
2021-05-31,2021-05-31,50110253,422320.0890000002,9232.015199999996,139548.6775000001
2021-06-30,2021-06-30,50110253,413880.79189999955,12355.068199999974,109764.4078999998
2018-01-31,2018-01-31,50110256,293709.6523,6421.671300000001,67769.24360000002
2018-02-28,2018-02-28,50110256,258972.4956999998,4745.9374,52508.65820000003
2018-03-31,2018-03-31,50110256,270513.60640000016,9245.406900000009,79925.8595999999
2018-04-30,2018-04-30,50110256,279574.89929999993,6918.448899999997,114482.68729999996
2018-05-31,2018-05-31,50110256,341683.14170000015,3477.943799999998,83053.75109999998
2018-06-30,2018-06-30,50110256,313304.74450000003,6513.7412,84090.5096000002
2018-07-31,2018-07-31,50110256,317006.0475999999,4985.163000000003,66649.6925999999
2018-08-31,2018-08-31,50110256,298310.4853000004,6906.018800000008,78277.2233
2018-09-30,2018-09-30,50110256,286424.6670999999,9897.99290000001,61856.869599999976
2018-10-31,2018-10-31,50110256,292527.6501000001,3460.4613999999992,69542.18239999995
2018-11-30,2018-11-30,50110256,276724.00770000025,1566.8101,71699.01540000003
2018-12-31,2018-12-31,50110256,295489.78349999967,10964.2968,61591.012199999874
2019-01-31,2019-01-31,50110256,348713.50699999975,6694.592899999997,61093.55490000003
2019-02-28,2019-02-28,50110256,294857.96160000004,14579.957699999999,49813.59519999998
2019-03-31,2019-03-31,50110256,322846.9149,7821.4594000000025,86815.79840000015
2019-04-30,2019-04-30,50110256,324976.9010999999,5797.981000000004,100351.49840000017
2019-05-31,2019-05-31,50110256,339898.2607000002,7733.045000000004,74977.67159999994
2019-06-30,2019-06-30,50110256,333289.4456000001,6005.1299,81173.70580000004
2019-07-31,2019-07-31,50110256,387949.43640000024,3444.4942000000005,72266.69490000016
2019-08-31,2019-08-31,50110256,389242.9665000002,3127.9401999999973,74388.61919999996
2019-09-30,2019-09-30,50110256,365821.02089999994,6064.202700000009,66699.92719999995
2019-10-31,2019-10-31,50110256,372027.6945000001,6340.600900000002,87092.55219999996
2019-11-30,2019-11-30,50110256,150346.40969999987,2869.8547000000003,36575.170599999976
2019-12-31,2019-12-31,50110256,156546.5624999998,1305.768699999999,36726.27649999996
2020-01-31,2020-01-31,50110256,162307.7705999999,1306.6452000000013,36240.382200000044
2020-02-29,2020-02-29,50110256,158972.6263999999,3373.021099999999,28892.004499999948
2020-03-31,2020-03-31,50110256,177370.2477999998,1428.6664999999987,33814.57300000004
2020-04-30,2020-04-30,50110256,168574.94969999997,4743.249300000006,35402.44049999992
2020-05-31,2020-05-31,50110256,166840.75409999996,3260.0232999999967,40697.08449999996
2020-06-30,2020-06-30,50110256,162630.08759999994,3180.306599999997,35936.36410000003
2020-07-31,2020-07-31,50110256,173280.51790000038,740.4851000000004,35192.37560000001
2020-08-31,2020-08-31,50110256,168537.79550000012,1253.050099999999,39975.67300000007
2020-09-30,2020-09-30,50110256,167546.22570000016,2919.9164000000005,34186.616300000045
2020-10-31,2020-10-31,50110256,173237.74119999993,3335.924300000007,43685.3004
2020-11-30,2020-11-30,50110256,177563.80400000018,4573.637200000004,45877.70359999995
2020-12-31,2020-12-31,50110256,197476.71889999975,6022.438700000004,31748.466299999993
2021-01-31,2021-01-31,50110256,198147.146,3674.072600000002,34208.2723
2021-02-28,2021-02-28,50110256,179338.04969999992,1099.5805000000003,32079.034000000003
2021-03-31,2021-03-31,50110256,194346.4481,1542.6864000000003,48895.4461
2021-04-30,2021-04-30,50110256,179427.24000000014,3926.3744999999935,55679.0226
2021-05-31,2021-05-31,50110256,188523.5721000001,5588.633000000004,48354.66820000006
2021-06-30,2021-06-30,50110256,188645.95289999986,1570.0519000000018,47459.695099999975
2018-01-31,2018-01-31,50110259,395670.0824999999,32355.163599999953,113713.66510000004
2018-02-28,2018-02-28,50110259,354638.60740000056,7125.140099999999,86842.37589999998
2018-03-31,2018-03-31,50110259,390728.14120000036,14695.232499999982,140025.8265000001
2018-04-30,2018-04-30,50110259,371535.4711999996,15982.667299999977,180344.76810000013
2018-05-31,2018-05-31,50110259,388777.5288000001,14883.931399999987,171002.9093999999
2018-06-30,2018-06-30,50110259,385401.80750000017,16808.02649999999,141965.95299999986
2018-07-31,2018-07-31,50110259,408398.9077999998,8236.913100000002,119260.9355999999
2018-08-31,2018-08-31,50110259,406903.6176,10084.004799999988,144271.45450000017
2018-09-30,2018-09-30,50110259,402582.9687,17344.938799999974,135215.97850000003
2018-10-31,2018-10-31,50110259,427341.72550000023,20144.56839999998,162237.11679999984
2018-11-30,2018-11-30,50110259,404115.1702999999,12147.256799999983,143686.48789999992
2018-12-31,2018-12-31,50110259,418370.66280000017,9265.105699999998,117375.19040000004
2019-01-31,2019-01-31,50110259,425634.9511999995,8766.994400000001,128731.69210000006
2019-02-28,2019-02-28,50110259,366756.4372000004,9639.235200000005,101382.87660000006
2019-03-31,2019-03-31,50110259,409577.60450000037,10568.628000000004,148401.44369999983
2019-04-30,2019-04-30,50110259,404664.07350000006,21797.469399999994,160801.07400000002
2019-05-31,2019-05-31,50110259,431649.72529999976,12223.909400000008,173061.6773000001
2019-06-30,2019-06-30,50110259,432201.6536999998,14840.127300000011,124096.65719999996
2019-07-31,2019-07-31,50110259,444219.9910000001,12963.171799999971,136757.9920000001
2019-08-31,2019-08-31,50110259,431005.1257999998,13473.633100000023,128307.09899999993
2019-09-30,2019-09-30,50110259,396894.47490000044,11608.452700000009,118240.93839999978
2019-10-31,2019-10-31,50110259,411766.11649999977,13363.177200000002,184285.74130000014
2019-11-30,2019-11-30,50110259,210197.91029999996,7626.939099999997,100756.71159999997
2019-12-31,2019-12-31,50110259,218877.85499999998,9465.324799999999,81882.39500000008
2020-01-31,2020-01-31,50110259,218090.68819999998,8533.6219,80780.76320000003
2020-02-29,2020-02-29,50110259,214302.18459999995,4825.811999999999,61212.014500000056
2020-03-31,2020-03-31,50110259,239410.1144,3856.2468000000013,54774.132999999914
2020-04-30,2020-04-30,50110259,231174.64469999983,6585.6589,63816.38989999998
2020-05-31,2020-05-31,50110259,243302.10699999993,5246.790399999984,74351.81900000002
2020-06-30,2020-06-30,50110259,232628.23089999994,10029.220300000017,67598.63700000002
2020-07-31,2020-07-31,50110259,249738.03900000002,9085.464700000011,68636.66819999996
2020-08-31,2020-08-31,50110259,256469.10509999967,10095.741299999989,71182.7239
2020-09-30,2020-09-30,50110259,243707.31209999998,8515.250100000012,51589.474799999996
2020-10-31,2020-10-31,50110259,244232.83950000015,6703.286599999995,89615.13300000006
2020-11-30,2020-11-30,50110259,238832.44869999998,6540.776799999999,84934.52099999995
2020-12-31,2020-12-31,50110259,249469.44490000003,7604.9801999999945,66517.89230000004
2021-01-31,2021-01-31,50110259,254852.3500000003,7432.4462999999905,57424.58680000006
2021-02-28,2021-02-28,50110259,219044.91640000005,7118.448699999987,55649.35329999987
2021-03-31,2021-03-31,50110259,234960.79669999995,10935.729199999974,71978.53109999993
2021-04-30,2021-04-30,50110259,232822.11630000023,8055.972399999989,86431.10500000001
2021-05-31,2021-05-31,50110259,252990.72640000004,9124.363200000014,83423.87609999985
2021-06-30,2021-06-30,50110259,254964.28840000005,9000.890400000004,71755.7575
2018-01-31,2018-01-31,50110310,233224.5843000001,0.0,33073.43409999996
2018-02-28,2018-02-28,50110310,210255.88719999982,1243.4029999999998,25634.84140000001
2018-03-31,2018-03-31,50110310,232244.9143000001,1142.8189,42853.71269999991
2018-04-30,2018-04-30,50110310,212818.4168999999,1289.2834000000014,66473.08080000007
2018-05-31,2018-05-31,50110310,225489.7417000001,1115.6595000000004,43250.40199999995
2018-06-30,2018-06-30,50110310,206586.25570000015,723.4626,37855.852399999945
2018-07-31,2018-07-31,50110310,200934.43040000004,118.9857,27675.573899999996
2018-08-31,2018-08-31,50110310,199556.35489999977,649.9982,33779.85879999996
2018-09-30,2018-09-30,50110310,188165.89120000022,929.9261000000008,33651.8217
2018-10-31,2018-10-31,50110310,172505.43250000005,6622.249199999991,43941.5596
2018-11-30,2018-11-30,50110310,166650.4401000001,3941.2230000000004,39078.98300000002
2018-12-31,2018-12-31,50110310,175622.43469999966,1407.2276999999995,35108.90119999998
2019-01-31,2019-01-31,50110310,179406.82110000006,524.0370000000001,35658.29730000002
2019-02-28,2019-02-28,50110310,172327.00020000007,703.7921999999999,34620.68039999998
2019-03-31,2019-03-31,50110310,200968.46080000015,4717.34120000001,38549.783999999934
2019-04-30,2019-04-30,50110310,198290.71050000022,902.7417999999999,47597.90500000006
2019-05-31,2019-05-31,50110310,192499.21510000003,6415.851600000008,53985.6558
2019-06-30,2019-06-30,50110310,192249.48039999997,3168.2614999999996,35532.53389999999
2019-07-31,2019-07-31,50110310,210625.58140000017,5343.805699999999,35385.11160000002
2019-08-31,2019-08-31,50110310,211023.94770000008,4287.3805,36891.48939999998
2019-09-30,2019-09-30,50110310,211796.70349999968,3767.098499999999,45154.563400000035
2019-10-31,2019-10-31,50110310,233519.71819999968,4660.1605000000045,52282.066299999926
2019-11-30,2019-11-30,50110310,88822.28480000007,1918.0905,23966.211399999982
2019-12-31,2019-12-31,50110310,92464.10290000001,1486.8531999999989,22737.11980000002
2020-01-31,2020-01-31,50110310,91596.44400000005,1263.1000999999994,23763.398699999958
2020-02-29,2020-02-29,50110310,94701.83619999998,3024.679099999999,16597.215700000004
2020-03-31,2020-03-31,50110310,103729.8875000001,3179.452900000001,21457.211700000018
2020-04-30,2020-04-30,50110310,103001.45340000006,6574.500099999997,21628.214799999998
2020-05-31,2020-05-31,50110310,107657.61209999998,3660.5932999999995,27325.166700000005
2020-06-30,2020-06-30,50110310,103622.06860000012,3945.5906000000045,17027.010700000013
2020-07-31,2020-07-31,50110310,114125.18479999997,4025.5147999999986,19395.844000000026
2020-08-31,2020-08-31,50110310,118060.69540000007,3522.009700000005,20973.93760000003
2020-09-30,2020-09-30,50110310,117704.41880000012,4937.224699999999,23201.610100000016
2020-10-31,2020-10-31,50110310,124974.39589999996,4544.277700000014,29892.90629999998
2020-11-30,2020-11-30,50110310,125439.38829999988,2622.4885999999997,22106.194100000015
2020-12-31,2020-12-31,50110310,135062.78839999993,4876.291499999991,18527.622
2021-01-31,2021-01-31,50110310,136024.21020000015,4677.692699999997,19657.80579999998
2021-02-28,2021-02-28,50110310,116830.10219999979,4260.369000000001,21784.913700000005
2021-03-31,2021-03-31,50110310,133746.83889999997,3616.6715000000054,29822.435099999944
2021-04-30,2021-04-30,50110310,132954.4856,1409.2711999999997,30212.26340000005
2021-05-31,2021-05-31,50110310,135294.96709999995,2487.925800000001,28535.19650000004
2021-06-30,2021-06-30,50110310,129052.5282000001,3071.4108999999985,26588.721700000013
2018-01-31,2018-01-31,50110320,62997.22660000004,0.0,10087.3393
2018-02-28,2018-02-28,50110320,53943.479999999996,0.0,12807.437400000004
2018-03-31,2018-03-31,50110320,55681.77869999999,0.0,17854.466900000003
2018-04-30,2018-04-30,50110320,53136.46160000005,0.0,19449.0511
2018-05-31,2018-05-31,50110320,57140.36420000004,0.0,22072.216699999968
2018-06-30,2018-06-30,50110320,55258.9612,0.0,18439.96199999995
2018-07-31,2018-07-31,50110320,59429.6346,0.0,16367.9439
2018-08-31,2018-08-31,50110320,54104.20989999998,0.0,16174.209699999987
2018-09-30,2018-09-30,50110320,50847.19109999995,650.7404999999998,21033.13090000001
2018-10-31,2018-10-31,50110320,59732.200699999994,0.0,20559.935500000007
2018-11-30,2018-11-30,50110320,58032.83859999995,1008.3560999999995,21929.045700000006
2018-12-31,2018-12-31,50110320,63418.48040000005,126.8236,12246.180499999991
2019-01-31,2019-01-31,50110320,65137.93089999998,0.0,15622.0019
2019-02-28,2019-02-28,50110320,58959.03710000005,0.0,15306.461000000005
2019-03-31,2019-03-31,50110320,76123.28449999992,0.0,23966.90250000001
2019-04-30,2019-04-30,50110320,76764.18220000007,978.8215,22040.086000000014
2019-05-31,2019-05-31,50110320,71842.53180000007,5283.0294,20088.690299999987
2019-06-30,2019-06-30,50110320,72440.49759999997,626.4978999999998,17369.36060000001
2019-07-31,2019-07-31,50110320,83126.7838,796.8958999999995,10788.257100000004
2019-08-31,2019-08-31,50110320,84551.86250000002,1695.209499999999,16806.283400000008
2019-09-30,2019-09-30,50110320,73211.0168,0.0,12856.356300000009
2019-10-31,2019-10-31,50110320,68514.3659,0.0,20933.003600000007
2019-11-30,2019-11-30,50110320,27548.225100000003,1062.2653000000003,8559.21759999999
2019-12-31,2019-12-31,50110320,29975.5997,0.0,10112.756399999993
2020-01-31,2020-01-31,50110320,30324.57239999999,806.8159999999998,8775.833400000007
2020-02-29,2020-02-29,50110320,27244.865500000004,2477.6492999999946,4501.218099999995
2020-03-31,2020-03-31,50110320,29709.332800000015,0.0,11603.046199999992
2020-04-30,2020-04-30,50110320,31474.078800000018,698.343,9807.057100000018
2020-05-31,2020-05-31,50110320,33151.40849999997,526.4522999999998,9543.772899999993
2020-06-30,2020-06-30,50110320,34020.70900000003,0.0,11694.437199999997
2020-07-31,2020-07-31,50110320,36975.56820000001,312.83960000000013,6719.944799999993
2020-08-31,2020-08-31,50110320,36044.34149999998,1489.775299999998,7717.9725999999955
2020-09-30,2020-09-30,50110320,36370.25359999996,1027.9026000000008,6780.8972999999905
2020-10-31,2020-10-31,50110320,36173.81040000003,617.8387999999991,9339.205799999994
2020-11-30,2020-11-30,50110320,35332.3052,327.5654000000001,12126.884099999997
2020-12-31,2020-12-31,50110320,38440.966499999966,1114.9312999999995,5941.472299999995
2021-01-31,2021-01-31,50110320,36233.64709999995,0.0,8466.326099999997
2021-02-28,2021-02-28,50110320,30533.508400000013,12.7576,5812.1949
2021-03-31,2021-03-31,50110320,32829.3243,867.7947999999996,9298.75979999999
2021-04-30,2021-04-30,50110320,34733.512900000016,226.60320000000002,9425.191000000006
2021-05-31,2021-05-31,50110320,33240.40450000001,1249.653300000002,9472.204800000007
2021-06-30,2021-06-30,50110320,28987.215400000034,602.1530000000008,9011.295299999983
2018-01-31,2018-01-31,50110330,53078.36829999994,0.0,4575.619800000002
2018-02-28,2018-02-28,50110330,50915.139600000046,0.0,8175.114500000001
2018-03-31,2018-03-31,50110330,60564.06489999996,0.0,12638.658000000016
2018-04-30,2018-04-30,50110330,75933.91900000004,0.0,8918.328999999996
2018-05-31,2018-05-31,50110330,67459.2441,0.0,11664.982899999988
2018-06-30,2018-06-30,50110330,49657.898000000016,1926.3973999999996,9685.37710000001
2018-07-31,2018-07-31,50110330,44329.24950000001,2041.725499999999,12059.497700000004
2018-08-31,2018-08-31,50110330,36794.08119999996,4598.417799999997,9630.098899999994
2018-09-30,2018-09-30,50110330,42683.62070000006,1903.6640999999997,9737.6781
2018-10-31,2018-10-31,50110330,54897.176999999996,0.0,11884.029099999987
2018-11-30,2018-11-30,50110330,50575.759199999964,0.0,11648.716600000009
2018-12-31,2018-12-31,50110330,57633.81139999999,0.0,8918.647700000005
2019-01-31,2019-01-31,50110330,57032.25840000001,0.0,8598.097300000001
2019-02-28,2019-02-28,50110330,48007.98230000001,0.0,9165.60350000002
2019-03-31,2019-03-31,50110330,53812.79310000005,108.83939999999998,10836.791799999986
2019-04-30,2019-04-30,50110330,56085.24780000002,0.0,14213.611199999992
2019-05-31,2019-05-31,50110330,66561.2837,77.6182,11758.62570000001
2019-06-30,2019-06-30,50110330,64342.60820000003,0.0,8000.737599999996
2019-07-31,2019-07-31,50110330,62581.01760000003,325.9116000000001,11175.281999999994
2019-08-31,2019-08-31,50110330,57031.42429999996,0.0,11478.892699999993
2019-09-30,2019-09-30,50110330,54115.63730000002,3695.6948000000025,8130.766400000005
2019-10-31,2019-10-31,50110330,61551.533599999944,3681.5161,7523.828599999996
2019-11-30,2019-11-30,50110330,27922.203300000027,963.2982000000009,5696.9641
2019-12-31,2019-12-31,50110330,29753.241500000015,1361.629,4062.5647999999997
2020-01-31,2020-01-31,50110330,30605.63840000004,16.1234,3266.157099999998
2020-02-29,2020-02-29,50110330,28645.755200000003,124.3777,3632.173899999999
2020-03-31,2020-03-31,50110330,30645.357199999988,0.0,1617.314600000002
2020-04-30,2020-04-30,50110330,25327.986999999976,0.0,4766.070699999998
2020-05-31,2020-05-31,50110330,27092.126900000036,516.8342000000002,5309.537799999995
2020-06-30,2020-06-30,50110330,27150.879100000006,167.81109999999995,4191.729399999993
2020-07-31,2020-07-31,50110330,25920.856799999983,0.0,4720.217300000006
2020-08-31,2020-08-31,50110330,27941.3518,637.4832000000002,3766.231800000007
2020-09-30,2020-09-30,50110330,27591.328000000005,931.0426999999988,4919.696700000003
2020-10-31,2020-10-31,50110330,30147.96920000001,2088.6437,5758.669000000009
2020-11-30,2020-11-30,50110330,35231.960199999994,0.0,4936.894099999998
2020-12-31,2020-12-31,50110330,36974.95629999999,503.2079,3486.741500000002
2021-01-31,2021-01-31,50110330,36230.27800000001,405.25329999999974,3804.430099999999
2021-02-28,2021-02-28,50110330,30171.658600000006,898.8710000000005,2407.726100000004
2021-03-31,2021-03-31,50110330,32557.75250000002,768.4841999999995,6083.424600000001
2021-04-30,2021-04-30,50110330,33471.95559999999,0.0,3657.837400000004
2021-05-31,2021-05-31,50110330,27828.88369999999,620.3592,5247.629500000002
2021-06-30,2021-06-30,50110330,24901.26980000004,287.56699999999984,7456.997999999993
2018-01-31,2018-01-31,50110510,21087.2361,810.0651999999998,50311.02740000006
2018-02-28,2018-02-28,50110510,18490.027200000008,320.335,47011.39049999998
2018-03-31,2018-03-31,50110510,22782.7027,3900.907000000005,51727.783700000036
2018-04-30,2018-04-30,50110510,22910.1371,1043.2009,50873.791600000026
2018-05-31,2018-05-31,50110510,23771.96920000003,1850.4887999999996,55306.47479999996
2018-06-30,2018-06-30,50110510,27463.11389999996,2181.845600000002,57631.72039999991
2018-07-31,2018-07-31,50110510,28840.6791,2211.7357999999995,54625.27789999999
2018-08-31,2018-08-31,50110510,26686.602400000007,2385.9929000000016,59320.6019
2018-09-30,2018-09-30,50110510,36037.062999999995,1712.4851000000003,49381.44840000003
2018-10-31,2018-10-31,50110510,32032.55929999998,3515.9274000000005,50193.4449000001
2018-11-30,2018-11-30,50110510,24481.84960000002,1506.5213999999994,51432.76899999998
2018-12-31,2018-12-31,50110510,25345.16230000001,2650.590299999998,55032.78230000004
2019-01-31,2019-01-31,50110510,23459.87310000003,3034.3614,53001.16600000007
2019-02-28,2019-02-28,50110510,22125.3978,2516.428299999999,46128.183999999994
2019-03-31,2019-03-31,50110510,22878.367199999986,1368.8504000000005,55926.83020000002
2019-04-30,2019-04-30,50110510,21157.413900000018,2423.1887999999985,60925.71899999996
2019-05-31,2019-05-31,50110510,25602.73849999997,3087.144800000001,59361.111500000006
2019-06-30,2019-06-30,50110510,27699.3802,2489.148599999999,51506.952999999994
2019-07-31,2019-07-31,50110510,29848.68879999995,3507.5671,59681.0981
2019-08-31,2019-08-31,50110510,29348.998300000025,3424.2509999999997,55856.62129999993
2019-09-30,2019-09-30,50110510,25895.891999999985,3551.8123999999993,53268.866299999965
2019-10-31,2019-10-31,50110510,26498.666999999998,2878.5403999999994,60839.62860000002
2019-11-30,2019-11-30,50110510,17073.16939999999,1582.8441999999989,38707.214199999995
2019-12-31,2019-12-31,50110510,19014.2681,3165.522099999999,38034.90209999999
2020-01-31,2020-01-31,50110510,22793.417800000003,2137.891499999999,36230.878199999956
2020-02-29,2020-02-29,50110510,16407.479699999996,874.3154999999995,19309.935399999977
2020-03-31,2020-03-31,50110510,24573.978400000015,2748.7380000000026,29695.924800000015
2020-04-30,2020-04-30,50110510,22571.174499999994,1813.1262999999992,28344.85640000003
2020-05-31,2020-05-31,50110510,22859.6139,1635.7385999999985,31333.593299999986
2020-06-30,2020-06-30,50110510,22249.730800000005,876.6000999999992,30571.754300000033
2020-07-31,2020-07-31,50110510,24076.45210000001,1639.855000000001,33316.03440000001
2020-08-31,2020-08-31,50110510,23456.718799999984,1994.0170999999987,32883.698200000035
2020-09-30,2020-09-30,50110510,22189.120700000014,1744.6180999999995,33064.12480000004
2020-10-31,2020-10-31,50110510,23487.637699999996,586.6278999999998,34122.5288
2020-11-30,2020-11-30,50110510,22621.463900000017,1638.0401999999997,33845.466299999985
2020-12-31,2020-12-31,50110510,26908.6752,1451.3180999999984,30279.697100000016
2021-01-31,2021-01-31,50110510,29236.05800000001,1446.2617000000007,26233.966100000005
2021-02-28,2021-02-28,50110510,24178.61980000004,2044.4637000000016,26098.856799999994
2021-03-31,2021-03-31,50110510,24830.19589999996,1541.6899000000012,29846.255099999988
2021-04-30,2021-04-30,50110510,22601.719200000014,1992.0053999999975,31551.24639999997
2021-05-31,2021-05-31,50110510,23939.363300000015,2363.799600000002,32884.152999999955
2021-06-30,2021-06-30,50110510,26081.402700000006,1565.9849000000008,31539.03060000003
2018-01-31,2018-01-31,50110520,403442.14649999986,23404.4775,130606.94919999983
2018-02-28,2018-02-28,50110520,367104.68319999985,12186.488099999984,136694.65590000004
